WORK_ORDER_ID,PRODUCT_ID,PLANT_ID,START_DATE,END_DATE,QUANTITY,STATUS
436,143,4,2024-07-18,2024-07-25,210.00,COMPLETED
437,404,8,2026-07-18,2026-07-24,306.00,COMPLETED
438,459,3,2023-01-03,2023-01-07,522.00,COMPLETED
439,244,6,2026-03-04,2026-03-09,756.00,COMPLETED
440,90,4,2024-02-18,2024-03-04,925.00,ON_HOLD
441,52,10,2023-07-01,2023-07-07,245.00,COMPLETED
442,329,4,2024-04-04,2024-04-12,148.00,COMPLETED
443,149,11,2025-12-25,2026-01-08,631.00,COMPLETED
444,185,7,2025-11-16,2025-11-19,668.00,IN_PROGRESS
445,202,5,2026-08-30,2026-09-13,658.00,COMPLETED
446,496,4,2024-03-05,2024-03-12,710.00,IN_PROGRESS
447,283,2,2025-01-18,2025-01-22,591.00,ON_HOLD
448,226,11,2024-12-31,2025-01-15,823.00,COMPLETED
449,74,10,2025-11-09,2025-11-22,268.00,ON_HOLD
450,253,10,2025-03-30,2025-04-14,582.00,COMPLETED
451,435,10,2025-05-27,2025-05-31,331.00,COMPLETED
452,265,3,2026-05-15,2026-05-26,267.00,ON_HOLD
453,203,2,2025-12-28,2026-01-09,373.00,IN_PROGRESS
454,267,3,2024-04-01,2024-04-04,935.00,COMPLETED
455,98,5,2023-10-14,2023-10-26,666.00,ON_HOLD
456,461,6,2025-04-05,2025-04-14,883.00,COMPLETED
457,361,2,2025-03-20,2025-04-03,915.00,COMPLETED
458,59,2,2023-10-01,2023-10-06,440.00,ON_HOLD
459,159,1,2024-12-04,2024-12-08,688.00,COMPLETED
460,115,9,2025-04-15,2025-04-25,696.00,IN_PROGRESS
461,272,7,2024-06-11,2024-06-15,181.00,COMPLETED
462,237,7,2025-06-09,2025-06-21,602.00,COMPLETED
463,241,7,2023-05-29,2023-06-08,395.00,COMPLETED
464,408,2,2025-11-07,2025-11-23,352.00,IN_PROGRESS
465,54,1,2024-08-30,2024-09-15,601.00,COMPLETED
466,212,7,2024-08-14,2024-08-24,719.00,IN_PROGRESS
467,291,9,2026-06-09,2026-06-16,996.00,COMPLETED
468,298,4,2024-08-01,2024-08-17,751.00,IN_PROGRESS
469,493,6,2024-12-17,2024-12-22,581.00,COMPLETED
470,134,10,2026-04-12,2026-04-17,685.00,ON_HOLD
471,11,3,2025-03-14,2025-03-30,953.00,COMPLETED
472,469,1,2025-07-05,2025-07-11,223.00,COMPLETED
473,375,1,2024-03-16,2024-04-01,840.00,COMPLETED
474,335,6,2026-09-17,2026-09-24,797.00,ON_HOLD
475,378,10,2024-08-22,2024-09-01,538.00,IN_PROGRESS
476,291,7,2024-04-13,2024-04-26,498.00,ON_HOLD
477,200,7,2026-01-09,2026-01-14,775.00,IN_PROGRESS
478,494,7,2024-04-15,2024-04-27,858.00,IN_PROGRESS
479,34,5,2023-07-24,2023-08-05,138.00,COMPLETED
480,7,5,2025-11-30,2025-12-07,260.00,COMPLETED
481,89,8,2024-05-01,2024-05-05,509.00,COMPLETED
482,37,8,2026-01-01,2026-01-05,341.00,ON_HOLD
483,431,8,2026-06-16,2026-06-20,956.00,ON_HOLD
484,144,12,2025-02-11,2025-02-27,879.00,ON_HOLD
485,61,5,2025-07-21,2025-08-01,205.00,ON_HOLD
486,486,9,2025-03-06,2025-03-13,687.00,COMPLETED
487,169,2,2024-11-23,2024-12-04,711.00,COMPLETED
488,475,9,2025-11-04,2025-11-07,247.00,COMPLETED
489,98,5,2024-08-08,2024-08-24,80.00,COMPLETED
490,433,8,2023-03-29,2023-04-01,592.00,COMPLETED
491,241,8,2023-12-01,2023-12-09,117.00,ON_HOLD
492,382,7,2025-01-09,2025-01-18,320.00,ON_HOLD
493,6,11,2026-04-07,2026-04-22,469.00,IN_PROGRESS
494,290,12,2026-03-16,2026-03-26,280.00,COMPLETED
495,27,7,2023-04-04,2023-04-14,689.00,COMPLETED
496,209,1,2024-07-14,2024-07-24,875.00,COMPLETED
497,207,1,2026-08-09,2026-08-18,838.00,ON_HOLD
498,304,3,2023-08-05,2023-08-09,836.00,ON_HOLD
499,218,12,2026-09-04,2026-09-18,355.00,IN_PROGRESS
500,179,3,2024-04-01,2024-04-06,206.00,IN_PROGRESS
501,455,1,2024-05-13,2024-05-26,896.00,COMPLETED
502,181,2,2025-09-28,2025-10-10,487.00,COMPLETED
503,351,2,2023-02-28,2023-03-15,390.00,COMPLETED
504,151,5,2024-09-30,2024-10-12,137.00,ON_HOLD
505,48,6,2025-04-22,2025-05-06,786.00,COMPLETED
506,15,4,2025-04-04,2025-04-12,90.00,IN_PROGRESS
507,473,10,2023-03-05,2023-03-10,352.00,COMPLETED
508,297,11,2023-11-14,2023-11-24,434.00,ON_HOLD
509,53,11,2023-08-13,2023-08-26,283.00,COMPLETED
510,95,6,2025-10-03,2025-10-06,626.00,COMPLETED
511,460,9,2026-01-11,2026-01-24,958.00,IN_PROGRESS
512,35,4,2023-07-23,2023-08-03,970.00,COMPLETED
513,190,4,2023-06-06,2023-06-19,861.00,COMPLETED
514,372,6,2026-06-01,2026-06-07,761.00,COMPLETED
515,401,4,2026-05-14,2026-05-17,807.00,IN_PROGRESS
516,450,6,2026-09-23,2026-09-30,749.00,IN_PROGRESS
517,94,1,2026-03-18,2026-03-30,392.00,COMPLETED
518,459,4,2023-01-06,2023-01-17,146.00,ON_HOLD
519,339,3,2024-03-31,2024-04-15,656.00,ON_HOLD
520,227,7,2024-11-27,2024-12-11,476.00,IN_PROGRESS
521,300,10,2024-09-07,2024-09-14,893.00,ON_HOLD
522,427,5,2025-07-06,2025-07-10,487.00,COMPLETED
523,127,3,2024-10-02,2024-10-17,502.00,IN_PROGRESS
524,72,1,2024-10-11,2024-10-26,175.00,COMPLETED
525,461,10,2025-10-25,2025-11-06,966.00,COMPLETED
526,360,11,2024-05-17,2024-05-22,870.00,COMPLETED
527,2,3,2023-08-25,2023-08-30,86.00,COMPLETED
528,267,12,2023-10-16,2023-11-01,886.00,COMPLETED
529,187,1,2023-01-11,2023-01-18,945.00,ON_HOLD
530,327,9,2024-09-28,2024-10-02,637.00,COMPLETED
531,462,9,2026-08-22,2026-09-06,314.00,COMPLETED
532,282,5,2024-04-06,2024-04-12,687.00,COMPLETED
533,222,11,2024-01-10,2024-01-25,132.00,COMPLETED
534,25,4,2026-06-23,2026-07-09,284.00,ON_HOLD
535,18,12,2025-10-04,2025-10-08,534.00,COMPLETED
536,179,1,2024-08-22,2024-09-05,488.00,COMPLETED
537,336,12,2026-04-26,2026-05-10,267.00,IN_PROGRESS
538,76,8,2024-07-30,2024-08-07,316.00,COMPLETED
539,471,8,2024-02-02,2024-02-16,814.00,COMPLETED
540,16,1,2024-02-13,2024-02-17,414.00,ON_HOLD
541,53,8,2023-09-17,2023-09-26,129.00,ON_HOLD
542,458,2,2025-10-08,2025-10-22,744.00,IN_PROGRESS
543,74,10,2025-02-12,2025-02-21,626.00,ON_HOLD
544,160,4,2023-03-20,2023-03-23,609.00,ON_HOLD
545,404,8,2023-12-05,2023-12-21,984.00,COMPLETED
546,3,5,2026-03-10,2026-03-19,694.00,ON_HOLD
547,47,6,2025-08-15,2025-08-28,199.00,COMPLETED
548,159,12,2024-04-09,2024-04-18,151.00,COMPLETED
549,395,9,2026-03-29,2026-04-01,125.00,COMPLETED
550,413,2,2026-06-17,2026-06-30,864.00,IN_PROGRESS
551,64,6,2026-06-13,2026-06-19,669.00,COMPLETED
552,180,5,2023-02-08,2023-02-24,600.00,IN_PROGRESS
553,182,10,2024-12-29,2025-01-01,116.00,IN_PROGRESS
554,50,2,2023-09-10,2023-09-16,419.00,IN_PROGRESS
555,64,1,2025-04-27,2025-05-11,692.00,COMPLETED
556,433,7,2026-01-28,2026-02-10,863.00,IN_PROGRESS
557,280,11,2023-03-20,2023-04-02,499.00,COMPLETED
558,212,6,2024-12-12,2024-12-23,841.00,ON_HOLD
559,496,12,2024-03-02,2024-03-11,769.00,COMPLETED
560,387,8,2025-06-27,2025-07-08,605.00,COMPLETED
561,441,9,2025-09-20,2025-10-03,814.00,IN_PROGRESS
562,298,7,2025-01-03,2025-01-19,584.00,COMPLETED
563,15,12,2024-04-04,2024-04-20,126.00,IN_PROGRESS
564,333,2,2026-01-03,2026-01-09,215.00,COMPLETED
565,278,6,2024-04-08,2024-04-19,62.00,COMPLETED
566,169,8,2024-06-16,2024-06-21,362.00,ON_HOLD
567,432,10,2026-09-28,2026-10-06,698.00,ON_HOLD
568,367,2,2024-09-12,2024-09-21,177.00,IN_PROGRESS
569,476,6,2025-10-12,2025-10-15,68.00,IN_PROGRESS
570,75,8,2025-09-03,2025-09-13,393.00,IN_PROGRESS
571,435,3,2024-04-30,2024-05-08,999.00,COMPLETED
572,273,1,2024-08-16,2024-08-21,688.00,COMPLETED
573,265,12,2024-10-27,2024-11-04,887.00,COMPLETED
574,299,12,2025-01-05,2025-01-20,187.00,ON_HOLD
575,401,9,2026-08-12,2026-08-20,231.00,COMPLETED
576,255,5,2025-09-13,2025-09-26,656.00,COMPLETED
577,345,5,2025-03-02,2025-03-07,209.00,IN_PROGRESS
578,74,1,2024-09-27,2024-10-02,984.00,IN_PROGRESS
579,197,12,2023-01-31,2023-02-12,166.00,ON_HOLD
580,242,8,2023-09-11,2023-09-18,582.00,COMPLETED
581,309,11,2026-01-10,2026-01-13,131.00,ON_HOLD
582,179,7,2025-07-09,2025-07-18,575.00,ON_HOLD
583,180,9,2026-08-06,2026-08-16,329.00,COMPLETED
584,154,5,2025-10-10,2025-10-17,864.00,COMPLETED
585,173,6,2026-07-24,2026-07-27,385.00,COMPLETED
586,213,5,2024-08-10,2024-08-15,265.00,COMPLETED
587,165,2,2024-02-27,2024-03-10,785.00,COMPLETED
588,242,4,2024-04-16,2024-04-27,766.00,IN_PROGRESS
589,264,7,2026-01-14,2026-01-24,704.00,IN_PROGRESS
590,277,2,2025-07-26,2025-07-30,771.00,COMPLETED
591,32,12,2023-11-22,2023-12-06,938.00,COMPLETED
592,421,1,2026-05-13,2026-05-27,975.00,ON_HOLD
593,301,12,2024-02-12,2024-02-23,930.00,IN_PROGRESS
594,123,4,2024-09-10,2024-09-17,524.00,COMPLETED
595,200,11,2024-01-04,2024-01-15,381.00,COMPLETED
596,441,11,2024-02-20,2024-03-01,643.00,IN_PROGRESS
597,129,5,2025-11-04,2025-11-13,451.00,ON_HOLD
598,240,12,2024-09-30,2024-10-03,408.00,COMPLETED
599,65,6,2023-07-20,2023-07-25,768.00,IN_PROGRESS
600,79,6,2026-05-16,2026-05-19,860.00,COMPLETED
601,99,2,2026-09-23,2026-10-06,267.00,COMPLETED
602,45,7,2024-09-06,2024-09-18,781.00,IN_PROGRESS
603,23,11,2025-07-21,2025-07-30,637.00,COMPLETED
604,390,2,2026-03-31,2026-04-10,877.00,IN_PROGRESS
605,431,12,2024-03-27,2024-04-01,261.00,COMPLETED
606,464,10,2023-09-06,2023-09-10,369.00,COMPLETED
607,49,6,2025-01-16,2025-01-28,747.00,COMPLETED
608,275,1,2026-01-11,2026-01-27,728.00,IN_PROGRESS
609,446,2,2023-09-03,2023-09-16,134.00,IN_PROGRESS
610,490,8,2023-01-09,2023-01-15,860.00,IN_PROGRESS
611,192,1,2025-01-31,2025-02-13,476.00,COMPLETED
612,498,1,2026-02-28,2026-03-12,588.00,IN_PROGRESS
613,487,2,2026-04-29,2026-05-02,901.00,ON_HOLD
614,42,9,2026-01-09,2026-01-13,979.00,COMPLETED
615,328,5,2024-04-29,2024-05-10,984.00,COMPLETED
616,336,1,2025-05-05,2025-05-12,170.00,COMPLETED
617,120,11,2024-08-08,2024-08-16,638.00,COMPLETED
618,230,6,2025-05-21,2025-06-04,749.00,COMPLETED
619,121,1,2024-06-06,2024-06-21,991.00,ON_HOLD
620,30,4,2024-01-30,2024-02-13,746.00,ON_HOLD
621,455,3,2025-07-11,2025-07-19,696.00,COMPLETED
622,151,11,2023-09-15,2023-09-28,202.00,COMPLETED
623,29,5,2026-03-04,2026-03-14,140.00,COMPLETED
624,28,3,2025-02-12,2025-02-20,708.00,IN_PROGRESS
625,122,3,2025-08-21,2025-08-29,560.00,COMPLETED
626,40,12,2023-02-13,2023-02-24,284.00,COMPLETED
627,196,10,2024-06-30,2024-07-07,64.00,ON_HOLD
628,69,6,2026-03-07,2026-03-11,700.00,COMPLETED
629,236,1,2024-04-18,2024-04-21,758.00,COMPLETED
630,399,4,2025-01-30,2025-02-10,845.00,COMPLETED
631,99,7,2025-10-31,2025-11-12,583.00,IN_PROGRESS
632,313,5,2024-02-07,2024-02-17,254.00,IN_PROGRESS
633,345,5,2024-09-05,2024-09-13,803.00,COMPLETED
634,154,5,2026-04-01,2026-04-16,945.00,COMPLETED
635,95,5,2024-06-17,2024-06-21,558.00,IN_PROGRESS
636,281,4,2025-06-03,2025-06-12,219.00,COMPLETED
637,296,1,2023-08-23,2023-09-05,515.00,IN_PROGRESS
638,408,8,2024-03-19,2024-03-25,464.00,COMPLETED
639,240,12,2023-10-05,2023-10-10,914.00,COMPLETED
640,80,10,2025-12-10,2025-12-20,701.00,IN_PROGRESS
641,277,9,2023-11-18,2023-12-02,676.00,COMPLETED
642,380,9,2023-02-24,2023-03-12,200.00,COMPLETED
643,419,2,2023-12-19,2024-01-01,845.00,ON_HOLD
644,298,6,2026-08-24,2026-09-07,350.00,COMPLETED
645,102,4,2025-07-31,2025-08-04,838.00,COMPLETED
646,455,5,2025-12-02,2025-12-14,860.00,ON_HOLD
647,498,1,2026-05-18,2026-06-01,738.00,ON_HOLD
648,368,3,2026-02-18,2026-03-04,642.00,IN_PROGRESS
649,372,11,2026-09-04,2026-09-10,481.00,IN_PROGRESS
650,167,9,2023-09-21,2023-09-25,562.00,IN_PROGRESS
651,259,6,2025-08-01,2025-08-11,652.00,COMPLETED
652,417,6,2024-02-01,2024-02-14,307.00,COMPLETED
653,61,10,2026-04-02,2026-04-06,857.00,ON_HOLD
654,41,1,2023-06-23,2023-06-28,575.00,ON_HOLD
655,341,8,2026-05-13,2026-05-17,535.00,COMPLETED
656,239,8,2023-11-16,2023-11-28,520.00,IN_PROGRESS
657,423,7,2023-06-12,2023-06-27,966.00,COMPLETED
658,54,4,2024-12-25,2024-12-31,242.00,IN_PROGRESS
659,496,3,2023-04-03,2023-04-10,576.00,ON_HOLD
660,133,12,2025-11-14,2025-11-25,940.00,COMPLETED
661,82,12,2024-04-30,2024-05-10,266.00,ON_HOLD
662,94,6,2025-04-20,2025-04-30,928.00,COMPLETED
663,149,3,2025-05-26,2025-05-31,323.00,ON_HOLD
664,325,1,2024-11-21,2024-12-04,653.00,COMPLETED
665,297,10,2023-04-08,2023-04-18,607.00,IN_PROGRESS
666,170,12,2024-05-16,2024-05-23,253.00,COMPLETED
667,13,7,2023-01-30,2023-02-11,316.00,IN_PROGRESS
668,470,3,2026-05-15,2026-05-31,445.00,COMPLETED
669,482,3,2023-01-13,2023-01-16,381.00,COMPLETED
670,142,4,2025-02-28,2025-03-03,64.00,COMPLETED
671,433,10,2023-09-10,2023-09-24,138.00,COMPLETED
672,286,5,2024-08-25,2024-08-31,582.00,COMPLETED
673,73,8,2025-02-03,2025-02-11,513.00,COMPLETED
674,31,12,2026-02-01,2026-02-10,355.00,ON_HOLD
675,200,7,2023-04-27,2023-05-07,948.00,ON_HOLD
676,235,5,2023-12-01,2023-12-17,751.00,COMPLETED
677,374,10,2023-09-21,2023-09-26,127.00,COMPLETED
678,323,6,2025-07-17,2025-08-01,529.00,ON_HOLD
679,326,6,2023-12-12,2023-12-26,333.00,COMPLETED
680,199,11,2024-04-27,2024-05-08,992.00,COMPLETED
681,186,6,2024-09-09,2024-09-25,822.00,ON_HOLD
682,68,1,2025-12-08,2025-12-22,727.00,COMPLETED
683,439,12,2023-07-15,2023-07-19,614.00,ON_HOLD
684,65,11,2023-09-02,2023-09-06,795.00,COMPLETED
685,205,7,2024-01-06,2024-01-10,867.00,IN_PROGRESS
686,18,10,2026-09-10,2026-09-20,384.00,IN_PROGRESS
687,412,7,2026-05-18,2026-05-27,557.00,COMPLETED
688,429,10,2023-02-26,2023-03-10,313.00,IN_PROGRESS
689,321,5,2026-08-30,2026-09-02,544.00,COMPLETED
690,341,10,2024-10-05,2024-10-10,389.00,COMPLETED
691,307,8,2026-08-09,2026-08-19,592.00,IN_PROGRESS
692,460,2,2024-09-23,2024-10-04,303.00,IN_PROGRESS
693,86,7,2023-12-17,2023-12-28,973.00,COMPLETED
694,32,12,2025-07-22,2025-08-04,861.00,ON_HOLD
695,39,12,2026-03-25,2026-04-02,445.00,ON_HOLD
696,94,9,2025-12-28,2026-01-04,140.00,COMPLETED
697,104,6,2025-01-18,2025-02-03,112.00,ON_HOLD
698,498,11,2023-07-22,2023-08-02,165.00,IN_PROGRESS
699,121,12,2025-11-26,2025-12-07,99.00,COMPLETED
700,73,3,2023-07-27,2023-07-30,530.00,IN_PROGRESS
701,107,2,2026-05-13,2026-05-16,459.00,COMPLETED
702,242,3,2023-02-03,2023-02-13,259.00,IN_PROGRESS
703,9,1,2025-07-10,2025-07-23,981.00,ON_HOLD
704,242,12,2023-01-07,2023-01-20,352.00,COMPLETED
705,18,7,2025-06-14,2025-06-25,808.00,COMPLETED
706,33,3,2024-10-24,2024-10-27,731.00,COMPLETED
707,314,2,2026-01-15,2026-01-22,823.00,COMPLETED
708,443,9,2024-03-09,2024-03-16,647.00,COMPLETED
709,481,6,2023-11-25,2023-12-02,925.00,IN_PROGRESS
710,443,6,2023-01-01,2023-01-15,201.00,COMPLETED
711,341,6,2023-03-19,2023-03-27,748.00,IN_PROGRESS
712,291,4,2023-08-25,2023-09-09,877.00,COMPLETED
713,287,11,2025-02-08,2025-02-17,940.00,ON_HOLD
714,199,10,2023-08-22,2023-09-06,525.00,COMPLETED
715,469,7,2025-12-02,2025-12-07,61.00,COMPLETED
716,62,10,2025-03-23,2025-04-04,763.00,ON_HOLD
717,193,2,2026-01-17,2026-01-21,203.00,COMPLETED
718,396,2,2025-08-11,2025-08-24,566.00,COMPLETED
719,98,6,2024-01-25,2024-01-30,858.00,COMPLETED
720,472,10,2024-03-07,2024-03-15,573.00,IN_PROGRESS
721,281,1,2023-02-20,2023-02-28,792.00,COMPLETED
722,224,3,2026-08-28,2026-09-13,610.00,ON_HOLD
723,252,3,2025-08-31,2025-09-08,580.00,COMPLETED
724,461,1,2023-05-26,2023-05-31,287.00,COMPLETED
725,102,9,2024-01-20,2024-01-23,451.00,COMPLETED
726,99,3,2023-12-03,2023-12-16,948.00,COMPLETED
727,401,11,2023-06-22,2023-06-29,705.00,ON_HOLD
728,359,2,2025-10-19,2025-10-22,71.00,COMPLETED
729,224,12,2024-04-22,2024-05-07,99.00,IN_PROGRESS
730,420,10,2025-08-30,2025-09-15,627.00,COMPLETED
731,166,1,2024-07-19,2024-07-26,837.00,ON_HOLD
732,370,10,2024-04-15,2024-04-28,172.00,COMPLETED
733,66,11,2025-04-07,2025-04-16,444.00,COMPLETED
734,98,10,2025-08-25,2025-09-07,742.00,COMPLETED
735,245,3,2025-06-10,2025-06-14,572.00,COMPLETED
736,60,2,2024-07-11,2024-07-16,661.00,COMPLETED
737,423,11,2026-09-18,2026-09-27,890.00,ON_HOLD
738,325,1,2025-10-02,2025-10-14,794.00,ON_HOLD
739,420,9,2023-01-27,2023-02-05,705.00,IN_PROGRESS
740,281,6,2025-04-19,2025-04-23,445.00,COMPLETED
741,243,6,2025-03-25,2025-03-30,867.00,COMPLETED
742,61,9,2023-07-28,2023-08-08,711.00,COMPLETED
743,396,2,2026-04-15,2026-04-30,868.00,IN_PROGRESS
744,239,2,2025-06-26,2025-07-03,484.00,COMPLETED
745,306,1,2025-06-03,2025-06-12,741.00,IN_PROGRESS
746,280,4,2023-07-29,2023-08-08,515.00,ON_HOLD
747,488,6,2026-06-22,2026-06-29,550.00,IN_PROGRESS
748,107,9,2025-10-15,2025-10-18,469.00,IN_PROGRESS
749,181,10,2025-12-21,2026-01-05,206.00,ON_HOLD
750,109,5,2026-02-20,2026-03-08,247.00,IN_PROGRESS
751,368,12,2024-02-08,2024-02-18,257.00,COMPLETED
752,364,2,2024-02-18,2024-02-28,337.00,COMPLETED
753,464,4,2024-11-09,2024-11-12,456.00,COMPLETED
754,113,8,2026-01-13,2026-01-24,443.00,COMPLETED
755,210,8,2025-01-19,2025-01-26,453.00,ON_HOLD
756,272,12,2023-01-24,2023-02-06,182.00,IN_PROGRESS
757,457,2,2026-02-13,2026-02-17,626.00,COMPLETED
758,102,8,2026-05-13,2026-05-23,471.00,COMPLETED
759,89,10,2026-04-06,2026-04-16,265.00,ON_HOLD
760,291,3,2023-02-06,2023-02-10,685.00,IN_PROGRESS
761,389,2,2025-02-18,2025-02-21,379.00,COMPLETED
762,414,3,2023-01-01,2023-01-13,441.00,IN_PROGRESS
763,162,2,2023-01-03,2023-01-17,52.00,COMPLETED
764,487,6,2025-04-15,2025-04-21,89.00,COMPLETED
765,297,1,2026-09-21,2026-10-03,566.00,IN_PROGRESS
766,72,9,2023-07-03,2023-07-18,967.00,COMPLETED
767,336,1,2023-03-27,2023-04-10,879.00,ON_HOLD
768,409,10,2023-11-09,2023-11-18,767.00,COMPLETED
769,362,6,2025-02-15,2025-02-23,384.00,COMPLETED
770,128,8,2024-04-23,2024-05-03,595.00,COMPLETED
771,446,2,2025-08-20,2025-08-26,494.00,COMPLETED
772,355,10,2024-12-31,2025-01-09,527.00,COMPLETED
773,418,5,2024-02-10,2024-02-23,943.00,COMPLETED
774,248,8,2026-07-04,2026-07-20,338.00,ON_HOLD
775,167,1,2023-01-10,2023-01-21,355.00,COMPLETED
776,118,7,2025-05-06,2025-05-12,109.00,IN_PROGRESS
777,204,12,2023-08-13,2023-08-16,482.00,ON_HOLD
778,215,11,2026-04-16,2026-04-30,837.00,COMPLETED
779,467,5,2023-01-27,2023-02-06,57.00,COMPLETED
780,23,9,2026-04-20,2026-04-30,655.00,COMPLETED
781,302,12,2023-06-21,2023-06-25,705.00,IN_PROGRESS
782,307,4,2024-11-19,2024-11-25,217.00,COMPLETED
783,108,11,2025-12-24,2026-01-02,486.00,ON_HOLD
784,127,5,2026-01-25,2026-02-10,761.00,IN_PROGRESS
785,115,1,2024-08-12,2024-08-21,318.00,COMPLETED
786,70,7,2024-03-04,2024-03-12,905.00,COMPLETED
787,12,7,2023-02-13,2023-02-19,507.00,COMPLETED
788,381,7,2026-01-02,2026-01-13,572.00,COMPLETED
789,477,2,2024-08-20,2024-09-01,787.00,IN_PROGRESS
790,162,7,2024-03-10,2024-03-16,695.00,COMPLETED
791,301,3,2023-05-15,2023-05-26,783.00,IN_PROGRESS
792,248,1,2025-02-21,2025-03-05,922.00,COMPLETED
793,25,5,2023-06-29,2023-07-02,799.00,IN_PROGRESS
794,34,3,2025-04-24,2025-05-02,957.00,COMPLETED
795,235,4,2023-02-06,2023-02-16,353.00,COMPLETED
796,334,4,2023-06-25,2023-07-06,570.00,COMPLETED
797,412,12,2026-04-26,2026-05-09,535.00,COMPLETED
798,191,2,2026-04-12,2026-04-24,688.00,COMPLETED
799,221,4,2025-02-24,2025-03-01,391.00,COMPLETED
800,450,12,2025-04-10,2025-04-19,685.00,ON_HOLD
801,406,3,2024-01-24,2024-01-27,439.00,COMPLETED
802,2,6,2026-03-02,2026-03-13,676.00,IN_PROGRESS
803,387,1,2025-11-26,2025-12-08,923.00,COMPLETED
804,425,7,2025-06-05,2025-06-18,326.00,COMPLETED
805,366,1,2023-01-26,2023-02-06,912.00,ON_HOLD
806,136,8,2023-06-07,2023-06-13,700.00,IN_PROGRESS
807,158,2,2024-03-06,2024-03-15,464.00,COMPLETED
808,251,8,2026-01-19,2026-01-23,245.00,COMPLETED
809,140,9,2025-04-13,2025-04-19,978.00,ON_HOLD
810,137,8,2023-03-09,2023-03-23,795.00,COMPLETED
811,279,12,2026-01-06,2026-01-09,110.00,ON_HOLD
812,192,8,2024-08-28,2024-09-13,591.00,COMPLETED
813,360,3,2025-05-16,2025-05-21,826.00,ON_HOLD
814,243,7,2024-05-04,2024-05-15,515.00,ON_HOLD
815,311,9,2025-09-18,2025-09-22,705.00,COMPLETED
816,498,3,2026-02-27,2026-03-03,647.00,ON_HOLD
817,248,12,2024-10-07,2024-10-10,448.00,COMPLETED
818,423,2,2026-08-30,2026-09-07,830.00,ON_HOLD
819,24,7,2023-03-26,2023-04-08,206.00,ON_HOLD
820,413,5,2024-02-12,2024-02-24,668.00,COMPLETED
821,466,9,2023-08-01,2023-08-11,72.00,IN_PROGRESS
822,260,11,2023-01-18,2023-02-02,722.00,COMPLETED
823,329,12,2023-04-04,2023-04-10,241.00,IN_PROGRESS
824,399,10,2026-03-21,2026-03-28,224.00,IN_PROGRESS
825,322,7,2026-09-18,2026-09-21,892.00,COMPLETED
826,389,5,2024-05-24,2024-06-03,365.00,COMPLETED
827,444,11,2025-08-17,2025-09-02,840.00,COMPLETED
828,336,6,2023-06-25,2023-07-04,451.00,IN_PROGRESS
829,471,4,2023-08-31,2023-09-08,845.00,COMPLETED
830,283,12,2026-02-09,2026-02-16,86.00,IN_PROGRESS
831,333,10,2026-04-08,2026-04-23,558.00,COMPLETED
832,359,4,2024-02-21,2024-03-02,415.00,COMPLETED
833,113,11,2024-09-15,2024-09-18,496.00,COMPLETED
834,373,3,2024-09-12,2024-09-23,548.00,ON_HOLD
835,118,4,2025-06-13,2025-06-21,726.00,COMPLETED
836,59,4,2025-03-13,2025-03-17,894.00,COMPLETED
837,70,2,2024-07-04,2024-07-19,522.00,COMPLETED
838,472,6,2023-07-05,2023-07-10,267.00,IN_PROGRESS
839,5,3,2023-07-27,2023-08-01,295.00,COMPLETED
840,139,9,2024-09-12,2024-09-28,767.00,COMPLETED
841,139,10,2023-07-29,2023-08-01,74.00,IN_PROGRESS
842,421,2,2023-11-07,2023-11-21,96.00,COMPLETED
843,446,4,2023-05-06,2023-05-17,844.00,ON_HOLD
844,274,8,2023-07-01,2023-07-07,536.00,IN_PROGRESS
845,409,3,2023-08-18,2023-08-31,71.00,ON_HOLD
846,113,8,2023-04-28,2023-05-10,763.00,COMPLETED
847,372,10,2026-08-14,2026-08-19,158.00,COMPLETED
848,225,11,2023-04-02,2023-04-10,631.00,IN_PROGRESS
849,162,3,2023-05-12,2023-05-15,81.00,COMPLETED
850,97,10,2023-12-04,2023-12-15,620.00,COMPLETED
851,310,11,2026-01-14,2026-01-19,873.00,ON_HOLD
852,1,7,2025-11-12,2025-11-19,620.00,IN_PROGRESS
853,240,5,2024-03-17,2024-03-30,527.00,COMPLETED
854,57,7,2026-01-28,2026-02-06,226.00,ON_HOLD
855,145,10,2024-10-14,2024-10-23,813.00,COMPLETED
856,101,2,2024-09-27,2024-10-09,869.00,COMPLETED
857,457,9,2023-04-24,2023-05-07,654.00,IN_PROGRESS
858,302,4,2026-03-27,2026-04-08,670.00,COMPLETED
859,483,1,2024-10-02,2024-10-05,909.00,COMPLETED
860,274,1,2025-05-15,2025-05-25,349.00,COMPLETED
861,260,5,2025-03-01,2025-03-17,602.00,COMPLETED
862,31,5,2025-07-23,2025-07-30,78.00,ON_HOLD
863,22,3,2025-06-16,2025-06-27,837.00,COMPLETED
864,243,3,2024-09-30,2024-10-06,373.00,COMPLETED
865,441,6,2025-12-20,2026-01-03,983.00,COMPLETED
866,440,5,2024-11-29,2024-12-12,75.00,COMPLETED
867,89,12,2023-04-27,2023-05-13,683.00,ON_HOLD
868,337,12,2023-12-30,2024-01-10,295.00,COMPLETED
869,406,7,2026-06-10,2026-06-26,728.00,COMPLETED
870,411,8,2025-09-04,2025-09-18,149.00,ON_HOLD
871,308,11,2025-11-10,2025-11-21,609.00,COMPLETED
872,120,9,2025-01-24,2025-02-06,226.00,IN_PROGRESS
