EVENT_ID,SHIPMENT_ID,MILESTONE,EVENT_TS,LOCATION
428,31,ARRIVED_PORT,2025-11-04 00:00:00,Houston
429,31,CUSTOMS_CLEARANCE,2025-09-14 16:00:00,Singapore
430,31,GATE_OUT,2024-11-17 23:00:00,Rotterdam
431,31,OUT_FOR_DELIVERY,2023-02-08 10:00:00,Busan
432,31,DELIVERED,2023-08-21 04:00:00,Hamburg
433,31,POD_SIGNED,2025-08-19 19:00:00,Penang
434,31,INVOICE_SENT,2025-08-26 13:00:00,Rotterdam
435,32,BOOKING_CONFIRMED,2025-10-27 11:00:00,Los Angeles
436,32,PICKED_UP,2024-07-19 02:00:00,Hamburg
437,32,GATE_IN,2026-07-20 05:00:00,Shanghai
438,32,LOADED,2023-01-06 23:00:00,Hamburg
439,32,DEPARTED,2026-03-08 10:00:00,Shanghai
440,32,IN_TRANSIT,2024-02-23 08:00:00,Penang
441,32,TRANSSHIPMENT,2023-07-07 19:00:00,Rotterdam
442,32,ARRIVED_PORT,2024-04-11 13:00:00,Singapore
443,32,CUSTOMS_CLEARANCE,2026-01-02 13:00:00,Long Beach
444,32,GATE_OUT,2025-11-25 00:00:00,Mumbai
445,32,OUT_FOR_DELIVERY,2026-09-09 05:00:00,Guadalajara
446,32,DELIVERED,2024-03-16 02:00:00,Los Angeles
447,32,POD_SIGNED,2025-01-30 07:00:00,Long Beach
448,32,INVOICE_SENT,2025-01-13 18:00:00,Penang
449,33,BOOKING_CONFIRMED,2025-11-09 20:00:00,Los Angeles
450,33,PICKED_UP,2025-03-31 00:00:00,Guadalajara
451,33,GATE_IN,2025-05-29 07:00:00,Shenzhen
452,33,LOADED,2026-05-18 18:00:00,Busan
453,33,DEPARTED,2026-01-01 03:00:00,Long Beach
454,33,IN_TRANSIT,2024-04-06 10:00:00,Shenzhen
455,33,TRANSSHIPMENT,2023-10-18 21:00:00,Singapore
456,33,ARRIVED_PORT,2025-04-12 22:00:00,Houston
457,33,CUSTOMS_CLEARANCE,2025-03-28 07:00:00,Penang
458,33,GATE_OUT,2023-10-10 18:00:00,Los Angeles
459,33,OUT_FOR_DELIVERY,2024-12-14 03:00:00,Tokyo
460,33,DELIVERED,2025-04-26 17:00:00,Los Angeles
461,33,POD_SIGNED,2024-06-23 09:00:00,Penang
462,33,INVOICE_SENT,2025-06-22 05:00:00,Tokyo
463,34,BOOKING_CONFIRMED,2023-05-29 09:00:00,Busan
464,34,PICKED_UP,2025-11-08 05:00:00,Tokyo
465,34,GATE_IN,2024-08-30 21:00:00,Savannah
466,34,LOADED,2024-08-17 23:00:00,Penang
467,34,DEPARTED,2026-06-13 18:00:00,Guadalajara
468,34,IN_TRANSIT,2024-08-06 09:00:00,Shenzhen
469,34,TRANSSHIPMENT,2024-12-23 02:00:00,Rotterdam
470,34,ARRIVED_PORT,2026-04-19 06:00:00,Houston
471,34,CUSTOMS_CLEARANCE,2025-03-22 23:00:00,Long Beach
472,34,GATE_OUT,2025-07-14 21:00:00,Busan
473,34,OUT_FOR_DELIVERY,2024-03-26 11:00:00,Hamburg
474,34,DELIVERED,2026-09-28 02:00:00,Busan
475,34,POD_SIGNED,2024-09-03 07:00:00,Tokyo
476,34,INVOICE_SENT,2024-04-26 20:00:00,Mumbai
477,35,BOOKING_CONFIRMED,2026-01-09 18:00:00,Penang
478,35,PICKED_UP,2024-04-16 15:00:00,Tokyo
479,35,GATE_IN,2023-07-26 11:00:00,Los Angeles
480,35,LOADED,2025-12-03 10:00:00,Singapore
481,35,DEPARTED,2024-05-05 13:00:00,Shenzhen
482,35,IN_TRANSIT,2026-01-06 07:00:00,Houston
483,35,TRANSSHIPMENT,2026-06-22 05:00:00,Los Angeles
484,35,ARRIVED_PORT,2025-02-18 21:00:00,Penang
485,35,CUSTOMS_CLEARANCE,2025-07-29 20:00:00,Shenzhen
486,35,GATE_OUT,2025-03-15 02:00:00,Penang
487,35,OUT_FOR_DELIVERY,2024-12-03 04:00:00,Penang
488,35,DELIVERED,2025-11-15 00:00:00,Savannah
489,35,POD_SIGNED,2024-08-20 07:00:00,Guadalajara
490,35,INVOICE_SENT,2023-04-11 14:00:00,Los Angeles
491,36,BOOKING_CONFIRMED,2023-12-01 17:00:00,Rotterdam
492,36,PICKED_UP,2025-01-10 14:00:00,Hamburg
493,36,GATE_IN,2026-04-09 22:00:00,Shenzhen
494,36,LOADED,2026-03-19 01:00:00,Shanghai
495,36,DEPARTED,2023-04-08 21:00:00,Penang
496,36,IN_TRANSIT,2024-07-19 07:00:00,Shenzhen
497,36,TRANSSHIPMENT,2026-08-15 06:00:00,Hamburg
498,36,ARRIVED_PORT,2023-08-12 23:00:00,Mumbai
499,36,CUSTOMS_CLEARANCE,2026-09-12 01:00:00,Penang
500,36,GATE_OUT,2024-04-10 18:00:00,Hamburg
501,36,OUT_FOR_DELIVERY,2024-05-23 10:00:00,Guadalajara
502,36,DELIVERED,2025-10-09 21:00:00,Rotterdam
503,36,POD_SIGNED,2023-03-12 12:00:00,Los Angeles
504,36,INVOICE_SENT,2024-10-13 07:00:00,Long Beach
505,37,BOOKING_CONFIRMED,2025-04-22 01:00:00,Guadalajara
506,37,PICKED_UP,2025-04-05 09:00:00,Shanghai
507,37,GATE_IN,2023-03-07 02:00:00,Tokyo
508,37,LOADED,2023-11-17 11:00:00,Guadalajara
509,37,DEPARTED,2023-08-17 08:00:00,Penang
510,37,IN_TRANSIT,2025-10-08 16:00:00,Los Angeles
511,37,TRANSSHIPMENT,2026-01-17 20:00:00,Los Angeles
512,37,ARRIVED_PORT,2023-07-30 02:00:00,Singapore
513,37,CUSTOMS_CLEARANCE,2023-06-12 00:00:00,Long Beach
514,37,GATE_OUT,2026-06-10 13:00:00,Busan
515,37,OUT_FOR_DELIVERY,2026-05-24 08:00:00,Rotterdam
516,37,DELIVERED,2026-10-04 12:00:00,Shenzhen
517,37,POD_SIGNED,2026-03-30 19:00:00,Mumbai
518,37,INVOICE_SENT,2023-01-19 10:00:00,Mumbai
519,38,BOOKING_CONFIRMED,2024-03-31 12:00:00,Guadalajara
520,38,PICKED_UP,2024-11-28 23:00:00,Tokyo
521,38,GATE_IN,2024-09-09 10:00:00,Busan
522,38,LOADED,2025-07-09 19:00:00,Busan
523,38,DEPARTED,2024-10-06 06:00:00,Guadalajara
524,38,IN_TRANSIT,2024-10-16 02:00:00,Shenzhen
525,38,TRANSSHIPMENT,2025-10-31 07:00:00,Hamburg
526,38,ARRIVED_PORT,2024-05-24 08:00:00,Mumbai
527,38,CUSTOMS_CLEARANCE,2023-09-02 22:00:00,Mumbai
528,38,GATE_OUT,2023-10-25 15:00:00,Shanghai
529,38,OUT_FOR_DELIVERY,2023-01-21 22:00:00,Houston
530,38,DELIVERED,2024-10-09 23:00:00,Savannah
531,38,POD_SIGNED,2026-09-03 12:00:00,Tokyo
532,38,INVOICE_SENT,2024-04-19 05:00:00,Busan
533,39,BOOKING_CONFIRMED,2024-01-10 10:00:00,Los Angeles
534,39,PICKED_UP,2026-06-24 19:00:00,Singapore
535,39,GATE_IN,2025-10-06 11:00:00,Shanghai
536,39,LOADED,2024-08-25 13:00:00,Guadalajara
537,39,DEPARTED,2026-04-30 17:00:00,Rotterdam
538,39,IN_TRANSIT,2024-08-04 09:00:00,Hamburg
539,39,TRANSSHIPMENT,2024-02-08 05:00:00,Singapore
540,39,ARRIVED_PORT,2024-02-20 19:00:00,Guadalajara
541,39,CUSTOMS_CLEARANCE,2023-09-25 14:00:00,Savannah
542,39,GATE_OUT,2025-10-17 17:00:00,Guadalajara
543,39,OUT_FOR_DELIVERY,2025-02-22 14:00:00,Tokyo
544,39,DELIVERED,2023-03-31 10:00:00,Houston
545,39,POD_SIGNED,2023-12-17 23:00:00,Guadalajara
546,39,INVOICE_SENT,2026-03-23 06:00:00,Los Angeles
547,40,BOOKING_CONFIRMED,2025-08-15 20:00:00,Busan
548,40,PICKED_UP,2024-04-10 22:00:00,Penang
549,40,GATE_IN,2026-03-31 16:00:00,Rotterdam
550,40,LOADED,2026-06-20 02:00:00,Hamburg
551,40,DEPARTED,2026-06-17 09:00:00,Houston
552,40,IN_TRANSIT,2023-02-13 15:00:00,Shanghai
553,40,TRANSSHIPMENT,2025-01-04 00:00:00,Shanghai
554,40,ARRIVED_PORT,2023-09-17 01:00:00,Busan
555,40,CUSTOMS_CLEARANCE,2025-05-05 15:00:00,Shanghai
556,40,GATE_OUT,2026-02-06 14:00:00,Rotterdam
557,40,OUT_FOR_DELIVERY,2023-03-30 22:00:00,Penang
558,40,DELIVERED,2024-12-23 06:00:00,Long Beach
559,40,POD_SIGNED,2024-03-14 18:00:00,Houston
560,40,INVOICE_SENT,2025-07-10 14:00:00,Rotterdam
561,41,BOOKING_CONFIRMED,2025-09-20 10:00:00,Hamburg
562,41,PICKED_UP,2025-01-04 19:00:00,Guadalajara
563,41,GATE_IN,2024-04-06 01:00:00,Hamburg
564,41,LOADED,2026-01-06 05:00:00,Busan
565,41,DEPARTED,2024-04-12 04:00:00,Singapore
566,41,IN_TRANSIT,2024-06-21 08:00:00,Tokyo
567,41,TRANSSHIPMENT,2026-10-04 23:00:00,Mumbai
568,41,ARRIVED_PORT,2024-09-19 02:00:00,Houston
569,41,CUSTOMS_CLEARANCE,2025-10-20 10:00:00,Shanghai
570,41,GATE_OUT,2025-09-12 11:00:00,Busan
571,41,OUT_FOR_DELIVERY,2024-05-10 09:00:00,Houston
572,41,DELIVERED,2024-08-27 08:00:00,Los Angeles
573,41,POD_SIGNED,2024-11-08 23:00:00,Rotterdam
574,41,INVOICE_SENT,2025-01-18 22:00:00,Penang
575,42,BOOKING_CONFIRMED,2026-08-12 15:00:00,Penang
576,42,PICKED_UP,2025-09-14 12:00:00,Shanghai
577,42,GATE_IN,2025-03-04 08:00:00,Shenzhen
578,42,LOADED,2024-09-30 04:00:00,Los Angeles
579,42,DEPARTED,2023-02-04 15:00:00,Los Angeles
580,42,IN_TRANSIT,2023-09-16 14:00:00,Hamburg
581,42,TRANSSHIPMENT,2026-01-16 08:00:00,Houston
582,42,ARRIVED_PORT,2025-07-16 22:00:00,Shenzhen
583,42,CUSTOMS_CLEARANCE,2026-08-14 19:00:00,Busan
584,42,GATE_OUT,2025-10-19 18:00:00,Guadalajara
585,42,OUT_FOR_DELIVERY,2026-08-03 02:00:00,Shenzhen
586,42,DELIVERED,2024-08-21 14:00:00,Long Beach
587,42,POD_SIGNED,2024-03-10 15:00:00,Long Beach
588,42,INVOICE_SENT,2024-04-29 20:00:00,Mumbai
589,43,BOOKING_CONFIRMED,2026-01-14 13:00:00,Guadalajara
590,43,PICKED_UP,2025-07-27 19:00:00,Penang
591,43,GATE_IN,2023-11-24 21:00:00,Shanghai
592,43,LOADED,2026-05-16 17:00:00,Busan
593,43,DEPARTED,2024-02-16 20:00:00,Hamburg
594,43,IN_TRANSIT,2024-09-15 14:00:00,Guadalajara
595,43,TRANSSHIPMENT,2024-01-10 06:00:00,Rotterdam
596,43,ARRIVED_PORT,2024-02-27 15:00:00,Rotterdam
597,43,CUSTOMS_CLEARANCE,2025-11-10 04:00:00,Penang
598,43,GATE_OUT,2024-10-09 12:00:00,Singapore
599,43,OUT_FOR_DELIVERY,2023-07-30 20:00:00,Singapore
600,43,DELIVERED,2026-05-27 00:00:00,Guadalajara
601,43,POD_SIGNED,2026-10-05 02:00:00,Shenzhen
602,43,INVOICE_SENT,2024-09-19 19:00:00,Long Beach
603,44,BOOKING_CONFIRMED,2025-07-21 04:00:00,Rotterdam
604,44,PICKED_UP,2026-04-01 09:00:00,Shenzhen
605,44,GATE_IN,2024-03-29 22:00:00,Long Beach
606,44,LOADED,2023-09-09 23:00:00,Busan
607,44,DEPARTED,2025-01-20 11:00:00,Houston
608,44,IN_TRANSIT,2026-01-16 07:00:00,Hamburg
609,44,TRANSSHIPMENT,2023-09-09 10:00:00,Hamburg
610,44,ARRIVED_PORT,2023-01-16 03:00:00,Los Angeles
611,44,CUSTOMS_CLEARANCE,2025-02-08 00:00:00,Los Angeles
612,44,GATE_OUT,2026-03-09 05:00:00,Tokyo
613,44,OUT_FOR_DELIVERY,2026-05-09 18:00:00,Shenzhen
614,44,DELIVERED,2026-01-20 19:00:00,Houston
615,44,POD_SIGNED,2024-05-11 08:00:00,Hamburg
616,44,INVOICE_SENT,2025-05-18 04:00:00,Shanghai
617,45,BOOKING_CONFIRMED,2024-08-08 17:00:00,Hamburg
618,45,PICKED_UP,2025-05-22 03:00:00,Busan
619,45,GATE_IN,2024-06-08 00:00:00,Shenzhen
620,45,LOADED,2024-02-02 05:00:00,Mumbai
621,45,DEPARTED,2025-07-15 15:00:00,Singapore
622,45,IN_TRANSIT,2023-09-20 04:00:00,Tokyo
623,45,TRANSSHIPMENT,2026-03-10 07:00:00,Tokyo
624,45,ARRIVED_PORT,2025-02-19 17:00:00,Singapore
625,45,CUSTOMS_CLEARANCE,2025-08-29 13:00:00,Guadalajara
626,45,GATE_OUT,2023-02-22 12:00:00,Mumbai
627,45,OUT_FOR_DELIVERY,2024-07-10 06:00:00,Tokyo
628,45,DELIVERED,2026-03-18 01:00:00,Mumbai
629,45,POD_SIGNED,2024-04-30 10:00:00,Mumbai
630,45,INVOICE_SENT,2025-02-12 06:00:00,Busan
631,46,BOOKING_CONFIRMED,2025-10-31 23:00:00,Houston
632,46,PICKED_UP,2024-02-08 03:00:00,Singapore
633,46,GATE_IN,2024-09-07 13:00:00,Long Beach
634,46,LOADED,2026-04-04 04:00:00,Penang
635,46,DEPARTED,2024-06-21 23:00:00,Singapore
636,46,IN_TRANSIT,2025-06-08 10:00:00,Shenzhen
637,46,TRANSSHIPMENT,2023-08-29 22:00:00,Shenzhen
638,46,ARRIVED_PORT,2024-03-26 03:00:00,Los Angeles
639,46,CUSTOMS_CLEARANCE,2023-10-13 04:00:00,Shanghai
640,46,GATE_OUT,2025-12-19 09:00:00,Busan
641,46,OUT_FOR_DELIVERY,2023-11-28 23:00:00,Mumbai
642,46,DELIVERED,2023-03-07 13:00:00,Mumbai
643,46,POD_SIGNED,2023-12-31 10:00:00,Shenzhen
644,46,INVOICE_SENT,2026-09-06 19:00:00,Los Angeles
645,47,BOOKING_CONFIRMED,2025-07-31 05:00:00,Guadalajara
646,47,PICKED_UP,2025-12-03 15:00:00,Singapore
647,47,GATE_IN,2026-05-20 05:00:00,Los Angeles
648,47,LOADED,2026-02-21 05:00:00,Tokyo
649,47,DEPARTED,2026-09-08 03:00:00,Rotterdam
650,47,IN_TRANSIT,2023-09-26 05:00:00,Singapore
651,47,TRANSSHIPMENT,2025-08-07 09:00:00,Tokyo
652,47,ARRIVED_PORT,2024-02-08 14:00:00,Penang
653,47,CUSTOMS_CLEARANCE,2026-04-10 15:00:00,Houston
654,47,GATE_OUT,2023-07-02 06:00:00,Busan
655,47,OUT_FOR_DELIVERY,2026-05-23 07:00:00,Shenzhen
656,47,DELIVERED,2023-11-27 19:00:00,Guadalajara
657,47,POD_SIGNED,2023-06-24 00:00:00,Shanghai
658,47,INVOICE_SENT,2025-01-07 01:00:00,Singapore
659,48,BOOKING_CONFIRMED,2023-04-03 16:00:00,Los Angeles
660,48,PICKED_UP,2025-11-15 08:00:00,Mumbai
661,48,GATE_IN,2024-05-02 13:00:00,Shanghai
662,48,LOADED,2025-04-23 07:00:00,Singapore
663,48,DEPARTED,2025-05-30 10:00:00,Shenzhen
664,48,IN_TRANSIT,2024-11-26 06:00:00,Rotterdam
665,48,TRANSSHIPMENT,2023-04-14 03:00:00,Rotterdam
666,48,ARRIVED_PORT,2024-05-23 06:00:00,Busan
667,48,CUSTOMS_CLEARANCE,2023-02-07 23:00:00,Shanghai
668,48,GATE_OUT,2026-05-24 07:00:00,Busan
669,48,OUT_FOR_DELIVERY,2023-01-23 08:00:00,Shenzhen
670,48,DELIVERED,2025-03-11 08:00:00,Mumbai
671,48,POD_SIGNED,2023-09-22 11:00:00,Singapore
672,48,INVOICE_SENT,2024-09-07 01:00:00,Mumbai
673,49,BOOKING_CONFIRMED,2025-02-03 17:00:00,Savannah
674,49,PICKED_UP,2026-02-02 22:00:00,Busan
675,49,GATE_IN,2023-04-29 17:00:00,Los Angeles
676,49,LOADED,2023-12-04 19:00:00,Savannah
677,49,DEPARTED,2023-09-25 08:00:00,Shenzhen
678,49,IN_TRANSIT,2025-07-22 16:00:00,Rotterdam
679,49,TRANSSHIPMENT,2023-12-18 07:00:00,Savannah
680,49,ARRIVED_PORT,2024-05-04 14:00:00,Singapore
681,49,CUSTOMS_CLEARANCE,2024-09-17 01:00:00,Hamburg
682,49,GATE_OUT,2025-12-17 23:00:00,Shenzhen
683,49,OUT_FOR_DELIVERY,2023-07-25 13:00:00,Shanghai
684,49,DELIVERED,2023-09-13 07:00:00,Long Beach
685,49,POD_SIGNED,2024-01-18 17:00:00,Houston
686,49,INVOICE_SENT,2026-09-23 09:00:00,Singapore
687,50,BOOKING_CONFIRMED,2026-05-18 16:00:00,Long Beach
688,50,PICKED_UP,2023-02-27 23:00:00,Busan
689,50,GATE_IN,2026-09-01 20:00:00,Tokyo
690,50,LOADED,2024-10-08 18:00:00,Houston
691,50,DEPARTED,2026-08-13 03:00:00,Tokyo
692,50,IN_TRANSIT,2024-09-28 22:00:00,Savannah
693,50,TRANSSHIPMENT,2023-12-23 12:00:00,Rotterdam
694,50,ARRIVED_PORT,2025-07-29 22:00:00,Houston
695,50,CUSTOMS_CLEARANCE,2026-04-02 23:00:00,Rotterdam
696,50,GATE_OUT,2026-01-06 16:00:00,Hamburg
697,50,OUT_FOR_DELIVERY,2025-01-28 11:00:00,Mumbai
698,50,DELIVERED,2023-08-02 00:00:00,Long Beach
699,50,POD_SIGNED,2025-12-08 06:00:00,Long Beach
700,50,INVOICE_SENT,2023-08-09 06:00:00,Mumbai
701,51,BOOKING_CONFIRMED,2026-05-13 16:00:00,Penang
702,51,PICKED_UP,2023-02-04 09:00:00,Shenzhen
703,51,GATE_IN,2025-07-12 22:00:00,Busan
704,51,LOADED,2023-01-10 06:00:00,Los Angeles
705,51,DEPARTED,2025-06-18 06:00:00,Hamburg
706,51,IN_TRANSIT,2024-10-29 00:00:00,Busan
707,51,TRANSSHIPMENT,2026-01-21 06:00:00,Savannah
708,51,ARRIVED_PORT,2024-03-16 14:00:00,Houston
709,51,CUSTOMS_CLEARANCE,2023-12-03 12:00:00,Penang
710,51,GATE_OUT,2023-01-10 23:00:00,Houston
711,51,OUT_FOR_DELIVERY,2023-03-29 05:00:00,Los Angeles
712,51,DELIVERED,2023-09-05 12:00:00,Savannah
713,51,POD_SIGNED,2025-02-20 20:00:00,Singapore
714,51,INVOICE_SENT,2023-09-04 06:00:00,Penang
715,52,BOOKING_CONFIRMED,2025-12-02 08:00:00,Long Beach
716,52,PICKED_UP,2025-03-24 05:00:00,Shenzhen
717,52,GATE_IN,2026-01-19 15:00:00,Busan
718,52,LOADED,2025-08-14 10:00:00,Singapore
719,52,DEPARTED,2024-01-29 08:00:00,Mumbai
720,52,IN_TRANSIT,2024-03-12 09:00:00,Houston
721,52,TRANSSHIPMENT,2023-02-26 17:00:00,Singapore
722,52,ARRIVED_PORT,2026-09-04 21:00:00,Hamburg
723,52,CUSTOMS_CLEARANCE,2025-09-08 17:00:00,Mumbai
724,52,GATE_OUT,2023-06-04 08:00:00,Penang
725,52,OUT_FOR_DELIVERY,2024-01-30 04:00:00,Busan
726,52,DELIVERED,2023-12-14 12:00:00,Shanghai
727,52,POD_SIGNED,2023-07-04 18:00:00,Penang
728,52,INVOICE_SENT,2025-11-01 16:00:00,Houston
729,53,BOOKING_CONFIRMED,2024-04-22 10:00:00,Penang
730,53,PICKED_UP,2025-08-31 19:00:00,Shenzhen
731,53,GATE_IN,2024-07-21 16:00:00,Shenzhen
732,53,LOADED,2024-04-18 02:00:00,Los Angeles
733,53,DEPARTED,2025-04-11 14:00:00,Hamburg
734,53,IN_TRANSIT,2025-08-30 20:00:00,Mumbai
735,53,TRANSSHIPMENT,2025-06-16 21:00:00,Mumbai
736,53,ARRIVED_PORT,2024-07-18 00:00:00,Houston
737,53,CUSTOMS_CLEARANCE,2026-09-26 12:00:00,Hamburg
738,53,GATE_OUT,2025-10-11 11:00:00,Los Angeles
739,53,OUT_FOR_DELIVERY,2023-02-06 02:00:00,Shenzhen
740,53,DELIVERED,2025-04-30 23:00:00,Long Beach
741,53,POD_SIGNED,2025-04-06 16:00:00,Houston
742,53,INVOICE_SENT,2023-08-10 16:00:00,Savannah
743,54,BOOKING_CONFIRMED,2026-04-15 00:00:00,Singapore
744,54,PICKED_UP,2025-06-27 02:00:00,Hamburg
745,54,GATE_IN,2025-06-05 10:00:00,Busan
746,54,LOADED,2023-08-01 23:00:00,Houston
747,54,DEPARTED,2026-06-26 14:00:00,Singapore
748,54,IN_TRANSIT,2025-10-20 16:00:00,Long Beach
749,54,TRANSSHIPMENT,2025-12-27 16:00:00,Singapore
750,54,ARRIVED_PORT,2026-02-27 19:00:00,Shenzhen
751,54,CUSTOMS_CLEARANCE,2024-02-16 19:00:00,Rotterdam
752,54,GATE_OUT,2024-02-27 17:00:00,Savannah
753,54,OUT_FOR_DELIVERY,2024-11-19 02:00:00,Guadalajara
754,54,DELIVERED,2026-01-24 04:00:00,Houston
755,54,POD_SIGNED,2025-01-31 10:00:00,Penang
756,54,INVOICE_SENT,2023-02-06 18:00:00,Shanghai
757,55,BOOKING_CONFIRMED,2026-02-13 11:00:00,Guadalajara
758,55,PICKED_UP,2026-05-14 13:00:00,Rotterdam
759,55,GATE_IN,2026-04-08 05:00:00,Long Beach
760,55,LOADED,2023-02-09 23:00:00,Rotterdam
761,55,DEPARTED,2025-02-22 16:00:00,Rotterdam
762,55,IN_TRANSIT,2023-01-06 01:00:00,Houston
763,55,TRANSSHIPMENT,2023-01-09 15:00:00,Singapore
764,55,ARRIVED_PORT,2025-04-22 03:00:00,Shenzhen
765,55,CUSTOMS_CLEARANCE,2026-09-29 19:00:00,Tokyo
766,55,GATE_OUT,2023-07-12 12:00:00,Rotterdam
767,55,OUT_FOR_DELIVERY,2023-04-06 01:00:00,Houston
768,55,DELIVERED,2023-11-20 00:00:00,Shenzhen
769,55,POD_SIGNED,2025-02-27 17:00:00,Shanghai
770,55,INVOICE_SENT,2024-05-06 15:00:00,Shenzhen
771,56,BOOKING_CONFIRMED,2025-08-20 15:00:00,Los Angeles
772,56,PICKED_UP,2025-01-01 04:00:00,Shenzhen
773,56,GATE_IN,2024-02-12 08:00:00,Busan
774,56,LOADED,2026-07-07 17:00:00,Guadalajara
775,56,DEPARTED,2023-01-14 10:00:00,Rotterdam
776,56,IN_TRANSIT,2025-05-11 13:00:00,Shenzhen
777,56,TRANSSHIPMENT,2023-08-19 20:00:00,Tokyo
778,56,ARRIVED_PORT,2026-04-23 17:00:00,Houston
779,56,CUSTOMS_CLEARANCE,2023-02-04 23:00:00,Rotterdam
780,56,GATE_OUT,2026-04-29 17:00:00,Houston
781,56,OUT_FOR_DELIVERY,2023-07-01 01:00:00,Houston
782,56,DELIVERED,2024-11-30 23:00:00,Busan
783,56,POD_SIGNED,2026-01-05 06:00:00,Hamburg
784,56,INVOICE_SENT,2026-02-07 15:00:00,Rotterdam
785,57,BOOKING_CONFIRMED,2024-08-12 00:00:00,Shanghai
786,57,PICKED_UP,2024-03-05 01:00:00,Rotterdam
787,57,GATE_IN,2023-02-15 21:00:00,Shenzhen
788,57,LOADED,2026-01-05 16:00:00,Hamburg
789,57,DEPARTED,2024-08-24 19:00:00,Penang
790,57,IN_TRANSIT,2024-03-15 11:00:00,Savannah
791,57,TRANSSHIPMENT,2023-05-21 00:00:00,Long Beach
792,57,ARRIVED_PORT,2025-02-28 05:00:00,Guadalajara
793,57,CUSTOMS_CLEARANCE,2023-07-07 14:00:00,Shenzhen
794,57,GATE_OUT,2025-05-03 21:00:00,Rotterdam
795,57,OUT_FOR_DELIVERY,2023-02-16 15:00:00,Rotterdam
796,57,DELIVERED,2023-07-06 02:00:00,Guadalajara
797,57,POD_SIGNED,2026-05-08 00:00:00,Houston
798,57,INVOICE_SENT,2026-04-25 01:00:00,Singapore
799,58,BOOKING_CONFIRMED,2025-02-24 10:00:00,Shenzhen
800,58,PICKED_UP,2025-04-11 22:00:00,Busan
801,58,GATE_IN,2024-01-26 00:00:00,Houston
802,58,LOADED,2026-03-05 04:00:00,Shanghai
803,58,DEPARTED,2025-11-30 11:00:00,Busan
804,58,IN_TRANSIT,2025-06-10 22:00:00,Shanghai
805,58,TRANSSHIPMENT,2023-02-01 08:00:00,Shanghai
806,58,ARRIVED_PORT,2023-06-14 17:00:00,Tokyo
807,58,CUSTOMS_CLEARANCE,2024-03-14 10:00:00,Singapore
808,58,GATE_OUT,2026-01-28 21:00:00,Houston
809,58,OUT_FOR_DELIVERY,2025-04-23 07:00:00,Hamburg
810,58,DELIVERED,2023-03-20 03:00:00,Savannah
811,58,POD_SIGNED,2026-01-18 18:00:00,Singapore
812,58,INVOICE_SENT,2024-09-10 05:00:00,Long Beach
813,59,BOOKING_CONFIRMED,2025-05-16 18:00:00,Hamburg
814,59,PICKED_UP,2024-05-05 16:00:00,Houston
815,59,GATE_IN,2025-09-20 09:00:00,Shenzhen
816,59,LOADED,2026-03-02 23:00:00,Busan
817,59,DEPARTED,2024-10-11 16:00:00,Shanghai
818,59,IN_TRANSIT,2026-09-04 05:00:00,Guadalajara
819,59,TRANSSHIPMENT,2023-04-01 06:00:00,Singapore
820,59,ARRIVED_PORT,2024-02-19 21:00:00,Los Angeles
821,59,CUSTOMS_CLEARANCE,2023-08-09 01:00:00,Guadalajara
822,59,GATE_OUT,2023-01-27 18:00:00,Tokyo
823,59,OUT_FOR_DELIVERY,2023-04-14 15:00:00,Shenzhen
824,59,DELIVERED,2026-04-01 02:00:00,Guadalajara
825,59,POD_SIGNED,2026-09-30 18:00:00,Singapore
826,59,INVOICE_SENT,2024-06-06 07:00:00,Long Beach
827,60,BOOKING_CONFIRMED,2025-08-17 13:00:00,Shanghai
828,60,PICKED_UP,2023-06-26 12:00:00,Rotterdam
829,60,GATE_IN,2023-09-02 15:00:00,Penang
830,60,LOADED,2026-02-12 22:00:00,Hamburg
831,60,DEPARTED,2026-04-12 04:00:00,Los Angeles
832,60,IN_TRANSIT,2024-02-24 09:00:00,Rotterdam
833,60,TRANSSHIPMENT,2024-09-21 06:00:00,Singapore
834,60,ARRIVED_PORT,2024-09-19 12:00:00,Tokyo
835,60,CUSTOMS_CLEARANCE,2025-06-21 07:00:00,Singapore
836,60,GATE_OUT,2025-03-22 07:00:00,Los Angeles
837,60,OUT_FOR_DELIVERY,2024-07-14 22:00:00,Hamburg
838,60,DELIVERED,2023-07-16 12:00:00,Shenzhen
839,60,POD_SIGNED,2023-08-08 04:00:00,Penang
840,60,INVOICE_SENT,2024-09-25 15:00:00,Busan
841,61,BOOKING_CONFIRMED,2023-07-29 10:00:00,Hamburg
842,61,PICKED_UP,2023-11-08 23:00:00,Shanghai
843,61,GATE_IN,2023-05-08 12:00:00,Mumbai
844,61,LOADED,2023-07-04 05:00:00,Shanghai
845,61,DEPARTED,2023-08-22 12:00:00,Penang
846,61,IN_TRANSIT,2023-05-03 21:00:00,Rotterdam
847,61,TRANSSHIPMENT,2026-08-20 22:00:00,Tokyo
848,61,ARRIVED_PORT,2023-04-09 07:00:00,Rotterdam
849,61,CUSTOMS_CLEARANCE,2023-05-20 04:00:00,Busan
850,61,GATE_OUT,2023-12-13 22:00:00,Guadalajara
851,61,OUT_FOR_DELIVERY,2026-01-24 00:00:00,Rotterdam
852,61,DELIVERED,2025-11-23 18:00:00,Tokyo
853,61,POD_SIGNED,2024-03-29 12:00:00,Savannah
854,61,INVOICE_SENT,2026-02-10 06:00:00,Mumbai
