PO_ID,PO_NUMBER,SUPPLIER_ID,PLANT_ID,ORDER_DATE,CURRENCY_CODE,STATUS
466,PO-0000466,212,7,2024-08-14,USD,RECEIVED
467,PO-0000467,291,9,2026-06-09,USD,RECEIVED
468,PO-0000468,298,4,2024-08-01,USD,CANCELLED
469,PO-0000469,493,6,2024-12-17,USD,RECEIVED
470,PO-0000470,134,10,2026-04-12,USD,RECEIVED
471,PO-0000471,11,3,2025-03-14,USD,RECEIVED
472,PO-0000472,469,1,2025-07-05,USD,PARTIAL
473,PO-0000473,375,1,2024-03-16,USD,RECEIVED
474,PO-0000474,335,6,2026-09-17,USD,RECEIVED
475,PO-0000475,378,10,2024-08-22,USD,RECEIVED
476,PO-0000476,291,7,2024-04-13,USD,RECEIVED
477,PO-0000477,200,7,2026-01-09,USD,RECEIVED
478,PO-0000478,494,7,2024-04-15,USD,RECEIVED
479,PO-0000479,34,5,2023-07-24,USD,RECEIVED
480,PO-0000480,7,5,2025-11-30,USD,RECEIVED
481,PO-0000481,89,8,2024-05-01,USD,RECEIVED
482,PO-0000482,37,8,2026-01-01,USD,RECEIVED
483,PO-0000483,431,8,2026-06-16,USD,RECEIVED
484,PO-0000484,144,12,2025-02-11,USD,PARTIAL
485,PO-0000485,61,5,2025-07-21,USD,RECEIVED
486,PO-0000486,486,9,2025-03-06,USD,RECEIVED
487,PO-0000487,169,2,2024-11-23,USD,RECEIVED
488,PO-0000488,475,9,2025-11-04,USD,RECEIVED
489,PO-0000489,98,5,2024-08-08,USD,PARTIAL
490,PO-0000490,433,8,2023-03-29,USD,RECEIVED
491,PO-0000491,241,8,2023-12-01,USD,RECEIVED
492,PO-0000492,382,7,2025-01-09,USD,RECEIVED
493,PO-0000493,6,11,2026-04-07,USD,RECEIVED
494,PO-0000494,290,12,2026-03-16,USD,RECEIVED
495,PO-0000495,27,7,2023-04-04,USD,RECEIVED
496,PO-0000496,209,1,2024-07-14,USD,RECEIVED
497,PO-0000497,207,1,2026-08-09,USD,RECEIVED
498,PO-0000498,304,3,2023-08-05,USD,RECEIVED
499,PO-0000499,218,12,2026-09-04,USD,PARTIAL
500,PO-0000500,179,3,2024-04-01,USD,OPEN
501,PO-0000501,455,1,2024-05-13,USD,RECEIVED
502,PO-0000502,181,2,2025-09-28,USD,PARTIAL
503,PO-0000503,351,2,2023-02-28,USD,OPEN
504,PO-0000504,151,5,2024-09-30,USD,CANCELLED
505,PO-0000505,48,6,2025-04-22,USD,RECEIVED
506,PO-0000506,15,4,2025-04-04,USD,RECEIVED
507,PO-0000507,473,10,2023-03-05,USD,RECEIVED
508,PO-0000508,297,11,2023-11-14,USD,CANCELLED
509,PO-0000509,53,11,2023-08-13,USD,RECEIVED
510,PO-0000510,95,6,2025-10-03,USD,RECEIVED
511,PO-0000511,460,9,2026-01-11,USD,RECEIVED
512,PO-0000512,35,4,2023-07-23,USD,RECEIVED
513,PO-0000513,190,4,2023-06-06,USD,OPEN
514,PO-0000514,372,6,2026-06-01,USD,RECEIVED
515,PO-0000515,401,4,2026-05-14,USD,OPEN
516,PO-0000516,450,6,2026-09-23,USD,RECEIVED
517,PO-0000517,94,1,2026-03-18,USD,RECEIVED
518,PO-0000518,459,4,2023-01-06,USD,RECEIVED
519,PO-0000519,339,3,2024-03-31,USD,OPEN
520,PO-0000520,227,7,2024-11-27,USD,CANCELLED
521,PO-0000521,300,10,2024-09-07,USD,RECEIVED
522,PO-0000522,427,5,2025-07-06,USD,RECEIVED
523,PO-0000523,127,3,2024-10-02,USD,OPEN
524,PO-0000524,72,1,2024-10-11,USD,OPEN
525,PO-0000525,461,10,2025-10-25,USD,PARTIAL
526,PO-0000526,360,11,2024-05-17,USD,OPEN
527,PO-0000527,2,3,2023-08-25,USD,RECEIVED
528,PO-0000528,267,12,2023-10-16,USD,RECEIVED
529,PO-0000529,187,1,2023-01-11,USD,OPEN
530,PO-0000530,327,9,2024-09-28,USD,RECEIVED
531,PO-0000531,462,9,2026-08-22,USD,RECEIVED
532,PO-0000532,282,5,2024-04-06,USD,RECEIVED
533,PO-0000533,222,11,2024-01-10,USD,OPEN
534,PO-0000534,25,4,2026-06-23,USD,CANCELLED
535,PO-0000535,18,12,2025-10-04,USD,RECEIVED
536,PO-0000536,179,1,2024-08-22,USD,RECEIVED
537,PO-0000537,336,12,2026-04-26,USD,RECEIVED
538,PO-0000538,76,8,2024-07-30,USD,CANCELLED
539,PO-0000539,471,8,2024-02-02,USD,CANCELLED
540,PO-0000540,16,1,2024-02-13,USD,RECEIVED
541,PO-0000541,53,8,2023-09-17,USD,RECEIVED
542,PO-0000542,458,2,2025-10-08,USD,CANCELLED
543,PO-0000543,74,10,2025-02-12,USD,OPEN
544,PO-0000544,160,4,2023-03-20,USD,RECEIVED
545,PO-0000545,404,8,2023-12-05,USD,RECEIVED
546,PO-0000546,3,5,2026-03-10,USD,RECEIVED
547,PO-0000547,47,6,2025-08-15,USD,RECEIVED
548,PO-0000548,159,12,2024-04-09,USD,OPEN
549,PO-0000549,395,9,2026-03-29,USD,RECEIVED
550,PO-0000550,413,2,2026-06-17,USD,OPEN
551,PO-0000551,64,6,2026-06-13,USD,CANCELLED
552,PO-0000552,180,5,2023-02-08,USD,RECEIVED
553,PO-0000553,182,10,2024-12-29,USD,RECEIVED
554,PO-0000554,50,2,2023-09-10,USD,RECEIVED
555,PO-0000555,64,1,2025-04-27,USD,RECEIVED
556,PO-0000556,433,7,2026-01-28,USD,RECEIVED
557,PO-0000557,280,11,2023-03-20,USD,RECEIVED
558,PO-0000558,212,6,2024-12-12,USD,OPEN
559,PO-0000559,496,12,2024-03-02,USD,RECEIVED
560,PO-0000560,387,8,2025-06-27,USD,RECEIVED
561,PO-0000561,441,9,2025-09-20,USD,RECEIVED
562,PO-0000562,298,7,2025-01-03,USD,RECEIVED
563,PO-0000563,15,12,2024-04-04,USD,RECEIVED
564,PO-0000564,333,2,2026-01-03,USD,PARTIAL
565,PO-0000565,278,6,2024-04-08,USD,RECEIVED
566,PO-0000566,169,8,2024-06-16,USD,OPEN
567,PO-0000567,432,10,2026-09-28,USD,RECEIVED
568,PO-0000568,367,2,2024-09-12,USD,OPEN
569,PO-0000569,476,6,2025-10-12,USD,OPEN
570,PO-0000570,75,8,2025-09-03,USD,CANCELLED
571,PO-0000571,435,3,2024-04-30,USD,RECEIVED
572,PO-0000572,273,1,2024-08-16,USD,RECEIVED
573,PO-0000573,265,12,2024-10-27,USD,RECEIVED
574,PO-0000574,299,12,2025-01-05,USD,RECEIVED
575,PO-0000575,401,9,2026-08-12,USD,RECEIVED
576,PO-0000576,255,5,2025-09-13,USD,RECEIVED
577,PO-0000577,345,5,2025-03-02,USD,RECEIVED
578,PO-0000578,74,1,2024-09-27,USD,RECEIVED
579,PO-0000579,197,12,2023-01-31,USD,CANCELLED
580,PO-0000580,242,8,2023-09-11,USD,RECEIVED
581,PO-0000581,309,11,2026-01-10,USD,RECEIVED
582,PO-0000582,179,7,2025-07-09,USD,OPEN
583,PO-0000583,180,9,2026-08-06,USD,RECEIVED
584,PO-0000584,154,5,2025-10-10,USD,OPEN
585,PO-0000585,173,6,2026-07-24,USD,RECEIVED
586,PO-0000586,213,5,2024-08-10,USD,RECEIVED
587,PO-0000587,165,2,2024-02-27,USD,RECEIVED
588,PO-0000588,242,4,2024-04-16,USD,RECEIVED
589,PO-0000589,264,7,2026-01-14,USD,RECEIVED
590,PO-0000590,277,2,2025-07-26,USD,PARTIAL
591,PO-0000591,32,12,2023-11-22,USD,RECEIVED
592,PO-0000592,421,1,2026-05-13,USD,CANCELLED
593,PO-0000593,301,12,2024-02-12,USD,RECEIVED
594,PO-0000594,123,4,2024-09-10,USD,RECEIVED
595,PO-0000595,200,11,2024-01-04,USD,OPEN
596,PO-0000596,441,11,2024-02-20,USD,RECEIVED
597,PO-0000597,129,5,2025-11-04,USD,RECEIVED
598,PO-0000598,240,12,2024-09-30,USD,RECEIVED
599,PO-0000599,65,6,2023-07-20,USD,RECEIVED
600,PO-0000600,79,6,2026-05-16,USD,RECEIVED
601,PO-0000601,99,2,2026-09-23,USD,RECEIVED
602,PO-0000602,45,7,2024-09-06,USD,CANCELLED
603,PO-0000603,23,11,2025-07-21,USD,OPEN
604,PO-0000604,390,2,2026-03-31,USD,RECEIVED
605,PO-0000605,431,12,2024-03-27,USD,RECEIVED
606,PO-0000606,464,10,2023-09-06,USD,CANCELLED
607,PO-0000607,49,6,2025-01-16,USD,RECEIVED
608,PO-0000608,275,1,2026-01-11,USD,PARTIAL
609,PO-0000609,446,2,2023-09-03,USD,RECEIVED
610,PO-0000610,490,8,2023-01-09,USD,RECEIVED
611,PO-0000611,192,1,2025-01-31,USD,OPEN
612,PO-0000612,498,1,2026-02-28,USD,RECEIVED
613,PO-0000613,487,2,2026-04-29,USD,RECEIVED
614,PO-0000614,42,9,2026-01-09,USD,RECEIVED
615,PO-0000615,328,5,2024-04-29,USD,OPEN
616,PO-0000616,336,1,2025-05-05,USD,OPEN
617,PO-0000617,120,11,2024-08-08,USD,PARTIAL
618,PO-0000618,230,6,2025-05-21,USD,CANCELLED
619,PO-0000619,121,1,2024-06-06,USD,RECEIVED
620,PO-0000620,30,4,2024-01-30,USD,RECEIVED
621,PO-0000621,455,3,2025-07-11,USD,PARTIAL
622,PO-0000622,151,11,2023-09-15,USD,OPEN
623,PO-0000623,29,5,2026-03-04,USD,CANCELLED
624,PO-0000624,28,3,2025-02-12,USD,RECEIVED
625,PO-0000625,122,3,2025-08-21,USD,PARTIAL
626,PO-0000626,40,12,2023-02-13,USD,RECEIVED
627,PO-0000627,196,10,2024-06-30,USD,RECEIVED
628,PO-0000628,69,6,2026-03-07,USD,CANCELLED
629,PO-0000629,236,1,2024-04-18,USD,RECEIVED
630,PO-0000630,399,4,2025-01-30,USD,OPEN
631,PO-0000631,99,7,2025-10-31,USD,RECEIVED
632,PO-0000632,313,5,2024-02-07,USD,RECEIVED
633,PO-0000633,345,5,2024-09-05,USD,RECEIVED
634,PO-0000634,154,5,2026-04-01,USD,RECEIVED
635,PO-0000635,95,5,2024-06-17,USD,RECEIVED
636,PO-0000636,281,4,2025-06-03,USD,OPEN
637,PO-0000637,296,1,2023-08-23,USD,OPEN
638,PO-0000638,408,8,2024-03-19,USD,RECEIVED
639,PO-0000639,240,12,2023-10-05,USD,OPEN
640,PO-0000640,80,10,2025-12-10,USD,RECEIVED
641,PO-0000641,277,9,2023-11-18,USD,RECEIVED
642,PO-0000642,380,9,2023-02-24,USD,PARTIAL
643,PO-0000643,419,2,2023-12-19,USD,RECEIVED
644,PO-0000644,298,6,2026-08-24,USD,PARTIAL
645,PO-0000645,102,4,2025-07-31,USD,RECEIVED
646,PO-0000646,455,5,2025-12-02,USD,CANCELLED
647,PO-0000647,498,1,2026-05-18,USD,RECEIVED
648,PO-0000648,368,3,2026-02-18,USD,RECEIVED
649,PO-0000649,372,11,2026-09-04,USD,RECEIVED
650,PO-0000650,167,9,2023-09-21,USD,PARTIAL
651,PO-0000651,259,6,2025-08-01,USD,PARTIAL
652,PO-0000652,417,6,2024-02-01,USD,RECEIVED
653,PO-0000653,61,10,2026-04-02,USD,RECEIVED
654,PO-0000654,41,1,2023-06-23,USD,RECEIVED
655,PO-0000655,341,8,2026-05-13,USD,CANCELLED
656,PO-0000656,239,8,2023-11-16,USD,RECEIVED
657,PO-0000657,423,7,2023-06-12,USD,OPEN
658,PO-0000658,54,4,2024-12-25,USD,RECEIVED
659,PO-0000659,496,3,2023-04-03,USD,RECEIVED
660,PO-0000660,133,12,2025-11-14,USD,RECEIVED
661,PO-0000661,82,12,2024-04-30,USD,RECEIVED
662,PO-0000662,94,6,2025-04-20,USD,RECEIVED
663,PO-0000663,149,3,2025-05-26,USD,RECEIVED
664,PO-0000664,325,1,2024-11-21,USD,RECEIVED
665,PO-0000665,297,10,2023-04-08,USD,RECEIVED
666,PO-0000666,170,12,2024-05-16,USD,RECEIVED
667,PO-0000667,13,7,2023-01-30,USD,RECEIVED
668,PO-0000668,470,3,2026-05-15,USD,RECEIVED
669,PO-0000669,482,3,2023-01-13,USD,RECEIVED
670,PO-0000670,142,4,2025-02-28,USD,RECEIVED
671,PO-0000671,433,10,2023-09-10,USD,RECEIVED
672,PO-0000672,286,5,2024-08-25,USD,RECEIVED
673,PO-0000673,73,8,2025-02-03,USD,CANCELLED
674,PO-0000674,31,12,2026-02-01,USD,RECEIVED
675,PO-0000675,200,7,2023-04-27,USD,RECEIVED
676,PO-0000676,235,5,2023-12-01,USD,RECEIVED
677,PO-0000677,374,10,2023-09-21,USD,RECEIVED
678,PO-0000678,323,6,2025-07-17,USD,RECEIVED
679,PO-0000679,326,6,2023-12-12,USD,CANCELLED
680,PO-0000680,199,11,2024-04-27,USD,RECEIVED
681,PO-0000681,186,6,2024-09-09,USD,RECEIVED
682,PO-0000682,68,1,2025-12-08,USD,RECEIVED
683,PO-0000683,439,12,2023-07-15,USD,RECEIVED
684,PO-0000684,65,11,2023-09-02,USD,RECEIVED
685,PO-0000685,205,7,2024-01-06,USD,RECEIVED
686,PO-0000686,18,10,2026-09-10,USD,RECEIVED
687,PO-0000687,412,7,2026-05-18,USD,RECEIVED
688,PO-0000688,429,10,2023-02-26,USD,RECEIVED
689,PO-0000689,321,5,2026-08-30,USD,RECEIVED
690,PO-0000690,341,10,2024-10-05,USD,OPEN
691,PO-0000691,307,8,2026-08-09,USD,RECEIVED
692,PO-0000692,460,2,2024-09-23,USD,RECEIVED
693,PO-0000693,86,7,2023-12-17,USD,RECEIVED
694,PO-0000694,32,12,2025-07-22,USD,RECEIVED
695,PO-0000695,39,12,2026-03-25,USD,CANCELLED
696,PO-0000696,94,9,2025-12-28,USD,OPEN
697,PO-0000697,104,6,2025-01-18,USD,PARTIAL
698,PO-0000698,498,11,2023-07-22,USD,RECEIVED
699,PO-0000699,121,12,2025-11-26,USD,RECEIVED
700,PO-0000700,73,3,2023-07-27,USD,OPEN
701,PO-0000701,107,2,2026-05-13,USD,RECEIVED
702,PO-0000702,242,3,2023-02-03,USD,RECEIVED
703,PO-0000703,9,1,2025-07-10,USD,OPEN
704,PO-0000704,242,12,2023-01-07,USD,RECEIVED
705,PO-0000705,18,7,2025-06-14,USD,RECEIVED
706,PO-0000706,33,3,2024-10-24,USD,RECEIVED
707,PO-0000707,314,2,2026-01-15,USD,RECEIVED
708,PO-0000708,443,9,2024-03-09,USD,RECEIVED
709,PO-0000709,481,6,2023-11-25,USD,RECEIVED
710,PO-0000710,443,6,2023-01-01,USD,RECEIVED
711,PO-0000711,341,6,2023-03-19,USD,CANCELLED
712,PO-0000712,291,4,2023-08-25,USD,RECEIVED
713,PO-0000713,287,11,2025-02-08,USD,OPEN
714,PO-0000714,199,10,2023-08-22,USD,RECEIVED
715,PO-0000715,469,7,2025-12-02,USD,RECEIVED
716,PO-0000716,62,10,2025-03-23,USD,RECEIVED
717,PO-0000717,193,2,2026-01-17,USD,RECEIVED
718,PO-0000718,396,2,2025-08-11,USD,RECEIVED
719,PO-0000719,98,6,2024-01-25,USD,OPEN
720,PO-0000720,472,10,2024-03-07,USD,PARTIAL
721,PO-0000721,281,1,2023-02-20,USD,RECEIVED
722,PO-0000722,224,3,2026-08-28,USD,RECEIVED
723,PO-0000723,252,3,2025-08-31,USD,PARTIAL
724,PO-0000724,461,1,2023-05-26,USD,RECEIVED
725,PO-0000725,102,9,2024-01-20,USD,RECEIVED
726,PO-0000726,99,3,2023-12-03,USD,RECEIVED
727,PO-0000727,401,11,2023-06-22,USD,RECEIVED
728,PO-0000728,359,2,2025-10-19,USD,OPEN
729,PO-0000729,224,12,2024-04-22,USD,RECEIVED
730,PO-0000730,420,10,2025-08-30,USD,PARTIAL
731,PO-0000731,166,1,2024-07-19,USD,OPEN
732,PO-0000732,370,10,2024-04-15,USD,RECEIVED
733,PO-0000733,66,11,2025-04-07,USD,RECEIVED
734,PO-0000734,98,10,2025-08-25,USD,RECEIVED
735,PO-0000735,245,3,2025-06-10,USD,PARTIAL
736,PO-0000736,60,2,2024-07-11,USD,RECEIVED
737,PO-0000737,423,11,2026-09-18,USD,RECEIVED
738,PO-0000738,325,1,2025-10-02,USD,RECEIVED
739,PO-0000739,420,9,2023-01-27,USD,OPEN
740,PO-0000740,281,6,2025-04-19,USD,RECEIVED
741,PO-0000741,243,6,2025-03-25,USD,RECEIVED
742,PO-0000742,61,9,2023-07-28,USD,RECEIVED
743,PO-0000743,396,2,2026-04-15,USD,RECEIVED
744,PO-0000744,239,2,2025-06-26,USD,RECEIVED
745,PO-0000745,306,1,2025-06-03,USD,RECEIVED
746,PO-0000746,280,4,2023-07-29,USD,RECEIVED
747,PO-0000747,488,6,2026-06-22,USD,RECEIVED
748,PO-0000748,107,9,2025-10-15,USD,OPEN
749,PO-0000749,181,10,2025-12-21,USD,RECEIVED
750,PO-0000750,109,5,2026-02-20,USD,RECEIVED
751,PO-0000751,368,12,2024-02-08,USD,RECEIVED
752,PO-0000752,364,2,2024-02-18,USD,CANCELLED
753,PO-0000753,464,4,2024-11-09,USD,RECEIVED
754,PO-0000754,113,8,2026-01-13,USD,RECEIVED
755,PO-0000755,210,8,2025-01-19,USD,OPEN
756,PO-0000756,272,12,2023-01-24,USD,RECEIVED
757,PO-0000757,457,2,2026-02-13,USD,RECEIVED
758,PO-0000758,102,8,2026-05-13,USD,CANCELLED
759,PO-0000759,89,10,2026-04-06,USD,RECEIVED
760,PO-0000760,291,3,2023-02-06,USD,CANCELLED
761,PO-0000761,389,2,2025-02-18,USD,RECEIVED
762,PO-0000762,414,3,2023-01-01,USD,PARTIAL
763,PO-0000763,162,2,2023-01-03,USD,RECEIVED
764,PO-0000764,487,6,2025-04-15,USD,PARTIAL
765,PO-0000765,297,1,2026-09-21,USD,CANCELLED
766,PO-0000766,72,9,2023-07-03,USD,RECEIVED
767,PO-0000767,336,1,2023-03-27,USD,RECEIVED
768,PO-0000768,409,10,2023-11-09,USD,RECEIVED
769,PO-0000769,362,6,2025-02-15,USD,RECEIVED
770,PO-0000770,128,8,2024-04-23,USD,RECEIVED
771,PO-0000771,446,2,2025-08-20,USD,CANCELLED
772,PO-0000772,355,10,2024-12-31,USD,OPEN
773,PO-0000773,418,5,2024-02-10,USD,OPEN
774,PO-0000774,248,8,2026-07-04,USD,RECEIVED
775,PO-0000775,167,1,2023-01-10,USD,RECEIVED
776,PO-0000776,118,7,2025-05-06,USD,PARTIAL
777,PO-0000777,204,12,2023-08-13,USD,RECEIVED
778,PO-0000778,215,11,2026-04-16,USD,PARTIAL
779,PO-0000779,467,5,2023-01-27,USD,CANCELLED
780,PO-0000780,23,9,2026-04-20,USD,CANCELLED
781,PO-0000781,302,12,2023-06-21,USD,CANCELLED
782,PO-0000782,307,4,2024-11-19,USD,CANCELLED
783,PO-0000783,108,11,2025-12-24,USD,RECEIVED
784,PO-0000784,127,5,2026-01-25,USD,PARTIAL
785,PO-0000785,115,1,2024-08-12,USD,RECEIVED
786,PO-0000786,70,7,2024-03-04,USD,CANCELLED
787,PO-0000787,12,7,2023-02-13,USD,CANCELLED
788,PO-0000788,381,7,2026-01-02,USD,RECEIVED
789,PO-0000789,477,2,2024-08-20,USD,RECEIVED
790,PO-0000790,162,7,2024-03-10,USD,CANCELLED
791,PO-0000791,301,3,2023-05-15,USD,RECEIVED
792,PO-0000792,248,1,2025-02-21,USD,RECEIVED
793,PO-0000793,25,5,2023-06-29,USD,RECEIVED
794,PO-0000794,34,3,2025-04-24,USD,CANCELLED
795,PO-0000795,235,4,2023-02-06,USD,CANCELLED
796,PO-0000796,334,4,2023-06-25,USD,OPEN
797,PO-0000797,412,12,2026-04-26,USD,RECEIVED
798,PO-0000798,191,2,2026-04-12,USD,PARTIAL
799,PO-0000799,221,4,2025-02-24,USD,RECEIVED
800,PO-0000800,450,12,2025-04-10,USD,RECEIVED
801,PO-0000801,406,3,2024-01-24,USD,RECEIVED
802,PO-0000802,2,6,2026-03-02,USD,RECEIVED
803,PO-0000803,387,1,2025-11-26,USD,RECEIVED
804,PO-0000804,425,7,2025-06-05,USD,OPEN
805,PO-0000805,366,1,2023-01-26,USD,RECEIVED
806,PO-0000806,136,8,2023-06-07,USD,RECEIVED
807,PO-0000807,158,2,2024-03-06,USD,RECEIVED
808,PO-0000808,251,8,2026-01-19,USD,PARTIAL
809,PO-0000809,140,9,2025-04-13,USD,RECEIVED
810,PO-0000810,137,8,2023-03-09,USD,RECEIVED
811,PO-0000811,279,12,2026-01-06,USD,RECEIVED
812,PO-0000812,192,8,2024-08-28,USD,RECEIVED
813,PO-0000813,360,3,2025-05-16,USD,RECEIVED
814,PO-0000814,243,7,2024-05-04,USD,RECEIVED
815,PO-0000815,311,9,2025-09-18,USD,RECEIVED
816,PO-0000816,498,3,2026-02-27,USD,PARTIAL
817,PO-0000817,248,12,2024-10-07,USD,OPEN
818,PO-0000818,423,2,2026-08-30,USD,CANCELLED
819,PO-0000819,24,7,2023-03-26,USD,RECEIVED
820,PO-0000820,413,5,2024-02-12,USD,CANCELLED
821,PO-0000821,466,9,2023-08-01,USD,RECEIVED
822,PO-0000822,260,11,2023-01-18,USD,RECEIVED
823,PO-0000823,329,12,2023-04-04,USD,RECEIVED
824,PO-0000824,399,10,2026-03-21,USD,OPEN
825,PO-0000825,322,7,2026-09-18,USD,RECEIVED
826,PO-0000826,389,5,2024-05-24,USD,RECEIVED
827,PO-0000827,444,11,2025-08-17,USD,RECEIVED
828,PO-0000828,336,6,2023-06-25,USD,RECEIVED
829,PO-0000829,471,4,2023-08-31,USD,PARTIAL
830,PO-0000830,283,12,2026-02-09,USD,RECEIVED
831,PO-0000831,333,10,2026-04-08,USD,RECEIVED
832,PO-0000832,359,4,2024-02-21,USD,PARTIAL
833,PO-0000833,113,11,2024-09-15,USD,RECEIVED
834,PO-0000834,373,3,2024-09-12,USD,OPEN
835,PO-0000835,118,4,2025-06-13,USD,CANCELLED
836,PO-0000836,59,4,2025-03-13,USD,CANCELLED
837,PO-0000837,70,2,2024-07-04,USD,RECEIVED
838,PO-0000838,472,6,2023-07-05,USD,OPEN
839,PO-0000839,5,3,2023-07-27,USD,RECEIVED
840,PO-0000840,139,9,2024-09-12,USD,RECEIVED
841,PO-0000841,139,10,2023-07-29,USD,OPEN
842,PO-0000842,421,2,2023-11-07,USD,RECEIVED
843,PO-0000843,446,4,2023-05-06,USD,RECEIVED
844,PO-0000844,274,8,2023-07-01,USD,CANCELLED
845,PO-0000845,409,3,2023-08-18,USD,OPEN
846,PO-0000846,113,8,2023-04-28,USD,CANCELLED
847,PO-0000847,372,10,2026-08-14,USD,RECEIVED
848,PO-0000848,225,11,2023-04-02,USD,RECEIVED
849,PO-0000849,162,3,2023-05-12,USD,RECEIVED
850,PO-0000850,97,10,2023-12-04,USD,RECEIVED
851,PO-0000851,310,11,2026-01-14,USD,RECEIVED
852,PO-0000852,1,7,2025-11-12,USD,RECEIVED
853,PO-0000853,240,5,2024-03-17,USD,OPEN
854,PO-0000854,57,7,2026-01-28,USD,RECEIVED
855,PO-0000855,145,10,2024-10-14,USD,RECEIVED
856,PO-0000856,101,2,2024-09-27,USD,PARTIAL
857,PO-0000857,457,9,2023-04-24,USD,RECEIVED
858,PO-0000858,302,4,2026-03-27,USD,RECEIVED
859,PO-0000859,483,1,2024-10-02,USD,RECEIVED
860,PO-0000860,274,1,2025-05-15,USD,RECEIVED
861,PO-0000861,260,5,2025-03-01,USD,RECEIVED
862,PO-0000862,31,5,2025-07-23,USD,OPEN
863,PO-0000863,22,3,2025-06-16,USD,RECEIVED
864,PO-0000864,243,3,2024-09-30,USD,PARTIAL
865,PO-0000865,441,6,2025-12-20,USD,PARTIAL
866,PO-0000866,440,5,2024-11-29,USD,OPEN
867,PO-0000867,89,12,2023-04-27,USD,RECEIVED
868,PO-0000868,337,12,2023-12-30,USD,RECEIVED
869,PO-0000869,406,7,2026-06-10,USD,CANCELLED
870,PO-0000870,411,8,2025-09-04,USD,RECEIVED
871,PO-0000871,308,11,2025-11-10,USD,RECEIVED
872,PO-0000872,120,9,2025-01-24,USD,OPEN
873,PO-0000873,340,8,2023-02-22,USD,CANCELLED
874,PO-0000874,457,4,2025-12-01,USD,OPEN
875,PO-0000875,118,8,2024-04-06,USD,RECEIVED
876,PO-0000876,293,9,2024-02-12,USD,CANCELLED
877,PO-0000877,229,4,2024-10-22,USD,RECEIVED
878,PO-0000878,29,1,2024-04-22,USD,RECEIVED
879,PO-0000879,283,3,2025-02-15,USD,RECEIVED
880,PO-0000880,443,2,2025-04-07,USD,RECEIVED
881,PO-0000881,477,2,2026-02-14,USD,RECEIVED
882,PO-0000882,108,4,2026-03-20,USD,RECEIVED
883,PO-0000883,390,1,2023-03-02,USD,OPEN
884,PO-0000884,237,6,2023-10-28,USD,CANCELLED
885,PO-0000885,341,2,2024-02-28,USD,CANCELLED
886,PO-0000886,367,3,2023-05-18,USD,RECEIVED
887,PO-0000887,44,10,2026-06-28,USD,OPEN
888,PO-0000888,77,2,2023-11-17,USD,CANCELLED
889,PO-0000889,235,8,2023-06-04,USD,RECEIVED
890,PO-0000890,325,2,2023-03-01,USD,PARTIAL
891,PO-0000891,427,6,2026-09-17,USD,OPEN
892,PO-0000892,169,10,2023-03-01,USD,RECEIVED
893,PO-0000893,479,6,2025-09-15,USD,CANCELLED
894,PO-0000894,404,12,2026-01-08,USD,CANCELLED
895,PO-0000895,284,1,2024-11-13,USD,RECEIVED
896,PO-0000896,68,11,2025-11-01,USD,CANCELLED
897,PO-0000897,64,8,2024-11-05,USD,PARTIAL
898,PO-0000898,55,2,2025-05-28,USD,OPEN
899,PO-0000899,164,4,2026-04-06,USD,OPEN
900,PO-0000900,476,9,2023-09-16,USD,CANCELLED
901,PO-0000901,141,1,2024-08-20,USD,RECEIVED
902,PO-0000902,301,12,2023-04-09,USD,RECEIVED
903,PO-0000903,87,12,2026-04-09,USD,RECEIVED
904,PO-0000904,19,1,2025-08-03,USD,RECEIVED
905,PO-0000905,206,1,2023-01-11,USD,OPEN
906,PO-0000906,356,11,2026-01-09,USD,RECEIVED
907,PO-0000907,356,9,2026-01-11,USD,OPEN
908,PO-0000908,128,5,2026-03-27,USD,RECEIVED
909,PO-0000909,111,11,2025-04-14,USD,RECEIVED
910,PO-0000910,103,4,2025-05-21,USD,RECEIVED
911,PO-0000911,95,11,2024-05-11,USD,RECEIVED
912,PO-0000912,36,5,2024-04-29,USD,RECEIVED
913,PO-0000913,436,12,2025-08-20,USD,RECEIVED
914,PO-0000914,426,5,2023-12-06,USD,RECEIVED
915,PO-0000915,329,9,2024-08-04,USD,RECEIVED
916,PO-0000916,460,9,2025-02-06,USD,RECEIVED
917,PO-0000917,337,12,2023-08-17,USD,RECEIVED
918,PO-0000918,443,3,2023-09-26,USD,RECEIVED
919,PO-0000919,480,12,2024-11-16,USD,RECEIVED
920,PO-0000920,478,8,2025-01-27,USD,RECEIVED
921,PO-0000921,286,9,2024-12-15,USD,RECEIVED
922,PO-0000922,35,9,2023-12-30,USD,OPEN
923,PO-0000923,278,12,2025-01-24,USD,CANCELLED
924,PO-0000924,88,8,2024-07-18,USD,RECEIVED
925,PO-0000925,126,10,2026-01-16,USD,RECEIVED
926,PO-0000926,245,2,2026-06-21,USD,RECEIVED
927,PO-0000927,266,12,2023-01-05,USD,RECEIVED
928,PO-0000928,453,5,2024-03-19,USD,PARTIAL
929,PO-0000929,463,11,2023-05-22,USD,OPEN
930,PO-0000930,326,4,2023-09-19,USD,RECEIVED
931,PO-0000931,198,5,2025-03-04,USD,RECEIVED
932,PO-0000932,349,10,2024-10-05,USD,RECEIVED
933,PO-0000933,329,3,2026-01-18,USD,RECEIVED
934,PO-0000934,401,4,2025-10-29,USD,RECEIVED
