SHIPMENT_ID,CARRIER_ID,LANE_ID,SHIP_DATE,DELIVERY_DATE,STATUS
511,20,317,2026-01-11,2026-01-19,DELIVERED
512,15,216,2023-07-23,2023-08-19,IN_TRANSIT
513,10,28,2023-06-06,2023-06-21,DELAYED
514,12,58,2026-06-01,2026-06-23,DELAYED
515,1,200,2026-05-14,2026-05-19,DELIVERED
516,10,238,2026-09-23,2026-10-30,DELIVERED
517,14,377,2026-03-18,2026-03-25,DELIVERED
518,19,264,2023-01-06,2023-02-09,DELIVERED
519,19,63,2024-03-31,2024-04-10,DELIVERED
520,7,327,2024-11-27,2024-12-06,DELIVERED
521,20,154,2024-09-07,2024-10-14,DELIVERED
522,7,133,2025-07-06,2025-08-02,DELIVERED
523,7,79,2024-10-02,2024-10-12,DELIVERED
524,12,5,2024-10-11,2024-10-21,DELIVERED
525,1,186,2025-10-25,2025-11-15,DELIVERED
526,20,343,2024-05-17,2024-06-21,IN_TRANSIT
527,2,335,2023-08-25,2023-09-15,DELIVERED
528,7,408,2023-10-16,2023-11-03,DELIVERED
529,7,469,2023-01-11,2023-02-10,DELIVERED
530,7,461,2024-09-28,2024-10-18,DELIVERED
531,2,181,2026-08-22,2026-09-15,DELIVERED
532,2,337,2024-04-06,2024-04-14,DELIVERED
533,2,251,2024-01-10,2024-01-20,DELIVERED
534,5,284,2026-06-23,2026-08-01,DELIVERED
535,18,64,2025-10-04,2025-10-24,DELIVERED
536,19,237,2024-08-22,2024-09-28,DELIVERED
537,16,408,2026-04-26,2026-05-19,DELIVERED
538,16,380,2024-07-30,2024-08-23,DELIVERED
539,11,140,2024-02-02,2024-02-11,DELIVERED
540,16,137,2024-02-13,2024-02-26,DELIVERED
541,13,396,2023-09-17,2023-09-28,DELIVERED
542,18,398,2025-10-08,2025-10-17,DELIVERED
543,14,406,2025-02-12,2025-03-09,DELIVERED
544,20,236,2023-03-20,2023-04-22,DELIVERED
545,4,484,2023-12-05,2023-12-30,DELIVERED
546,3,65,2026-03-10,2026-04-11,DELIVERED
547,7,94,2025-08-15,2025-09-13,DELIVERED
548,19,20,2024-04-09,2024-05-04,DELAYED
549,15,129,2026-03-29,2026-04-17,DELIVERED
550,13,6,2026-06-17,2026-07-02,DELIVERED
551,4,482,2026-06-13,2026-07-12,DELIVERED
552,20,329,2023-02-08,2023-02-26,IN_TRANSIT
553,2,138,2024-12-29,2025-01-10,DELIVERED
554,10,126,2023-09-10,2023-09-18,DELIVERED
555,4,289,2025-04-27,2025-05-27,DELIVERED
556,13,43,2026-01-28,2026-02-19,DELIVERED
557,20,479,2023-03-20,2023-04-25,DELIVERED
558,12,214,2024-12-12,2025-01-01,DELAYED
559,16,20,2024-03-02,2024-03-13,DELIVERED
560,7,100,2025-06-27,2025-07-10,DELIVERED
561,1,169,2025-09-20,2025-10-19,DELIVERED
562,18,111,2025-01-03,2025-02-04,DELIVERED
563,15,432,2024-04-04,2024-05-06,DELIVERED
564,13,454,2026-01-03,2026-02-08,DELIVERED
565,18,250,2024-04-08,2024-05-12,DELIVERED
566,9,240,2024-06-16,2024-07-21,DELIVERED
567,12,394,2026-09-28,2026-10-08,DELIVERED
568,7,434,2024-09-12,2024-10-07,DELIVERED
569,16,318,2025-10-12,2025-10-17,DELIVERED
570,15,252,2025-09-03,2025-09-22,DELIVERED
571,15,239,2024-04-30,2024-05-17,DELIVERED
572,13,5,2024-08-16,2024-09-06,DELIVERED
573,5,496,2024-10-27,2024-12-04,DELIVERED
574,19,164,2025-01-05,2025-01-22,DELIVERED
575,1,189,2026-08-12,2026-08-22,DELAYED
576,15,113,2025-09-13,2025-10-12,DELIVERED
577,5,485,2025-03-02,2025-03-16,DELIVERED
578,14,413,2024-09-27,2024-10-11,DELIVERED
579,17,276,2023-01-31,2023-02-14,DELIVERED
580,2,16,2023-09-11,2023-09-27,DELIVERED
581,9,159,2026-01-10,2026-02-12,DELAYED
582,19,271,2025-07-09,2025-08-03,DELIVERED
583,20,9,2026-08-06,2026-08-11,DELIVERED
584,14,301,2025-10-10,2025-11-09,DELIVERED
585,13,294,2026-07-24,2026-08-26,DELIVERED
586,13,429,2024-08-10,2024-08-17,DELIVERED
587,5,114,2024-02-27,2024-03-26,DELIVERED
588,2,212,2024-04-16,2024-04-22,DELIVERED
589,4,291,2026-01-14,2026-01-19,DELIVERED
590,17,246,2025-07-26,2025-08-01,DELAYED
591,12,300,2023-11-22,2023-12-22,DELIVERED
592,1,249,2026-05-13,2026-05-22,DELIVERED
593,1,52,2024-02-12,2024-02-18,IN_TRANSIT
594,3,60,2024-09-10,2024-09-26,DELIVERED
595,20,231,2024-01-04,2024-01-24,DELAYED
596,1,259,2024-02-20,2024-03-03,DELIVERED
597,9,469,2025-11-04,2025-12-13,DELAYED
598,20,80,2024-09-30,2024-11-02,DELIVERED
599,5,458,2023-07-20,2023-08-03,DELIVERED
600,19,490,2026-05-16,2026-06-18,IN_TRANSIT
601,19,342,2026-09-23,2026-10-15,DELIVERED
602,5,175,2024-09-06,2024-09-20,DELAYED
603,3,111,2025-07-21,2025-08-15,DELIVERED
604,10,494,2026-03-31,2026-04-12,DELIVERED
605,11,316,2024-03-27,2024-04-17,DELAYED
606,4,114,2023-09-06,2023-10-10,DELIVERED
607,9,174,2025-01-16,2025-01-23,DELIVERED
608,15,33,2026-01-11,2026-01-22,DELIVERED
609,6,402,2023-09-03,2023-10-09,DELIVERED
610,10,108,2023-01-09,2023-01-31,IN_TRANSIT
611,12,369,2025-01-31,2025-02-15,DELIVERED
612,18,61,2026-02-28,2026-03-07,DELIVERED
613,7,478,2026-04-29,2026-05-11,DELAYED
614,2,269,2026-01-09,2026-01-22,DELIVERED
615,8,217,2024-04-29,2024-05-19,DELIVERED
616,16,293,2025-05-05,2025-06-04,IN_TRANSIT
617,20,383,2024-08-08,2024-09-08,DELIVERED
618,10,418,2025-05-21,2025-05-30,DELIVERED
619,1,137,2024-06-06,2024-07-07,DELAYED
620,10,104,2024-01-30,2024-02-29,DELIVERED
621,15,259,2025-07-11,2025-08-11,DELIVERED
622,11,139,2023-09-15,2023-09-30,DELIVERED
623,9,157,2026-03-04,2026-03-23,IN_TRANSIT
624,8,395,2025-02-12,2025-02-22,DELIVERED
625,2,331,2025-08-21,2025-09-21,IN_TRANSIT
626,20,344,2023-02-13,2023-02-19,DELIVERED
627,16,362,2024-06-30,2024-07-23,DELIVERED
628,9,266,2026-03-07,2026-04-10,IN_TRANSIT
629,16,401,2024-04-18,2024-05-07,DELIVERED
630,19,440,2025-01-30,2025-02-19,DELIVERED
631,19,255,2025-10-31,2025-12-05,DELIVERED
632,13,325,2024-02-07,2024-02-19,DELIVERED
633,5,297,2024-09-05,2024-10-13,DELIVERED
634,14,181,2026-04-01,2026-04-25,DELIVERED
635,15,221,2024-06-17,2024-06-30,DELIVERED
636,1,168,2025-06-03,2025-06-28,DELIVERED
637,16,277,2023-08-23,2023-09-07,DELIVERED
638,8,400,2024-03-19,2024-04-10,DELIVERED
639,20,52,2023-10-05,2023-11-09,DELIVERED
640,20,438,2025-12-10,2025-12-22,DELAYED
641,17,17,2023-11-18,2023-12-25,DELIVERED
642,20,485,2023-02-24,2023-03-07,IN_TRANSIT
643,19,66,2023-12-19,2024-01-24,DELIVERED
644,18,386,2026-08-24,2026-09-09,IN_TRANSIT
645,2,420,2025-07-31,2025-08-13,DELIVERED
646,15,489,2025-12-02,2025-12-16,IN_TRANSIT
647,18,445,2026-05-18,2026-06-24,DELIVERED
648,8,303,2026-02-18,2026-03-20,DELIVERED
649,12,367,2026-09-04,2026-09-12,DELAYED
650,7,293,2023-09-21,2023-09-27,DELIVERED
651,19,330,2025-08-01,2025-08-27,DELIVERED
652,17,322,2024-02-01,2024-03-01,DELIVERED
653,1,158,2026-04-02,2026-04-22,DELIVERED
654,1,77,2023-06-23,2023-07-21,DELIVERED
655,1,144,2026-05-13,2026-06-16,DELIVERED
656,19,300,2023-11-16,2023-11-23,IN_TRANSIT
657,3,103,2023-06-12,2023-06-22,DELIVERED
658,14,340,2024-12-25,2025-01-09,DELIVERED
659,16,479,2023-04-03,2023-04-26,DELIVERED
660,13,72,2025-11-14,2025-12-11,IN_TRANSIT
661,2,264,2024-04-30,2024-05-12,DELIVERED
662,14,2,2025-04-20,2025-05-23,DELIVERED
663,9,303,2025-05-26,2025-06-09,DELIVERED
664,5,329,2024-11-21,2024-12-20,DELIVERED
665,17,114,2023-04-08,2023-05-11,DELIVERED
666,10,288,2024-05-16,2024-06-01,DELIVERED
667,13,123,2023-01-30,2023-02-27,DELIVERED
668,10,415,2026-05-15,2026-06-02,DELIVERED
669,2,23,2023-01-13,2023-02-15,DELAYED
670,2,280,2025-02-28,2025-04-02,DELIVERED
671,13,98,2023-09-10,2023-10-03,DELIVERED
672,6,469,2024-08-25,2024-09-16,DELIVERED
673,13,72,2025-02-03,2025-02-27,DELIVERED
674,11,20,2026-02-01,2026-02-12,DELIVERED
675,20,259,2023-04-27,2023-05-02,DELIVERED
676,15,89,2023-12-01,2024-01-02,DELAYED
677,14,218,2023-09-21,2023-09-28,DELIVERED
678,3,110,2025-07-17,2025-08-24,DELIVERED
679,6,326,2023-12-12,2023-12-21,DELIVERED
680,19,387,2024-04-27,2024-05-03,DELIVERED
681,6,58,2024-09-09,2024-09-27,DELIVERED
682,8,5,2025-12-08,2026-01-14,DELIVERED
683,19,400,2023-07-15,2023-07-28,DELIVERED
684,5,147,2023-09-02,2023-09-29,DELIVERED
685,5,367,2024-01-06,2024-02-02,DELIVERED
686,18,158,2026-09-10,2026-09-22,DELIVERED
687,12,359,2026-05-18,2026-06-26,DELIVERED
688,9,254,2023-02-26,2023-03-05,DELIVERED
689,1,29,2026-08-30,2026-09-25,DELIVERED
690,1,430,2024-10-05,2024-11-09,DELIVERED
691,7,124,2026-08-09,2026-08-14,DELIVERED
692,20,78,2024-09-23,2024-09-29,DELIVERED
693,6,11,2023-12-17,2024-01-13,DELIVERED
694,12,104,2025-07-22,2025-07-30,DELAYED
695,19,120,2026-03-25,2026-04-18,DELIVERED
696,14,433,2025-12-28,2026-01-27,IN_TRANSIT
697,4,26,2025-01-18,2025-01-29,DELIVERED
698,18,279,2023-07-22,2023-08-25,DELIVERED
699,1,212,2025-11-26,2025-12-30,DELIVERED
700,13,107,2023-07-27,2023-08-01,IN_TRANSIT
701,7,90,2026-05-13,2026-06-15,DELIVERED
702,2,79,2023-02-03,2023-02-08,DELIVERED
703,9,137,2025-07-10,2025-07-25,DELAYED
704,2,328,2023-01-07,2023-02-05,DELIVERED
705,18,35,2025-06-14,2025-07-18,DELIVERED
706,13,375,2024-10-24,2024-11-26,DELAYED
707,14,382,2026-01-15,2026-02-21,DELIVERED
708,3,461,2024-03-09,2024-04-15,DELIVERED
709,1,278,2023-11-25,2023-12-04,DELIVERED
710,3,42,2023-01-01,2023-02-07,DELAYED
711,1,378,2023-03-19,2023-04-12,DELIVERED
712,11,124,2023-08-25,2023-10-02,DELIVERED
713,7,263,2025-02-08,2025-03-05,IN_TRANSIT
714,19,86,2023-08-22,2023-09-22,DELIVERED
715,9,467,2025-12-02,2025-12-16,DELAYED
716,2,342,2025-03-23,2025-04-20,DELIVERED
717,13,82,2026-01-17,2026-01-30,DELIVERED
718,16,94,2025-08-11,2025-09-02,DELIVERED
719,18,402,2024-01-25,2024-02-29,DELIVERED
720,12,254,2024-03-07,2024-04-07,DELIVERED
721,1,357,2023-02-20,2023-03-30,DELIVERED
722,4,323,2026-08-28,2026-09-29,IN_TRANSIT
723,12,483,2025-08-31,2025-10-01,IN_TRANSIT
724,1,113,2023-05-26,2023-06-16,DELIVERED
725,2,29,2024-01-20,2024-02-22,DELAYED
726,19,203,2023-12-03,2023-12-11,DELIVERED
727,1,279,2023-06-22,2023-07-08,DELIVERED
728,19,210,2025-10-19,2025-10-24,DELAYED
729,4,252,2024-04-22,2024-05-16,DELIVERED
730,20,470,2025-08-30,2025-09-10,DELIVERED
731,6,325,2024-07-19,2024-08-18,DELIVERED
732,10,310,2024-04-15,2024-04-23,DELIVERED
733,6,267,2025-04-07,2025-05-16,DELIVERED
734,18,282,2025-08-25,2025-09-02,DELIVERED
735,5,183,2025-06-10,2025-06-16,DELIVERED
736,20,206,2024-07-11,2024-07-18,DELAYED
737,3,107,2026-09-18,2026-10-20,IN_TRANSIT
738,5,69,2025-10-02,2025-11-06,DELIVERED
739,20,77,2023-01-27,2023-02-21,DELIVERED
740,1,246,2025-04-19,2025-05-16,DELIVERED
741,3,470,2025-03-25,2025-04-22,DELIVERED
742,1,209,2023-07-28,2023-08-24,DELAYED
743,16,82,2026-04-15,2026-05-16,DELIVERED
744,19,386,2025-06-26,2025-08-02,DELIVERED
745,6,129,2025-06-03,2025-07-12,DELAYED
746,20,232,2023-07-29,2023-08-03,DELIVERED
747,8,170,2026-06-22,2026-07-29,IN_TRANSIT
748,7,473,2025-10-15,2025-10-20,DELIVERED
749,1,206,2025-12-21,2026-01-14,DELIVERED
750,9,173,2026-02-20,2026-03-17,DELIVERED
751,8,288,2024-02-08,2024-03-12,DELIVERED
752,4,418,2024-02-18,2024-03-08,DELIVERED
753,4,92,2024-11-09,2024-11-28,DELIVERED
754,13,416,2026-01-13,2026-02-09,DELIVERED
755,10,76,2025-01-19,2025-02-18,DELIVERED
756,12,28,2023-01-24,2023-03-01,DELIVERED
757,17,198,2026-02-13,2026-03-12,DELIVERED
758,2,204,2026-05-13,2026-06-01,DELAYED
759,9,6,2026-04-06,2026-04-11,DELIVERED
760,11,391,2023-02-06,2023-03-12,DELIVERED
761,9,322,2025-02-18,2025-03-16,DELIVERED
762,14,103,2023-01-01,2023-01-22,DELAYED
763,2,354,2023-01-03,2023-01-26,DELIVERED
764,7,134,2025-04-15,2025-05-21,DELIVERED
765,17,21,2026-09-21,2026-10-05,DELIVERED
766,12,181,2023-07-03,2023-08-10,DELIVERED
767,16,457,2023-03-27,2023-04-19,DELIVERED
768,9,114,2023-11-09,2023-12-18,DELIVERED
769,2,258,2025-02-15,2025-03-25,DELIVERED
770,8,308,2024-04-23,2024-05-05,DELIVERED
771,6,214,2025-08-20,2025-09-18,DELIVERED
772,15,322,2024-12-31,2025-01-25,DELIVERED
773,18,205,2024-02-10,2024-02-25,DELIVERED
774,8,456,2026-07-04,2026-07-22,DELIVERED
775,7,49,2023-01-10,2023-02-06,DELIVERED
776,18,343,2025-05-06,2025-06-11,DELIVERED
777,4,20,2023-08-13,2023-09-15,DELIVERED
778,15,51,2026-04-16,2026-05-02,DELIVERED
779,7,369,2023-01-27,2023-02-15,DELIVERED
780,3,161,2026-04-20,2026-05-09,DELIVERED
781,2,300,2023-06-21,2023-07-25,DELIVERED
782,7,48,2024-11-19,2024-12-18,DELIVERED
783,8,183,2025-12-24,2026-02-01,DELIVERED
784,7,61,2026-01-25,2026-02-05,DELAYED
785,15,185,2024-08-12,2024-09-13,DELIVERED
786,10,3,2024-03-04,2024-03-28,DELIVERED
787,12,255,2023-02-13,2023-03-14,DELIVERED
788,1,327,2026-01-02,2026-01-29,DELIVERED
789,17,42,2024-08-20,2024-09-24,DELIVERED
790,2,11,2024-03-10,2024-04-08,DELIVERED
791,1,191,2023-05-15,2023-06-11,DELIVERED
792,8,341,2025-02-21,2025-02-28,DELIVERED
793,5,449,2023-06-29,2023-08-01,DELIVERED
794,14,363,2025-04-24,2025-05-18,DELIVERED
795,15,428,2023-02-06,2023-02-25,DELIVERED
796,14,292,2023-06-25,2023-07-15,IN_TRANSIT
797,12,264,2026-04-26,2026-05-04,DELIVERED
798,11,230,2026-04-12,2026-05-03,DELIVERED
799,1,180,2025-02-24,2025-03-24,DELAYED
800,10,80,2025-04-10,2025-05-12,DELIVERED
801,6,331,2024-01-24,2024-02-19,DELIVERED
802,2,94,2026-03-02,2026-03-08,DELIVERED
803,7,405,2025-11-26,2025-12-24,DELIVERED
804,5,143,2025-06-05,2025-06-20,DELIVERED
805,6,321,2023-01-26,2023-02-08,DELIVERED
806,16,56,2023-06-07,2023-06-22,IN_TRANSIT
807,18,454,2024-03-06,2024-04-07,DELIVERED
808,11,88,2026-01-19,2026-01-25,DELIVERED
809,20,369,2025-04-13,2025-04-28,DELIVERED
810,17,176,2023-03-09,2023-04-01,DELIVERED
811,19,304,2026-01-06,2026-02-01,IN_TRANSIT
812,12,452,2024-08-28,2024-09-15,DELAYED
813,20,275,2025-05-16,2025-05-23,DELIVERED
814,3,119,2024-05-04,2024-05-31,DELIVERED
815,11,397,2025-09-18,2025-10-08,DELIVERED
816,18,171,2026-02-27,2026-03-05,DELIVERED
817,8,60,2024-10-07,2024-10-12,DELIVERED
818,3,158,2026-08-30,2026-09-23,IN_TRANSIT
819,4,379,2023-03-26,2023-04-03,DELIVERED
820,13,97,2024-02-12,2024-02-26,DELIVERED
821,6,289,2023-08-01,2023-08-06,DELIVERED
822,20,371,2023-01-18,2023-02-25,DELIVERED
823,9,24,2023-04-04,2023-04-26,DELAYED
824,19,62,2026-03-21,2026-04-20,DELIVERED
825,2,415,2026-09-18,2026-10-07,DELIVERED
826,9,29,2024-05-24,2024-06-26,DELIVERED
827,4,15,2025-08-17,2025-09-04,IN_TRANSIT
828,16,250,2023-06-25,2023-07-13,DELAYED
829,11,76,2023-08-31,2023-10-01,DELIVERED
830,3,184,2026-02-09,2026-02-18,DELIVERED
831,13,246,2026-04-08,2026-05-16,DELIVERED
832,19,260,2024-02-21,2024-03-18,DELIVERED
833,13,199,2024-09-15,2024-10-18,DELIVERED
834,13,451,2024-09-12,2024-10-02,DELIVERED
835,18,492,2025-06-13,2025-07-07,DELIVERED
836,19,48,2025-03-13,2025-04-16,DELIVERED
837,10,190,2024-07-04,2024-07-28,DELIVERED
838,12,490,2023-07-05,2023-08-09,DELIVERED
839,5,379,2023-07-27,2023-08-10,DELIVERED
840,19,281,2024-09-12,2024-09-30,DELIVERED
841,19,482,2023-07-29,2023-08-03,DELIVERED
842,1,18,2023-11-07,2023-11-30,DELIVERED
843,6,220,2023-05-06,2023-06-09,DELIVERED
844,14,112,2023-07-01,2023-07-30,DELIVERED
845,9,99,2023-08-18,2023-09-02,DELAYED
846,13,188,2023-04-28,2023-05-12,DELIVERED
847,12,22,2026-08-14,2026-09-11,DELIVERED
848,5,131,2023-04-02,2023-04-19,DELAYED
849,2,51,2023-05-12,2023-05-24,DELAYED
850,17,10,2023-12-04,2023-12-17,IN_TRANSIT
851,10,263,2026-01-14,2026-01-28,DELIVERED
852,1,487,2025-11-12,2025-11-21,IN_TRANSIT
853,20,309,2024-03-17,2024-04-01,DELIVERED
854,17,267,2026-01-28,2026-02-15,DELIVERED
855,5,54,2024-10-14,2024-11-01,DELIVERED
856,1,178,2024-09-27,2024-10-18,DELIVERED
857,17,225,2023-04-24,2023-05-30,DELIVERED
858,2,232,2026-03-27,2026-04-24,IN_TRANSIT
859,3,373,2024-10-02,2024-10-28,DELIVERED
860,14,309,2025-05-15,2025-05-20,DELIVERED
861,20,57,2025-03-01,2025-03-26,DELIVERED
862,11,345,2025-07-23,2025-08-22,DELIVERED
863,2,295,2025-06-16,2025-06-29,DELIVERED
864,3,247,2024-09-30,2024-11-05,DELIVERED
865,1,258,2025-12-20,2026-01-05,DELIVERED
866,20,357,2024-11-29,2024-12-14,DELIVERED
867,9,24,2023-04-27,2023-05-22,DELIVERED
868,17,124,2023-12-30,2024-01-26,DELIVERED
869,6,3,2026-06-10,2026-07-19,DELIVERED
870,11,392,2025-09-04,2025-10-11,DELIVERED
871,8,491,2025-11-10,2025-12-07,DELIVERED
872,20,5,2025-01-24,2025-02-08,DELIVERED
873,20,208,2023-02-22,2023-03-23,DELIVERED
874,17,432,2025-12-01,2025-12-26,DELAYED
875,18,308,2024-04-06,2024-05-04,DELIVERED
876,13,325,2024-02-12,2024-02-26,IN_TRANSIT
877,9,400,2024-10-22,2024-11-21,DELIVERED
878,9,205,2024-04-22,2024-05-02,DELIVERED
879,3,447,2025-02-15,2025-02-20,DELIVERED
880,3,214,2025-04-07,2025-05-14,DELAYED
881,17,10,2026-02-14,2026-03-23,DELIVERED
882,8,112,2026-03-20,2026-03-28,DELIVERED
883,10,325,2023-03-02,2023-03-12,DELIVERED
884,17,254,2023-10-28,2023-12-01,DELIVERED
885,1,430,2024-02-28,2024-03-18,DELIVERED
886,7,499,2023-05-18,2023-05-28,DELIVERED
887,4,446,2026-06-28,2026-07-13,DELIVERED
888,17,210,2023-11-17,2023-12-06,DELIVERED
889,15,384,2023-06-04,2023-06-27,DELIVERED
890,5,282,2023-03-01,2023-03-17,DELIVERED
891,7,218,2026-09-17,2026-10-07,DELIVERED
892,9,58,2023-03-01,2023-03-29,DELIVERED
893,19,410,2025-09-15,2025-10-14,DELIVERED
894,4,128,2026-01-08,2026-01-17,DELIVERED
895,4,457,2024-11-13,2024-12-03,DELIVERED
896,8,191,2025-11-01,2025-11-15,DELIVERED
897,4,360,2024-11-05,2024-11-21,DELIVERED
898,15,310,2025-05-28,2025-07-02,DELIVERED
899,4,428,2026-04-06,2026-05-06,DELIVERED
900,16,77,2023-09-16,2023-10-05,DELIVERED
901,1,357,2024-08-20,2024-09-03,DELIVERED
902,1,12,2023-04-09,2023-04-27,DELIVERED
903,7,140,2026-04-09,2026-04-23,IN_TRANSIT
904,19,397,2025-08-03,2025-09-02,DELIVERED
905,6,361,2023-01-11,2023-02-15,DELIVERED
906,16,103,2026-01-09,2026-02-03,DELIVERED
907,16,233,2026-01-11,2026-01-26,IN_TRANSIT
908,8,373,2026-03-27,2026-04-29,DELIVERED
909,11,315,2025-04-14,2025-05-16,IN_TRANSIT
910,3,92,2025-05-21,2025-06-12,DELIVERED
911,15,87,2024-05-11,2024-06-10,DELIVERED
912,16,49,2024-04-29,2024-05-06,DELIVERED
913,16,236,2025-08-20,2025-09-24,DELAYED
914,6,349,2023-12-06,2024-01-07,DELIVERED
915,9,497,2024-08-04,2024-08-28,DELIVERED
916,20,245,2025-02-06,2025-02-28,DELIVERED
917,17,12,2023-08-17,2023-09-22,IN_TRANSIT
918,3,175,2023-09-26,2023-10-20,DELIVERED
919,20,456,2024-11-16,2024-11-23,DELAYED
920,18,8,2025-01-27,2025-02-22,DELIVERED
921,6,301,2024-12-15,2024-12-29,IN_TRANSIT
922,15,401,2023-12-30,2024-01-19,DELIVERED
923,18,284,2025-01-24,2025-02-22,DELIVERED
924,8,292,2024-07-18,2024-08-12,DELIVERED
925,6,382,2026-01-16,2026-02-11,DELIVERED
926,5,254,2026-06-21,2026-07-29,DELIVERED
927,6,136,2023-01-05,2023-01-18,DELIVERED
928,13,141,2024-03-19,2024-03-25,DELIVERED
929,3,383,2023-05-22,2023-06-21,DELIVERED
930,6,100,2023-09-19,2023-10-12,DELIVERED
931,18,161,2025-03-04,2025-03-30,DELIVERED
932,9,422,2024-10-05,2024-10-22,IN_TRANSIT
933,9,87,2026-01-18,2026-02-24,DELIVERED
934,1,464,2025-10-29,2025-11-25,DELIVERED
935,11,420,2025-12-09,2026-01-03,DELIVERED
936,12,318,2024-12-27,2025-01-28,DELIVERED
937,12,248,2023-04-20,2023-05-05,DELIVERED
938,1,43,2024-02-29,2024-03-15,DELIVERED
939,5,481,2024-10-10,2024-11-10,DELIVERED
940,14,458,2026-08-04,2026-08-24,DELAYED
941,16,338,2023-05-09,2023-05-28,IN_TRANSIT
942,12,311,2025-03-06,2025-03-17,DELIVERED
943,16,182,2024-05-14,2024-06-10,DELIVERED
944,15,132,2026-04-13,2026-05-09,DELIVERED
945,3,311,2025-01-04,2025-01-21,DELIVERED
946,14,98,2026-01-05,2026-02-01,DELIVERED
947,18,290,2023-06-15,2023-07-09,DELIVERED
948,11,10,2024-03-10,2024-03-19,IN_TRANSIT
949,2,147,2024-03-11,2024-03-29,DELAYED
950,11,320,2026-09-04,2026-09-19,DELAYED
951,5,34,2023-11-07,2023-12-13,DELIVERED
952,10,325,2024-03-20,2024-04-21,DELIVERED
953,20,378,2026-04-14,2026-05-07,IN_TRANSIT
954,8,233,2024-01-24,2024-02-21,DELIVERED
955,2,405,2026-09-28,2026-10-25,DELIVERED
956,15,74,2025-05-20,2025-06-09,DELIVERED
957,8,53,2026-09-02,2026-09-10,DELIVERED
958,1,366,2023-11-09,2023-11-20,IN_TRANSIT
959,20,234,2023-04-30,2023-06-07,DELIVERED
960,11,286,2025-12-09,2025-12-15,IN_TRANSIT
961,4,93,2024-06-20,2024-07-20,DELIVERED
962,9,260,2025-03-31,2025-04-20,DELIVERED
963,4,224,2024-12-07,2024-12-27,DELIVERED
964,16,397,2026-03-02,2026-04-10,DELIVERED
965,3,148,2026-06-25,2026-07-02,DELIVERED
966,17,30,2024-05-01,2024-06-05,DELIVERED
967,13,463,2026-05-21,2026-06-22,DELIVERED
968,8,372,2026-05-12,2026-05-26,DELIVERED
969,6,127,2023-08-24,2023-09-04,DELIVERED
970,6,356,2025-07-30,2025-08-09,DELIVERED
971,5,308,2024-04-05,2024-04-18,DELIVERED
972,18,417,2026-02-11,2026-03-11,IN_TRANSIT
973,7,74,2023-07-19,2023-08-23,DELIVERED
974,1,479,2024-06-21,2024-06-28,DELAYED
975,13,128,2026-04-08,2026-04-30,DELIVERED
976,19,21,2024-09-27,2024-10-14,DELIVERED
977,4,247,2024-12-02,2024-12-18,DELIVERED
978,19,213,2025-08-18,2025-08-31,DELIVERED
979,3,98,2026-07-03,2026-08-08,DELIVERED
980,4,20,2026-06-15,2026-07-10,DELIVERED
981,20,155,2023-01-02,2023-01-08,DELIVERED
982,5,130,2023-06-10,2023-06-30,DELAYED
983,1,67,2023-10-30,2023-11-26,DELIVERED
984,20,392,2024-02-23,2024-03-20,DELIVERED
985,11,228,2023-08-25,2023-09-14,DELIVERED
986,12,291,2023-05-15,2023-05-24,DELIVERED
987,11,348,2026-08-26,2026-09-25,DELIVERED
988,17,149,2024-09-10,2024-10-19,DELIVERED
989,14,201,2024-03-09,2024-03-20,DELIVERED
990,2,64,2024-08-09,2024-08-16,IN_TRANSIT
991,14,457,2026-09-26,2026-10-26,DELIVERED
992,19,316,2024-11-12,2024-12-15,DELIVERED
993,1,135,2023-10-25,2023-11-05,DELIVERED
994,20,301,2024-03-13,2024-04-15,DELIVERED
995,2,161,2023-12-26,2024-01-15,DELIVERED
996,9,408,2026-05-28,2026-06-30,DELAYED
997,19,133,2025-05-09,2025-06-09,DELIVERED
998,14,384,2025-07-31,2025-08-31,DELIVERED
999,18,170,2023-03-08,2023-04-12,DELIVERED
1000,16,21,2025-10-17,2025-10-31,DELIVERED
1001,11,429,2024-07-18,2024-08-21,DELIVERED
1002,5,314,2025-05-07,2025-06-07,DELAYED
1003,14,403,2026-09-10,2026-10-11,DELIVERED
1004,7,223,2025-01-24,2025-03-03,DELIVERED
1005,14,124,2025-01-04,2025-01-15,DELIVERED
1006,19,465,2025-10-04,2025-11-06,DELIVERED
1007,7,127,2026-02-16,2026-03-05,IN_TRANSIT
1008,7,273,2023-08-16,2023-09-06,DELIVERED
1009,2,143,2024-05-06,2024-06-01,DELAYED
1010,19,168,2023-12-09,2024-01-11,DELIVERED
1011,19,500,2024-07-19,2024-07-28,DELIVERED
1012,11,81,2024-03-11,2024-03-18,DELIVERED
1013,19,50,2026-06-25,2026-07-02,DELAYED
1014,20,436,2025-09-01,2025-09-28,IN_TRANSIT
1015,16,134,2024-12-03,2024-12-12,IN_TRANSIT
1016,15,36,2026-09-28,2026-11-04,DELIVERED
1017,20,39,2025-09-05,2025-09-29,IN_TRANSIT
1018,15,169,2026-09-10,2026-10-12,IN_TRANSIT
1019,4,320,2023-07-01,2023-08-06,DELIVERED
1020,7,390,2023-09-02,2023-10-06,DELAYED
1021,20,449,2025-12-06,2025-12-21,DELIVERED
1022,11,428,2024-06-18,2024-07-10,DELAYED
