RECEIPT_ID,PO_LINE_ID,RECEIPT_DATE,QUANTITY_RECEIVED,WAREHOUSE_ID,DAYS_VARIANCE
704,704,2026-05-06,837.00,24,-4
705,705,2023-07-09,364.00,24,-2
706,706,2026-07-26,594.00,17,-1
707,707,2024-08-14,11.00,23,-3
708,708,2023-03-19,150.00,15,-1
709,709,2025-11-05,627.00,15,1
710,710,2025-10-06,411.00,14,-3
711,711,2024-05-24,87.00,20,-2
712,712,2023-02-14,193.00,19,0
713,713,2025-04-14,32.00,18,10
714,714,2026-08-14,896.00,18,-4
715,715,2025-12-13,106.00,25,-2
716,716,2024-08-10,601.00,10,-3
717,717,2025-11-05,221.00,22,-1
718,718,2024-02-12,773.00,21,0
719,719,2024-07-16,591.00,9,-5
720,720,2025-01-02,223.00,19,-1
721,721,2024-03-11,796.00,3,-4
722,722,2023-06-08,192.00,24,-3
723,723,2026-08-04,762.00,9,-4
724,724,2023-08-20,652.00,5,-1
725,725,2025-04-23,48.00,13,0
726,726,2026-07-24,822.00,19,0
727,727,2026-02-02,758.00,22,-2
728,728,2023-05-08,539.00,14,-3
729,729,2024-10-31,951.00,3,-3
730,730,2024-12-29,259.00,16,-4
731,731,2023-06-27,514.00,18,-4
732,732,2026-01-19,417.00,7,-5
733,733,2024-05-27,656.00,16,0
734,734,2023-10-11,391.00,23,9
735,735,2025-04-20,132.00,4,-2
736,736,2025-02-08,575.00,22,-3
737,737,2025-01-07,296.00,7,1
738,738,2023-05-01,208.00,5,7
739,739,2025-06-30,743.00,13,7
740,740,2024-09-28,495.00,24,-5
741,741,2024-10-25,489.00,20,-1
742,742,2024-09-08,588.00,25,-1
743,743,2025-01-07,221.00,6,-1
744,744,2023-04-26,605.00,3,0
745,745,2025-01-31,568.00,13,-3
746,746,2024-02-26,901.00,21,7
747,747,2023-09-13,369.00,15,-1
748,748,2024-12-26,702.00,2,-3
749,749,2026-10-31,565.00,14,-5
750,750,2025-01-15,332.00,17,-1
751,751,2024-11-28,897.00,4,-2
752,752,2026-07-02,617.00,2,-2
753,753,2023-10-18,91.00,9,-4
754,754,2024-06-17,275.00,13,-1
755,755,2024-11-28,305.00,21,0
756,756,2025-09-23,537.00,8,-1
757,757,2023-04-15,947.00,13,7
758,758,2024-04-18,263.00,17,-1
759,759,2025-01-24,985.00,17,5
760,760,2026-05-13,390.00,13,-5
761,761,2024-05-24,832.00,12,0
762,762,2026-08-19,672.00,20,-5
763,763,2023-12-19,233.00,25,-2
764,764,2023-06-02,273.00,24,-2
765,765,2026-10-26,400.00,2,10
766,766,2025-06-26,870.00,3,3
767,767,2024-11-13,886.00,12,1
768,768,2024-08-31,493.00,2,-2
769,769,2026-04-25,867.00,19,-1
770,770,2025-01-22,1.00,24,-4
771,771,2026-06-18,371.00,7,-3
772,772,2025-08-30,271.00,21,-4
773,773,2024-06-27,434.00,16,-4
774,774,2025-07-10,35.00,14,-4
775,775,2024-03-30,508.00,25,-2
776,776,2025-02-27,472.00,18,9
777,777,2026-03-05,99.00,16,-5
778,778,2026-04-03,560.00,6,-4
779,779,2023-12-15,908.00,23,-2
780,780,2025-01-11,724.00,19,-2
781,781,2026-02-12,249.00,2,-5
782,782,2023-06-27,877.00,12,-3
783,783,2023-04-24,602.00,18,-1
784,784,2026-05-20,350.00,3,-1
785,785,2025-04-30,154.00,23,-4
786,786,2026-09-13,382.00,15,-2
787,787,2023-12-27,394.00,23,0
788,788,2026-08-18,166.00,14,-3
789,789,2025-06-29,41.00,2,-1
790,790,2023-07-04,220.00,16,-4
791,791,2026-06-02,690.00,16,-1
792,792,2025-09-14,640.00,4,-1
793,793,2023-06-08,218.00,12,-3
794,794,2024-02-23,192.00,20,-2
795,795,2024-07-07,607.00,22,-3
796,796,2025-09-13,211.00,12,-3
797,797,2023-07-05,183.00,2,-2
798,798,2023-07-19,479.00,9,-4
799,799,2024-07-02,74.00,25,0
800,800,2023-10-10,189.00,24,-4
801,801,2023-03-16,132.00,16,0
802,802,2023-12-04,873.00,7,-4
803,803,2026-02-18,905.00,10,-1
804,804,2026-03-07,892.00,17,-4
805,805,2025-01-20,40.00,6,-4
806,806,2024-06-14,515.00,9,-4
807,807,2025-07-26,503.00,13,-3
808,808,2025-03-26,587.00,11,0
809,809,2023-05-18,918.00,5,-5
810,810,2025-04-17,545.00,9,-5
811,811,2025-07-21,93.00,8,2
812,812,2026-02-06,491.00,16,9
813,813,2024-06-25,654.00,18,-1
814,814,2023-12-02,898.00,16,-1
815,815,2025-08-17,906.00,4,5
816,816,2023-06-26,961.00,16,-1
817,817,2024-11-07,519.00,17,-1
818,818,2023-09-16,617.00,16,-5
819,819,2024-09-26,388.00,10,-4
820,820,2023-08-15,896.00,6,0
821,821,2024-03-17,708.00,7,-5
822,822,2025-09-12,530.00,22,-4
823,823,2025-11-03,453.00,12,0
824,824,2025-05-14,781.00,13,-4
825,825,2025-12-18,964.00,19,-3
826,826,2023-08-10,308.00,5,-1
827,827,2024-05-14,674.00,7,2
828,828,2024-07-23,849.00,5,-4
829,829,2025-10-22,835.00,6,-5
830,830,2023-06-18,873.00,17,-1
831,831,2026-06-20,175.00,17,-4
832,832,2025-12-19,629.00,7,-2
833,833,2026-07-06,668.00,16,-1
834,834,2025-08-21,300.00,15,-4
835,835,2023-10-09,632.00,16,-3
836,836,2025-05-15,907.00,25,-2
837,837,2026-10-08,419.00,4,-4
838,838,2023-03-18,609.00,22,0
839,839,2024-12-14,258.00,9,-5
840,840,2025-04-13,990.00,11,9
841,841,2025-09-21,121.00,4,-4
842,842,2024-04-20,377.00,19,-3
843,843,2026-04-25,889.00,8,-2
844,844,2024-05-29,971.00,20,0
845,845,2025-06-01,108.00,9,7
846,846,2026-06-07,887.00,5,-3
847,847,2025-12-01,91.00,6,0
848,848,2023-05-12,950.00,23,9
849,849,2025-05-26,510.00,11,-1
850,850,2025-04-06,649.00,14,9
851,851,2026-05-11,422.00,14,-5
852,852,2026-08-29,76.00,25,-2
853,853,2026-04-07,758.00,20,-4
854,854,2023-10-11,766.00,12,5
855,855,2023-08-03,313.00,6,9
856,856,2025-01-22,647.00,25,-2
857,857,2024-09-12,594.00,14,-4
858,858,2026-09-22,511.00,20,-2
859,859,2026-10-28,532.00,10,7
860,860,2023-07-28,598.00,3,0
861,861,2026-10-08,904.00,18,-5
862,862,2024-08-09,674.00,24,-1
863,863,2026-04-03,144.00,11,-1
864,864,2026-05-28,516.00,16,0
865,865,2024-04-07,207.00,7,-1
866,866,2025-08-31,716.00,22,-1
867,867,2024-01-07,1.00,3,-1
868,868,2025-11-20,603.00,17,-2
869,869,2026-03-24,742.00,23,-3
870,870,2026-04-26,851.00,24,-4
871,871,2023-06-21,890.00,3,-4
872,872,2023-07-17,804.00,7,-3
873,873,2024-08-08,827.00,12,-1
874,874,2025-04-22,451.00,15,-3
875,875,2023-09-02,947.00,7,7
876,876,2026-03-06,354.00,16,-3
877,877,2025-12-01,49.00,10,-2
878,878,2023-12-30,154.00,17,0
879,879,2024-09-20,366.00,11,-4
880,880,2025-07-19,23.00,2,-2
881,881,2024-06-05,689.00,8,-4
882,882,2024-03-03,931.00,21,-5
883,883,2026-10-24,34.00,22,-5
884,884,2024-04-16,903.00,2,4
885,885,2024-10-29,419.00,3,3
886,886,2026-02-26,318.00,20,-1
887,887,2025-12-29,865.00,19,-3
888,888,2026-05-05,419.00,18,-2
889,889,2024-03-25,323.00,25,-1
890,890,2026-03-31,196.00,22,-2
891,891,2023-10-29,807.00,2,-4
892,892,2026-03-12,487.00,8,1
893,893,2023-11-24,759.00,11,-1
894,894,2026-07-11,747.00,24,-5
895,895,2023-10-06,166.00,22,-1
896,896,2024-10-12,470.00,2,-2
897,897,2026-07-01,299.00,22,-4
898,898,2024-04-02,509.00,14,0
899,899,2026-06-10,547.00,16,-1
900,900,2023-05-13,336.00,12,-4
901,901,2025-06-16,436.00,19,-3
902,902,2023-11-10,351.00,15,-2
903,903,2023-04-14,609.00,15,-5
904,904,2025-11-25,226.00,8,-2
905,905,2024-12-08,760.00,8,-4
906,906,2023-10-02,392.00,11,-1
907,907,2023-12-12,552.00,21,-4
908,908,2026-01-20,542.00,24,0
909,909,2024-01-12,674.00,16,-5
910,910,2026-05-11,991.00,14,-5
911,911,2026-08-18,326.00,25,-3
912,912,2024-04-24,758.00,6,-1
913,913,2024-04-27,495.00,4,2
914,914,2025-05-24,188.00,2,0
915,915,2026-06-06,846.00,19,-5
916,916,2024-12-11,114.00,4,0
917,917,2026-09-21,861.00,15,4
918,918,2026-07-21,770.00,4,-4
919,919,2023-08-21,645.00,16,0
920,920,2023-05-04,347.00,21,-4
921,921,2025-06-09,240.00,17,-3
922,922,2023-04-07,990.00,1,1
923,923,2023-09-05,93.00,15,-3
924,924,2023-02-22,71.00,24,-5
925,925,2025-12-03,931.00,6,5
926,926,2025-09-30,923.00,20,-3
927,927,2025-10-10,765.00,22,-1
928,928,2024-07-04,470.00,9,-3
929,929,2024-09-05,902.00,9,-3
930,930,2026-07-22,589.00,12,-5
931,931,2024-04-20,500.00,8,-4
932,932,2025-04-16,181.00,10,-5
933,933,2025-02-13,636.00,10,0
934,934,2023-09-23,463.00,10,9
935,935,2024-11-21,159.00,24,-2
936,936,2026-05-11,12.00,9,-5
937,937,2024-11-21,117.00,19,-1
938,938,2024-09-14,42.00,24,-1
939,939,2023-08-02,580.00,10,-1
940,940,2025-05-03,117.00,25,-2
941,941,2026-09-20,207.00,8,0
942,942,2024-02-13,350.00,17,-5
943,943,2024-08-22,470.00,4,-3
944,944,2024-09-24,971.00,24,-4
945,945,2024-11-05,160.00,16,-1
946,946,2023-07-23,667.00,17,0
947,947,2024-10-10,179.00,2,-5
948,948,2025-06-22,675.00,8,-5
949,949,2025-03-20,686.00,6,6
950,950,2024-09-12,869.00,14,-5
951,951,2025-05-30,703.00,4,-3
952,952,2024-05-13,434.00,4,-4
953,953,2026-08-17,857.00,2,-3
954,954,2024-12-23,292.00,23,0
955,955,2026-08-21,944.00,24,-4
956,956,2023-08-03,223.00,1,2
957,957,2023-12-21,482.00,8,-2
958,958,2024-02-07,665.00,24,-3
959,959,2024-12-28,203.00,7,-1
960,960,2026-09-10,85.00,22,-2
961,961,2024-10-22,762.00,18,-3
962,962,2026-05-21,475.00,21,0
963,963,2023-08-04,543.00,7,-1
964,964,2026-06-08,266.00,25,-2
965,965,2024-06-17,987.00,12,0
966,966,2026-08-25,1.00,7,-3
967,967,2026-03-07,252.00,16,-1
968,968,2024-10-05,671.00,4,-2
969,969,2025-06-08,146.00,19,-3
970,970,2025-12-04,945.00,10,0
971,971,2025-08-11,157.00,24,2
972,972,2026-10-13,288.00,25,-1
973,973,2025-07-31,543.00,9,-5
974,974,2025-11-04,838.00,11,-4
975,975,2026-02-14,257.00,20,0
976,976,2024-08-21,370.00,16,-4
977,977,2026-05-17,146.00,8,0
978,978,2026-11-08,702.00,7,-3
979,979,2023-03-26,957.00,21,-3
980,980,2026-08-14,939.00,13,-1
981,981,2023-08-07,544.00,8,-5
982,982,2025-08-15,79.00,8,-3
983,983,2023-05-09,646.00,5,0
984,984,2026-01-03,301.00,23,0
985,985,2025-08-28,417.00,9,-3
986,986,2024-09-15,660.00,24,-5
987,987,2025-03-25,837.00,6,-2
988,988,2026-09-02,378.00,4,5
989,989,2024-03-13,820.00,19,-5
990,990,2024-10-07,703.00,21,-1
991,991,2026-02-24,386.00,5,8
992,992,2024-04-14,865.00,1,0
993,993,2025-07-14,754.00,9,7
994,994,2025-10-25,600.00,1,-5
995,995,2024-09-09,220.00,21,-2
996,996,2023-05-04,347.00,25,-5
997,997,2024-11-01,832.00,8,6
998,998,2025-07-10,823.00,20,4
999,999,2024-07-31,519.00,1,-1
1000,1000,2025-02-28,260.00,3,-2
1001,1001,2025-01-26,58.00,24,-5
1002,1002,2026-04-06,16.00,8,-5
1003,1003,2024-11-24,982.00,11,0
1004,1004,2026-10-14,642.00,23,0
1005,1005,2024-06-25,413.00,24,-2
1006,1006,2024-07-14,504.00,24,-5
1007,1007,2024-11-03,316.00,6,-4
1008,1008,2025-06-22,277.00,24,-5
1009,1009,2025-01-26,872.00,18,0
1010,1010,2025-03-04,47.00,2,-2
1011,1011,2023-06-01,79.00,24,-2
1012,1012,2023-11-07,800.00,7,-2
1013,1013,2023-05-13,999.00,3,-5
1014,1014,2026-08-04,237.00,13,0
1015,1015,2025-04-30,873.00,20,-3
1016,1016,2023-05-14,655.00,3,0
1017,1017,2024-09-22,518.00,16,-3
1018,1018,2025-06-09,908.00,23,-1
1019,1019,2025-06-17,729.00,24,0
1020,1020,2024-11-26,409.00,14,-4
1021,1021,2026-05-18,828.00,5,0
1022,1022,2024-11-12,407.00,20,-1
1023,1023,2023-04-24,852.00,17,-3
1024,1024,2024-08-08,885.00,11,-4
1025,1025,2023-11-06,655.00,18,-5
1026,1026,2024-11-10,681.00,19,-1
1027,1027,2024-10-14,421.00,3,0
1028,1028,2023-10-08,839.00,2,0
1029,1029,2025-12-07,674.00,3,-3
1030,1030,2025-10-19,744.00,23,-4
1031,1031,2024-06-15,243.00,23,-1
1032,1032,2026-03-16,818.00,20,-5
1033,1033,2023-06-19,59.00,7,0
1034,1034,2026-11-04,823.00,7,-1
1035,1035,2024-06-23,215.00,19,0
1036,1036,2026-03-01,345.00,23,-1
1037,1037,2026-03-20,900.00,19,5
1038,1038,2024-08-01,702.00,7,0
1039,1039,2026-06-16,879.00,14,0
1040,1040,2023-10-31,820.00,10,8
1041,1041,2024-01-18,531.00,17,5
1042,1042,2026-06-21,94.00,14,-2
1043,1043,2025-02-12,52.00,17,-1
1044,1044,2024-11-07,273.00,16,-5
1045,1045,2023-07-08,561.00,7,3
1046,1046,2023-10-17,12.00,11,-3
1047,1047,2025-10-20,752.00,15,-5
1048,1048,2023-10-02,96.00,7,-2
1049,1049,2024-04-04,920.00,19,-2
1050,1050,2026-01-30,613.00,5,0
1051,1051,2025-09-03,653.00,2,-2
1052,1052,2026-11-03,787.00,3,-1
1053,1053,2024-07-25,439.00,22,-5
1054,1054,2025-12-11,726.00,19,-4
1055,1055,2023-03-10,295.00,12,-1
1056,1056,2026-08-20,74.00,18,-2
1057,1057,2023-03-30,215.00,11,-4
1058,1058,2025-03-04,785.00,4,-1
1059,1059,2026-09-24,983.00,18,-4
1060,1060,2026-03-16,333.00,21,-3
1061,1061,2025-11-07,797.00,14,-1
1062,1062,2026-02-12,620.00,13,-3
1063,1063,2026-05-25,368.00,20,-2
1064,1064,2025-05-03,954.00,21,9
1065,1065,2026-07-19,693.00,15,-4
1066,1066,2024-05-03,415.00,25,-2
1067,1067,2024-12-05,989.00,9,-1
1068,1068,2023-06-18,926.00,21,-2
1069,1069,2025-05-31,354.00,10,-1
1070,1070,2024-02-15,584.00,5,-2
1071,1071,2025-01-19,201.00,12,-4
1072,1072,2025-08-18,267.00,12,-2
1073,1073,2025-10-13,556.00,13,-3
1074,1074,2024-06-07,412.00,18,9
1075,1075,2026-03-11,387.00,19,0
1076,1076,2025-01-21,493.00,19,-5
1077,1077,2024-03-18,343.00,24,0
1078,1078,2025-03-13,451.00,4,0
1079,1079,2023-10-04,730.00,15,-3
1080,1080,2023-03-23,416.00,9,-4
1081,1081,2026-06-05,745.00,15,0
1082,1082,2026-09-05,500.00,5,-1
1083,1083,2026-01-10,50.00,19,2
1084,1084,2023-03-09,562.00,7,-3
1085,1085,2025-01-30,919.00,11,8
1086,1086,2023-04-15,596.00,13,-2
1087,1087,2025-10-11,433.00,13,-3
1088,1088,2025-06-21,603.00,18,-1
1089,1089,2023-02-26,536.00,7,-4
1090,1090,2024-03-16,954.00,16,-5
1091,1091,2024-09-19,155.00,12,7
1092,1092,2025-02-17,520.00,12,-4
1093,1093,2026-01-20,298.00,10,5
1094,1094,2023-05-25,945.00,2,-5
1095,1095,2025-10-04,67.00,13,-5
1096,1096,2023-12-28,790.00,6,-3
1097,1097,2024-10-01,438.00,8,0
1098,1098,2024-03-23,870.00,10,-2
1099,1099,2023-04-30,981.00,6,-3
1100,1100,2026-04-23,383.00,9,-1
1101,1101,2025-05-18,294.00,20,-4
1102,1102,2025-07-17,748.00,8,-2
1103,1103,2026-02-13,312.00,20,-1
1104,1104,2023-07-28,905.00,24,-5
1105,1105,2025-08-01,868.00,21,0
1106,1106,2023-11-24,766.00,17,-5
1107,1107,2025-01-02,299.00,19,-5
1108,1108,2024-06-12,448.00,3,-4
1109,1109,2024-12-18,761.00,8,0
1110,1110,2025-03-10,516.00,22,0
1111,1111,2024-11-12,946.00,22,-1
1112,1112,2024-09-30,339.00,14,5
1113,1113,2024-08-16,114.00,8,0
1114,1114,2025-04-27,150.00,14,-1
1115,1115,2025-08-12,691.00,12,7
1116,1116,2023-08-06,850.00,3,-1
1117,1117,2023-12-15,134.00,23,-5
1118,1118,2024-06-21,639.00,1,-1
1119,1119,2023-11-23,548.00,16,-1
1120,1120,2025-03-30,62.00,1,-4
1121,1121,2023-04-16,538.00,10,-3
1122,1122,2024-04-18,359.00,6,-1
1123,1123,2024-07-16,225.00,9,-1
1124,1124,2024-08-05,236.00,19,-4
1125,1125,2024-11-27,863.00,10,7
1126,1126,2024-01-12,140.00,13,10
1127,1127,2026-05-04,877.00,9,-2
1128,1128,2025-12-02,188.00,25,-1
1129,1129,2025-07-10,615.00,24,0
1130,1130,2023-07-19,645.00,21,0
1131,1131,2026-06-02,776.00,15,-3
1132,1132,2025-01-18,906.00,24,-3
1133,1133,2025-12-12,281.00,12,-1
1134,1134,2025-06-08,13.00,3,-2
1135,1135,2024-01-24,894.00,11,8
1136,1136,2025-12-25,402.00,11,-1
1137,1137,2025-04-26,259.00,8,-4
1138,1138,2025-07-11,714.00,10,-3
1139,1139,2024-04-29,640.00,2,-1
1140,1140,2026-09-25,21.00,17,-5
1141,1141,2023-10-27,566.00,20,-4
1142,1142,2026-04-18,472.00,5,-2
1143,1143,2026-04-10,228.00,11,-5
1144,1144,2025-12-08,607.00,16,-4
1145,1145,2024-11-24,203.00,21,-4
1146,1146,2025-07-16,491.00,9,9
1147,1147,2025-08-21,332.00,11,-3
1148,1148,2026-03-20,899.00,7,-3
1149,1149,2026-07-16,245.00,9,0
1150,1150,2025-03-26,424.00,9,-2
1151,1151,2023-01-25,118.00,14,-5
1152,1152,2025-01-05,308.00,21,-1
1153,1153,2025-10-15,210.00,14,0
1154,1154,2023-04-10,114.00,2,-4
1155,1155,2024-11-04,60.00,16,1
1156,1156,2023-04-01,351.00,18,-4
1157,1157,2024-07-26,533.00,1,-4
1158,1158,2024-03-10,248.00,15,-5
1159,1159,2025-06-03,871.00,2,-1
1160,1160,2024-11-05,140.00,8,-4
1161,1161,2025-11-10,531.00,16,-4
1162,1162,2026-03-01,965.00,10,-1
1163,1163,2025-03-09,640.00,22,-2
1164,1164,2025-04-05,488.00,23,-4
1165,1165,2023-11-10,650.00,8,-4
1166,1166,2026-07-03,541.00,2,-1
1167,1167,2023-09-13,987.00,4,-4
1168,1168,2025-01-22,720.00,14,-3
1169,1169,2025-05-27,1.00,11,-5
1170,1170,2026-04-09,426.00,2,0
1171,1171,2023-04-29,123.00,22,-3
1172,1172,2025-10-10,224.00,22,10
1173,1173,2024-07-16,946.00,10,-2
1174,1174,2026-04-12,519.00,12,6
1175,1175,2023-05-03,165.00,7,-4
1176,1176,2026-01-30,420.00,1,-4
1177,1177,2024-12-13,587.00,6,-1
1178,1178,2025-12-03,417.00,2,-1
1179,1179,2026-06-06,397.00,5,-5
1180,1180,2025-08-24,436.00,6,-2
1181,1181,2024-09-16,486.00,9,-3
1182,1182,2026-01-09,419.00,5,-1
1183,1183,2024-03-26,202.00,11,-4
1184,1184,2025-08-29,77.00,21,9
1185,1185,2026-02-14,140.00,7,-3
1186,1186,2024-12-27,92.00,18,-3
1187,1187,2026-01-28,586.00,20,-5
1188,1188,2024-02-19,457.00,2,-3
1189,1189,2024-05-17,554.00,18,-1
1190,1190,2025-10-12,176.00,17,-2
1191,1191,2025-12-09,496.00,23,0
1192,1192,2023-03-15,487.00,4,0
1193,1193,2023-07-19,75.00,13,-3
1194,1194,2025-03-05,81.00,14,1
1195,1195,2026-01-15,197.00,25,-4
1196,1196,2024-09-10,515.00,23,2
1197,1197,2026-07-16,540.00,5,-2
1198,1198,2025-11-04,880.00,7,-2
1199,1199,2024-07-03,346.00,12,0
1200,1200,2024-04-12,798.00,1,-1
1201,1201,2026-08-25,886.00,10,0
1202,1202,2023-08-23,576.00,16,-5
1203,1203,2026-10-14,33.00,19,-2
1204,1204,2024-05-13,702.00,9,0
1205,1205,2025-06-12,650.00,19,-3
1206,1206,2023-04-02,403.00,12,0
1207,1207,2026-06-26,205.00,25,-4
1208,1208,2023-07-06,559.00,8,-4
1209,1209,2024-08-02,62.00,25,0
1210,1210,2023-11-20,31.00,10,0
1211,1211,2026-09-08,659.00,20,4
1212,1212,2024-09-16,457.00,3,-1
1213,1213,2024-05-02,777.00,21,-1
1214,1214,2024-01-08,264.00,22,0
1215,1215,2023-10-20,24.00,11,-1
1216,1216,2025-06-29,14.00,18,-2
1217,1217,2025-02-23,549.00,24,4
1218,1218,2026-02-07,203.00,16,-3
1219,1219,2023-02-18,510.00,12,3
1220,1220,2024-01-22,621.00,23,-4
1221,1221,2023-06-05,972.00,10,0
1222,1222,2025-07-19,762.00,20,-1
1223,1223,2024-05-25,119.00,18,6
1224,1224,2023-12-21,297.00,22,-3
1225,1225,2025-01-24,996.00,11,-4
1226,1226,2024-11-15,839.00,25,-4
1227,1227,2023-03-31,724.00,13,-3
1228,1228,2026-06-01,544.00,19,-1
1229,1229,2025-11-29,265.00,3,-2
1230,1230,2026-02-06,219.00,1,-3
1231,1231,2026-04-20,693.00,17,-5
1232,1232,2026-05-01,104.00,23,0
1233,1233,2023-07-03,992.00,3,8
1234,1234,2026-04-25,268.00,1,-2
1235,1235,2023-04-01,205.00,20,0
1236,1236,2025-07-20,117.00,24,-2
1237,1237,2025-01-11,999.00,16,-1
1238,1238,2024-05-10,171.00,25,0
1239,1239,2024-01-23,406.00,14,0
1240,1240,2025-08-17,241.00,6,3
1241,1241,2025-12-07,757.00,3,0
1242,1242,2023-09-01,51.00,10,-2
1243,1243,2023-03-17,379.00,12,-4
1244,1244,2025-09-04,13.00,14,-2
1245,1245,2026-01-28,187.00,14,9
1246,1246,2025-08-29,325.00,2,-1
1247,1247,2023-11-24,513.00,17,-1
1248,1248,2024-09-12,982.00,18,0
1249,1249,2026-11-13,81.00,9,0
1250,1250,2025-06-18,440.00,20,0
1251,1251,2025-04-23,150.00,3,0
1252,1252,2023-09-09,284.00,21,0
1253,1253,2026-04-01,945.00,1,-2
1254,1254,2024-02-25,840.00,15,-4
1255,1255,2024-06-19,355.00,4,-5
1256,1256,2026-09-14,129.00,4,-3
1257,1257,2025-07-12,123.00,1,-3
1258,1258,2023-05-20,595.00,1,0
1259,1259,2023-08-07,984.00,12,-1
1260,1260,2025-02-18,854.00,20,-5
1261,1261,2026-10-25,705.00,11,-2
1262,1262,2024-12-04,494.00,17,0
1263,1263,2023-06-10,147.00,20,8
1264,1264,2026-02-24,157.00,23,-2
1265,1265,2026-07-11,151.00,4,-5
1266,1266,2026-10-11,623.00,22,-5
1267,1267,2026-06-16,963.00,18,-5
1268,1268,2024-11-24,333.00,14,-3
1269,1269,2024-01-10,977.00,1,-3
1270,1270,2023-04-20,856.00,7,-1
1271,1271,2025-05-11,477.00,1,-2
1272,1272,2024-03-01,693.00,15,-2
1273,1273,2024-08-20,446.00,14,-1
1274,1274,2025-08-27,314.00,1,-4
1275,1275,2024-02-08,39.00,25,8
1276,1276,2024-01-14,198.00,18,0
1277,1277,2025-08-09,527.00,8,-5
1278,1278,2023-11-22,125.00,3,-5
1279,1279,2026-07-21,685.00,3,0
1280,1280,2024-05-24,150.00,23,-2
1281,1281,2025-07-23,399.00,1,-3
1282,1282,2024-10-13,175.00,4,-1
1283,1283,2025-06-11,43.00,12,-3
1284,1284,2023-12-16,632.00,17,-4
1285,1285,2024-12-01,278.00,7,-3
1286,1286,2023-09-28,417.00,3,0
1287,1287,2024-12-16,288.00,1,-5
1288,1288,2026-07-28,1.00,7,-3
1289,1289,2023-05-07,440.00,16,-2
1290,1290,2025-08-17,621.00,4,-1
1291,1291,2024-02-12,488.00,14,-1
1292,1292,2023-12-04,532.00,6,-4
1293,1293,2023-12-03,118.00,24,-1
1294,1294,2023-06-29,833.00,21,-4
1295,1295,2026-02-14,815.00,17,-3
1296,1296,2025-02-20,424.00,11,-2
1297,1297,2025-10-28,887.00,7,-4
1298,1298,2023-12-08,546.00,8,-3
1299,1299,2026-08-13,390.00,21,-1
1300,1300,2025-04-11,906.00,25,0
1301,1301,2026-10-31,923.00,9,0
1302,1302,2024-08-25,376.00,6,-1
1303,1303,2024-06-24,296.00,22,-5
1304,1304,2024-04-14,771.00,8,-5
1305,1305,2023-02-17,847.00,3,-4
1306,1306,2025-11-09,536.00,19,0
1307,1307,2023-08-20,259.00,23,-3
1308,1308,2023-12-18,788.00,13,-4
1309,1309,2025-05-15,48.00,6,2
1310,1310,2023-03-06,464.00,1,-1
1311,1311,2023-05-07,947.00,8,-4
1312,1312,2026-04-17,571.00,18,5
1313,1313,2026-09-30,339.00,7,-3
1314,1314,2024-04-27,394.00,13,-5
1315,1315,2023-11-18,756.00,20,-2
1316,1316,2023-03-25,580.00,24,-4
1317,1317,2025-09-22,928.00,10,-4
1318,1318,2024-02-14,793.00,9,-4
1319,1319,2026-07-12,837.00,11,3
1320,1320,2025-03-13,431.00,20,-4
1321,1321,2026-02-04,116.00,12,-4
1322,1322,2025-07-24,365.00,21,8
1323,1323,2026-10-12,566.00,11,-5
1324,1324,2023-06-24,430.00,11,-1
1325,1325,2024-04-10,207.00,16,0
1326,1326,2026-01-16,281.00,25,-5
1327,1327,2025-07-07,741.00,16,-2
1328,1328,2025-04-12,465.00,13,-5
1329,1329,2026-08-26,212.00,19,-5
1330,1330,2023-06-04,250.00,7,1
1331,1331,2023-05-23,243.00,4,-2
1332,1332,2024-06-21,861.00,15,-1
1333,1333,2024-08-02,977.00,15,10
1334,1334,2023-11-25,335.00,20,-4
1335,1335,2026-03-16,771.00,13,6
1336,1336,2026-07-11,482.00,10,-2
1337,1337,2023-06-26,386.00,21,7
1338,1338,2026-01-19,305.00,20,-3
1339,1339,2025-05-22,556.00,13,0
1340,1340,2026-10-14,219.00,3,-4
1341,1341,2025-12-06,76.00,12,0
1342,1342,2026-01-23,533.00,24,-5
1343,1343,2024-09-18,628.00,16,-2
1344,1344,2023-09-14,55.00,1,-5
1345,1345,2024-10-03,817.00,22,-2
1346,1346,2025-12-03,171.00,16,-5
1347,1347,2026-02-19,899.00,17,0
1348,1348,2025-07-08,691.00,12,-4
1349,1349,2026-04-03,951.00,12,5
1350,1350,2024-02-09,25.00,20,-5
1351,1351,2026-03-09,949.00,3,-1
1352,1352,2026-06-22,683.00,5,-5
1353,1353,2024-08-23,89.00,24,4
1354,1354,2026-06-18,690.00,8,-3
1355,1355,2025-07-05,278.00,5,-1
1356,1356,2023-10-20,344.00,8,-3
1357,1357,2024-08-26,518.00,16,-1
1358,1358,2024-07-09,394.00,1,-4
1359,1359,2024-11-05,242.00,7,-3
1360,1360,2025-07-25,167.00,24,-2
1361,1361,2025-07-26,458.00,25,-4
1362,1362,2025-08-20,382.00,24,10
1363,1363,2023-05-27,966.00,8,9
1364,1364,2023-04-10,774.00,25,9
1365,1365,2025-02-12,570.00,1,-2
1366,1366,2026-06-03,246.00,23,-3
1367,1367,2023-06-21,388.00,15,-1
1368,1368,2023-07-18,37.00,13,-4
1369,1369,2023-04-10,685.00,1,3
1370,1370,2024-03-27,48.00,6,-1
1371,1371,2023-10-29,563.00,11,0
