PO_LINE_ID,PO_ID,PART_ID,QUANTITY,UNIT_PRICE,PROMISE_DATE
633,211,5845,26.00,374.13,2026-07-09
634,212,25654,260.00,216.86,2026-04-03
635,212,18095,20.00,399.83,2026-06-24
636,212,21281,457.00,337.94,2024-09-15
637,213,27796,856.00,179.44,2026-06-18
638,213,27908,689.00,218.73,2023-07-15
639,213,24240,321.00,300.37,2024-10-25
640,214,28580,337.00,303.94,2026-06-11
641,214,277,216.00,205.91,2025-11-28
642,214,19880,474.00,247.34,2025-08-23
643,215,2919,695.00,384.72,2024-05-05
644,215,25798,15.00,210.51,2024-10-02
645,215,20602,379.00,451.32,2024-04-10
646,216,6455,548.00,342.46,2026-05-13
647,216,3498,484.00,16.23,2024-05-14
648,216,22868,642.00,436.74,2026-05-31
649,217,22372,626.00,227.42,2024-07-22
650,217,21167,162.00,465.13,2025-07-01
651,217,23759,999.00,268.63,2024-02-22
652,218,7917,831.00,54.56,2025-05-20
653,218,13561,367.00,167.97,2024-07-15
654,218,13541,406.00,411.53,2023-11-19
655,219,3841,203.00,209.98,2025-02-12
656,219,19739,179.00,97.59,2025-12-12
657,219,27923,172.00,25.22,2023-06-25
658,220,6554,589.00,191.64,2023-06-21
659,220,7496,888.00,355.22,2026-09-05
660,220,6633,831.00,331.48,2024-05-01
661,221,20082,573.00,488.45,2025-07-21
662,221,21594,51.00,364.20,2024-05-05
663,221,20649,612.00,45.36,2024-07-15
664,222,22825,988.00,171.50,2023-05-12
665,222,11297,223.00,494.57,2024-10-16
666,222,4670,927.00,52.01,2025-05-18
667,223,13,742.00,289.29,2024-12-04
668,223,1970,474.00,358.50,2024-05-02
669,223,21482,222.00,168.32,2025-01-13
670,224,27642,769.00,210.39,2023-08-25
671,224,17933,97.00,255.12,2025-01-30
672,224,25786,668.00,49.62,2023-03-25
673,225,3573,461.00,224.14,2024-03-12
674,225,19031,279.00,348.47,2026-02-14
675,225,22200,28.00,123.76,2026-04-22
676,226,16735,878.00,447.44,2023-11-24
677,226,12374,997.00,158.03,2024-12-14
678,226,22323,639.00,35.28,2025-04-01
679,227,7826,105.00,15.15,2025-01-06
680,227,5699,476.00,208.02,2023-06-27
681,227,2686,987.00,241.87,2023-11-26
682,228,25068,484.00,143.12,2024-08-16
683,228,7939,759.00,462.75,2024-07-25
684,228,10565,956.00,406.74,2024-08-29
685,229,3705,106.00,487.60,2026-01-23
686,229,29518,247.00,132.98,2024-03-31
687,229,14412,508.00,129.73,2026-10-22
688,230,13429,913.00,218.96,2025-01-14
689,230,4821,728.00,134.87,2023-12-01
690,230,10341,859.00,404.83,2024-03-04
691,231,21807,563.00,27.66,2025-02-05
692,231,29960,827.00,267.41,2025-01-28
693,231,13086,40.00,181.00,2026-04-04
694,232,22032,153.00,329.83,2026-04-28
695,232,11539,249.00,115.39,2026-03-19
696,232,3594,72.00,384.12,2025-08-27
697,233,29604,435.00,97.98,2024-02-22
698,233,26998,188.00,235.02,2023-05-04
699,233,11121,381.00,184.30,2026-03-18
700,234,12573,306.00,184.17,2026-01-29
701,234,4607,119.00,159.18,2025-03-27
702,234,3242,348.00,96.13,2023-09-11
703,235,18009,286.00,50.51,2023-06-20
704,235,5742,837.00,308.76,2026-05-10
705,235,11018,364.00,458.45,2023-07-11
706,236,1533,594.00,427.92,2026-07-27
707,236,8814,11.00,278.20,2024-08-17
708,236,21443,150.00,49.83,2023-03-20
709,237,17481,627.00,0.58,2025-11-04
710,237,4943,411.00,246.80,2025-10-09
711,237,341,87.00,187.17,2024-05-26
712,238,11291,193.00,419.56,2023-02-14
713,238,10287,32.00,322.49,2025-04-04
714,238,5199,985.00,499.23,2026-08-18
715,239,23469,106.00,241.56,2025-12-15
716,239,10562,601.00,58.12,2024-08-13
717,239,5193,221.00,302.72,2025-11-06
718,240,396,773.00,180.53,2024-02-12
719,240,25598,591.00,301.99,2024-07-21
720,240,10972,223.00,146.11,2025-01-03
721,241,12781,796.00,489.90,2024-03-15
722,241,23724,192.00,196.55,2023-06-11
723,241,22752,762.00,225.43,2026-08-08
724,242,22461,652.00,483.25,2023-08-21
725,242,14602,48.00,4.74,2025-04-23
726,242,26599,822.00,134.66,2026-07-24
727,243,24901,758.00,119.42,2026-02-04
728,243,359,539.00,420.72,2023-05-11
729,243,19224,951.00,469.17,2024-11-03
730,244,23920,259.00,339.02,2025-01-02
731,244,21666,514.00,260.85,2023-07-01
732,244,20870,439.00,376.00,2026-01-24
733,245,1066,656.00,472.07,2024-05-27
734,245,5098,391.00,391.97,2023-10-02
735,245,19245,132.00,419.91,2025-04-22
736,246,21560,575.00,10.77,2025-02-11
737,246,26423,296.00,111.86,2025-01-06
738,246,2825,208.00,37.05,2023-04-24
739,247,15920,756.00,481.16,2025-06-23
740,247,13281,495.00,424.79,2024-10-03
741,247,15243,489.00,95.94,2024-10-26
742,248,21061,588.00,308.58,2024-09-09
743,248,22896,221.00,338.00,2025-01-08
744,248,11239,605.00,488.27,2023-04-26
745,249,27306,568.00,184.94,2025-02-03
746,249,15780,901.00,387.29,2024-02-19
747,249,24988,369.00,219.58,2023-09-14
748,250,9107,702.00,392.08,2024-12-29
749,250,16681,565.00,173.75,2026-11-05
750,250,17109,332.00,334.06,2025-01-16
751,251,9368,897.00,350.73,2024-11-30
752,251,1364,617.00,46.13,2026-07-04
753,251,27964,91.00,93.78,2023-10-22
754,252,5113,275.00,284.88,2024-06-18
755,252,25710,305.00,33.59,2024-11-28
756,252,22272,537.00,63.03,2025-09-24
757,253,21957,947.00,145.99,2023-04-08
758,253,10102,263.00,285.58,2024-04-19
759,253,4089,985.00,291.91,2025-01-19
760,254,10291,390.00,398.26,2026-05-18
761,254,8389,941.00,239.19,2024-05-24
762,254,12914,672.00,391.80,2026-08-24
763,255,29662,233.00,2.32,2023-12-21
764,255,9987,273.00,39.65,2023-06-04
765,255,10797,400.00,373.59,2026-10-16
766,256,27572,870.00,451.93,2025-06-23
767,256,22836,886.00,368.35,2024-11-12
768,256,17409,493.00,182.92,2024-09-02
769,257,5362,867.00,94.26,2026-04-26
770,257,8628,17.00,118.68,2025-01-26
771,257,1946,413.00,14.72,2026-06-21
772,258,20855,271.00,71.50,2025-09-03
773,258,5918,434.00,389.05,2024-07-01
774,258,23248,35.00,452.20,2025-07-14
775,259,16667,508.00,188.69,2024-04-01
776,259,24618,472.00,209.76,2025-02-18
777,259,20204,99.00,180.74,2026-03-10
778,260,7715,560.00,491.51,2026-04-07
779,260,21467,908.00,92.26,2023-12-17
780,260,4523,900.00,416.05,2025-01-13
781,261,6302,249.00,460.31,2026-02-17
782,261,19807,877.00,46.18,2023-06-30
783,261,608,602.00,284.48,2023-04-25
784,262,29627,350.00,110.00,2026-05-21
785,262,2615,154.00,487.39,2025-05-04
786,262,4070,382.00,342.28,2026-09-15
787,263,2012,394.00,205.93,2023-12-27
788,263,23881,166.00,352.47,2026-08-21
789,263,5977,41.00,335.87,2025-06-30
790,264,12162,220.00,446.14,2023-07-08
791,264,15801,690.00,468.04,2026-06-03
792,264,2248,640.00,472.12,2025-09-15
793,265,10025,218.00,31.89,2023-06-11
794,265,19534,192.00,166.84,2024-02-25
795,265,10735,607.00,249.86,2024-07-10
796,266,19334,211.00,314.95,2025-09-16
797,266,3912,183.00,359.11,2023-07-07
798,266,2691,479.00,258.17,2023-07-23
799,267,16221,169.00,494.95,2024-07-02
800,267,4450,189.00,55.30,2023-10-14
801,267,18906,240.00,415.18,2023-03-16
802,268,21002,873.00,177.16,2023-12-08
803,268,22887,964.00,379.40,2026-02-19
804,268,29925,892.00,193.46,2026-03-11
805,269,9866,40.00,38.55,2025-01-24
806,269,22636,515.00,207.47,2024-06-18
807,269,3158,503.00,292.10,2025-07-29
808,270,12751,587.00,187.64,2025-03-26
809,270,10140,918.00,89.33,2023-05-23
810,270,22637,545.00,29.97,2025-04-22
811,271,14779,93.00,471.21,2025-07-19
812,271,12192,491.00,417.25,2026-01-28
813,271,1360,654.00,57.56,2024-06-26
814,272,28243,898.00,80.89,2023-12-03
815,272,12811,906.00,473.81,2025-08-12
816,272,5498,990.00,34.23,2023-06-27
817,273,11248,519.00,113.65,2024-11-08
818,273,17923,617.00,438.87,2023-09-21
819,273,16524,388.00,57.64,2024-09-30
820,274,9413,896.00,395.57,2023-08-15
821,274,26966,708.00,476.02,2024-03-22
822,274,20760,530.00,302.07,2025-09-16
823,275,8329,453.00,249.03,2025-11-03
824,275,1899,781.00,348.85,2025-05-18
825,275,14322,964.00,444.76,2025-12-21
826,276,16889,308.00,496.89,2023-08-11
827,276,24444,674.00,128.59,2024-05-12
828,276,17836,849.00,127.75,2024-07-27
829,277,28471,835.00,38.62,2025-10-27
830,277,19783,873.00,23.65,2023-06-19
831,277,27333,175.00,133.93,2026-06-24
832,278,22859,799.00,487.96,2025-12-21
833,278,15613,668.00,91.73,2026-07-07
834,278,15873,300.00,435.60,2025-08-25
835,279,15618,721.00,9.24,2023-10-12
836,279,24559,907.00,477.82,2025-05-17
837,279,3070,419.00,162.50,2026-10-12
838,280,21972,609.00,468.85,2023-03-18
839,280,4505,258.00,334.57,2024-12-19
840,280,2639,990.00,85.30,2025-04-04
841,281,28639,121.00,80.89,2025-09-25
842,281,27421,377.00,250.40,2024-04-23
843,281,17946,889.00,46.85,2026-04-27
844,282,21774,971.00,225.31,2024-05-29
845,282,5409,108.00,342.09,2025-05-25
846,282,9613,887.00,279.07,2026-06-10
847,283,27372,91.00,98.11,2025-12-01
848,283,6725,950.00,251.31,2023-05-03
849,283,5662,510.00,19.91,2025-05-27
850,284,8097,649.00,125.07,2025-03-28
851,284,6310,422.00,22.09,2026-05-16
852,284,28001,76.00,402.76,2026-08-31
853,285,17740,758.00,95.41,2026-04-11
854,285,57,766.00,341.03,2023-10-06
855,285,4145,313.00,457.42,2023-07-25
856,286,14601,647.00,276.75,2025-01-24
857,286,26957,594.00,181.63,2024-09-16
858,286,3802,511.00,336.41,2026-09-24
859,287,19983,532.00,430.80,2026-10-21
860,287,28774,598.00,444.65,2023-07-28
861,287,17260,986.00,338.00,2026-10-13
862,288,18531,674.00,269.24,2024-08-10
863,288,3522,144.00,272.47,2026-04-04
864,288,743,516.00,358.28,2026-05-28
865,289,21441,207.00,50.54,2024-04-08
866,289,11940,716.00,332.68,2025-09-01
867,289,21089,63.00,481.66,2024-01-08
868,290,26337,603.00,357.93,2025-11-22
869,290,27406,742.00,160.46,2026-03-27
870,290,25911,851.00,162.07,2026-04-30
871,291,26808,890.00,75.64,2023-06-25
872,291,20120,804.00,365.64,2023-07-20
873,291,1840,827.00,414.42,2024-08-09
874,292,26957,451.00,62.75,2025-04-25
875,292,20118,947.00,74.61,2023-08-26
876,292,25793,354.00,349.67,2026-03-09
877,293,7229,49.00,261.10,2025-12-03
878,293,28529,154.00,486.07,2023-12-30
879,293,19783,366.00,239.26,2024-09-24
880,294,3443,23.00,471.47,2025-07-21
881,294,29977,689.00,189.00,2024-06-09
882,294,14108,931.00,409.24,2024-03-08
883,295,3890,34.00,146.10,2026-10-29
884,295,26737,903.00,195.80,2024-04-12
885,295,6341,419.00,60.33,2024-10-26
886,296,19867,318.00,401.17,2026-02-27
887,296,2044,865.00,414.84,2026-01-01
888,296,13577,419.00,261.00,2026-05-07
889,297,25735,323.00,64.94,2024-03-26
890,297,26325,371.00,48.19,2026-04-02
891,297,9927,807.00,492.55,2023-11-02
892,298,9669,487.00,500.49,2026-03-11
893,298,22979,759.00,136.48,2023-11-25
894,298,29904,747.00,296.03,2026-07-16
895,299,10284,166.00,413.82,2023-10-07
896,299,1068,470.00,56.25,2024-10-14
897,299,7564,299.00,51.14,2026-07-05
898,300,27055,509.00,292.88,2024-04-02
899,300,3164,547.00,357.51,2026-06-11
900,300,6476,336.00,292.28,2023-05-17
901,301,18141,436.00,112.57,2025-06-19
902,301,5301,351.00,12.18,2023-11-12
903,301,16087,609.00,314.14,2023-04-19
904,302,25519,226.00,210.65,2025-11-27
905,302,22706,760.00,368.50,2024-12-12
906,302,25856,392.00,76.34,2023-10-03
907,303,4356,552.00,90.76,2023-12-16
908,303,12628,542.00,485.31,2026-01-20
909,303,23611,674.00,103.14,2024-01-17
910,304,8103,991.00,23.41,2026-05-16
911,304,22095,326.00,89.66,2026-08-21
912,304,8536,758.00,24.14,2024-04-25
913,305,5936,495.00,134.22,2024-04-25
914,305,9926,188.00,35.29,2025-05-24
915,305,22829,846.00,241.31,2026-06-11
916,306,960,114.00,327.77,2024-12-11
917,306,5337,861.00,321.68,2026-09-17
918,306,18443,924.00,7.78,2026-07-25
919,307,3980,645.00,373.65,2023-08-21
920,307,18978,347.00,279.57,2023-05-08
921,307,8286,240.00,488.04,2025-06-12
922,308,13535,990.00,120.63,2023-04-06
923,308,15778,93.00,422.64,2023-09-08
924,308,18088,71.00,119.84,2023-02-27
925,309,10626,931.00,410.01,2025-11-28
926,309,13245,923.00,67.07,2025-10-03
927,309,5266,765.00,428.94,2025-10-11
928,310,28453,470.00,257.93,2024-07-07
929,310,1963,902.00,145.71,2024-09-08
930,310,21826,589.00,253.31,2026-07-27
931,311,24198,500.00,482.93,2024-04-24
932,311,25849,181.00,448.23,2025-04-21
933,311,4329,636.00,103.33,2025-02-13
934,312,21901,463.00,114.42,2023-09-14
935,312,9731,159.00,63.63,2024-11-23
936,312,4452,197.00,470.66,2026-05-16
937,313,12212,117.00,153.29,2024-11-22
938,313,5701,42.00,331.04,2024-09-15
939,313,805,580.00,139.48,2023-08-03
940,314,4834,117.00,290.11,2025-05-05
941,314,1456,207.00,199.08,2026-09-20
942,314,27252,350.00,173.95,2024-02-18
943,315,5936,661.00,295.29,2024-08-25
944,315,5075,971.00,166.28,2024-09-28
945,315,11723,160.00,260.34,2024-11-06
946,316,21254,667.00,295.30,2023-07-23
947,316,918,179.00,366.55,2024-10-15
948,316,4471,779.00,128.94,2025-06-27
949,317,8562,686.00,99.35,2025-03-14
950,317,19411,869.00,412.12,2024-09-17
951,317,20225,703.00,422.00,2025-06-02
952,318,29530,434.00,442.54,2024-05-17
953,318,14820,857.00,110.09,2026-08-20
954,318,12848,292.00,64.68,2024-12-23
955,319,6622,944.00,160.66,2026-08-25
956,319,15695,223.00,223.30,2023-08-01
957,319,7508,482.00,445.40,2023-12-23
958,320,22361,665.00,224.82,2024-02-10
959,320,19420,203.00,383.09,2024-12-29
960,320,25391,85.00,134.63,2026-09-12
961,321,22624,762.00,446.66,2024-10-25
962,321,3889,519.00,399.70,2026-05-21
963,321,5084,543.00,102.36,2023-08-05
964,322,27476,266.00,369.06,2026-06-10
965,322,343,987.00,349.91,2024-06-17
966,322,5577,49.00,23.06,2026-08-28
967,323,4333,252.00,5.86,2026-03-08
968,323,23748,671.00,416.27,2024-10-07
969,323,4066,146.00,318.35,2025-06-11
970,324,5146,945.00,187.91,2025-12-04
971,324,4945,157.00,30.90,2025-08-09
972,324,3838,426.00,410.17,2026-10-14
973,325,11987,543.00,228.89,2025-08-05
974,325,3961,838.00,212.67,2025-11-08
975,325,21113,257.00,434.03,2026-02-14
976,326,26259,370.00,163.55,2024-08-25
977,326,6844,146.00,20.41,2026-05-17
978,326,5399,702.00,328.40,2026-11-11
979,327,6703,957.00,37.19,2023-03-29
980,327,25544,939.00,106.41,2026-08-15
981,327,19080,544.00,106.51,2023-08-12
982,328,9305,79.00,439.90,2025-08-18
983,328,781,646.00,24.82,2023-05-09
984,328,7800,301.00,167.08,2026-01-03
985,329,19211,417.00,184.26,2025-08-31
986,329,16852,660.00,134.24,2024-09-20
987,329,6011,837.00,450.03,2025-03-27
988,330,14657,378.00,436.38,2026-08-28
989,330,234,820.00,263.53,2024-03-18
990,330,4342,703.00,335.76,2024-10-08
991,331,8334,386.00,156.04,2026-02-16
992,331,21279,865.00,486.01,2024-04-14
993,331,3361,754.00,346.57,2025-07-07
994,332,26260,600.00,375.77,2025-10-30
995,332,2,220.00,180.39,2024-09-11
996,332,11869,347.00,10.13,2023-05-09
997,333,23119,832.00,159.69,2024-10-26
998,333,14,823.00,451.12,2025-07-06
999,333,19398,519.00,232.16,2024-08-01
1000,334,20556,260.00,85.60,2025-03-02
1001,334,23471,58.00,458.04,2025-01-31
1002,334,5545,143.00,96.37,2026-04-11
1003,335,17194,982.00,488.28,2024-11-24
1004,335,10247,642.00,307.04,2026-10-14
1005,335,29614,413.00,107.64,2024-06-27
1006,336,26079,504.00,479.87,2024-07-19
1007,336,1487,316.00,472.02,2024-11-07
1008,336,10247,452.00,101.97,2025-06-27
1009,337,11782,872.00,382.71,2025-01-26
1010,337,8919,47.00,127.82,2025-03-06
1011,337,24739,79.00,288.15,2023-06-03
1012,338,3911,800.00,159.45,2023-11-09
1013,338,2119,999.00,147.51,2023-05-18
1014,338,1040,395.00,349.44,2026-08-04
1015,339,4716,873.00,367.62,2025-05-03
1016,339,8255,655.00,115.76,2023-05-14
1017,339,320,518.00,339.28,2024-09-25
1018,340,16055,908.00,447.28,2025-06-10
1019,340,4524,729.00,6.81,2025-06-17
1020,340,10067,409.00,14.54,2024-11-30
1021,341,920,828.00,438.40,2026-05-18
1022,341,2311,407.00,153.04,2024-11-13
1023,341,29886,852.00,36.17,2023-04-27
1024,342,19493,885.00,52.04,2024-08-12
1025,342,15390,655.00,335.14,2023-11-11
1026,342,10807,681.00,63.86,2024-11-11
1027,343,1617,517.00,30.83,2024-10-14
1028,343,5411,839.00,324.46,2023-10-08
1029,343,11986,674.00,160.16,2025-12-10
1030,344,3018,744.00,270.44,2025-10-23
1031,344,9273,243.00,414.48,2024-06-16
1032,344,11650,818.00,176.68,2026-03-21
1033,345,17042,59.00,166.19,2023-06-19
1034,345,2120,823.00,470.91,2026-11-05
1035,345,21291,215.00,149.72,2024-06-23
1036,346,7598,345.00,338.08,2026-03-02
1037,346,561,900.00,263.98,2026-03-15
1038,346,21608,702.00,313.13,2024-08-01
1039,347,3583,879.00,490.68,2026-06-16
1040,347,3518,820.00,401.55,2023-10-23
1041,347,29238,552.00,327.69,2024-01-13
1042,348,29469,94.00,446.99,2026-06-23
1043,348,18134,52.00,460.47,2025-02-13
1044,348,26839,273.00,386.86,2024-11-12
1045,349,21407,561.00,297.41,2023-07-05
1046,349,28143,12.00,65.34,2023-10-20
1047,349,17666,752.00,275.79,2025-10-25
1048,350,21770,96.00,346.17,2023-10-04
1049,350,14195,956.00,229.36,2024-04-06
1050,350,14988,613.00,145.94,2026-01-30
1051,351,5896,653.00,24.46,2025-09-05
1052,351,23923,787.00,364.56,2026-11-04
1053,351,11968,439.00,359.09,2024-07-30
1054,352,19460,726.00,353.61,2025-12-15
1055,352,530,295.00,72.29,2023-03-11
1056,352,27334,74.00,313.81,2026-08-22
1057,353,24032,215.00,286.67,2023-04-03
1058,353,24822,785.00,31.03,2025-03-05
1059,353,6885,983.00,143.56,2026-09-28
1060,354,22308,333.00,4.87,2026-03-19
1061,354,2826,797.00,321.85,2025-11-08
1062,354,29944,620.00,66.02,2026-02-15
1063,355,7306,368.00,72.08,2026-05-27
1064,355,11368,954.00,159.67,2025-04-24
1065,355,14932,693.00,309.92,2026-07-23
1066,356,29074,603.00,438.12,2024-05-05
1067,356,20890,989.00,407.93,2024-12-06
1068,356,21038,926.00,165.78,2023-06-20
1069,357,1852,354.00,176.18,2025-06-01
1070,357,26655,584.00,419.39,2024-02-17
1071,357,6905,201.00,468.10,2025-01-23
1072,358,1994,267.00,388.29,2025-08-20
1073,358,1531,556.00,269.03,2025-10-16
1074,358,11361,412.00,109.80,2024-05-29
1075,359,6032,387.00,45.15,2026-03-11
1076,359,26440,493.00,23.74,2025-01-26
1077,359,16058,343.00,177.94,2024-03-18
1078,360,7996,451.00,180.93,2025-03-13
1079,360,28957,730.00,384.04,2023-10-07
1080,360,29279,570.00,90.45,2023-03-27
1081,361,16827,745.00,370.86,2026-06-05
1082,361,20858,500.00,51.58,2026-09-06
1083,361,6492,50.00,91.16,2026-01-08
1084,362,24975,562.00,57.07,2023-03-12
1085,362,2102,919.00,59.58,2025-01-22
1086,362,15512,596.00,282.07,2023-04-17
1087,363,27357,433.00,46.52,2025-10-14
1088,363,1120,603.00,127.88,2025-06-22
1089,363,12241,536.00,285.45,2023-03-02
1090,364,7024,954.00,377.46,2024-03-21
1091,364,7304,155.00,476.92,2024-09-12
1092,364,28620,520.00,103.06,2025-02-21
1093,365,2763,298.00,487.49,2026-01-15
1094,365,10240,945.00,348.46,2023-05-30
1095,365,5883,67.00,285.84,2025-10-09
1096,366,11785,790.00,60.74,2023-12-31
1097,366,27972,438.00,122.67,2024-10-01
1098,366,21882,870.00,490.40,2024-03-25
1099,367,20163,981.00,42.36,2023-05-03
1100,367,11514,383.00,424.77,2026-04-24
1101,367,16778,294.00,215.71,2025-05-22
1102,368,20971,748.00,109.18,2025-07-19
1103,368,20634,312.00,314.72,2026-02-14
1104,368,16193,905.00,378.74,2023-08-02
1105,369,1342,868.00,353.14,2025-08-01
1106,369,12571,766.00,178.91,2023-11-29
1107,369,22279,299.00,436.80,2025-01-07
1108,370,7632,448.00,350.79,2024-06-16
1109,370,29839,761.00,41.33,2024-12-18
1110,370,5313,516.00,159.39,2025-03-10
1111,371,6888,975.00,220.33,2024-11-13
1112,371,21930,339.00,229.43,2024-09-25
1113,371,28014,114.00,114.86,2024-08-16
1114,372,13861,150.00,25.54,2025-04-28
1115,372,16716,691.00,389.29,2025-08-05
1116,372,12057,850.00,354.98,2023-08-07
1117,373,17268,134.00,48.22,2023-12-20
1118,373,5645,639.00,82.52,2024-06-22
1119,373,2735,609.00,42.90,2023-11-24
1120,374,29485,112.00,478.96,2025-04-03
1121,374,18497,538.00,251.33,2023-04-19
1122,374,3801,359.00,359.11,2024-04-19
1123,375,9573,225.00,416.58,2024-07-17
1124,375,1412,236.00,185.97,2024-08-09
1125,375,22678,863.00,92.87,2024-11-20
1126,376,1621,140.00,368.80,2024-01-02
1127,376,15267,877.00,383.34,2026-05-06
1128,376,25512,188.00,270.34,2025-12-03
1129,377,25718,615.00,445.53,2025-07-10
1130,377,29551,645.00,407.97,2023-07-19
1131,377,17065,776.00,244.77,2026-06-05
1132,378,18068,906.00,297.42,2025-01-21
1133,378,13737,290.00,7.67,2025-12-13
1134,378,5171,13.00,151.25,2025-06-10
1135,379,19067,894.00,364.67,2024-01-16
1136,379,5585,402.00,447.53,2025-12-26
1137,379,3236,259.00,304.07,2025-04-30
1138,380,25958,873.00,322.72,2025-07-14
1139,380,24798,640.00,437.03,2024-04-30
1140,380,13498,21.00,383.28,2026-09-30
1141,381,13424,566.00,337.52,2023-10-31
1142,381,28465,651.00,137.05,2026-04-20
1143,381,13569,228.00,188.26,2026-04-15
1144,382,27697,607.00,442.19,2025-12-12
1145,382,7784,203.00,186.21,2024-11-28
1146,382,13903,491.00,438.82,2025-07-07
1147,383,29211,332.00,346.20,2025-08-24
1148,383,5661,899.00,432.99,2026-03-23
1149,383,9782,386.00,78.39,2026-07-16
1150,384,3561,424.00,150.50,2025-03-28
1151,384,20291,118.00,192.93,2023-01-30
1152,384,11153,308.00,48.77,2025-01-06
1153,385,11444,210.00,343.74,2025-10-15
1154,385,8055,114.00,110.77,2023-04-14
1155,385,29554,60.00,459.06,2024-11-03
1156,386,20938,351.00,346.70,2023-04-05
1157,386,23755,533.00,374.04,2024-07-30
1158,386,22661,248.00,208.12,2024-03-15
1159,387,16378,871.00,310.49,2025-06-04
1160,387,25428,140.00,46.97,2024-11-09
1161,387,12632,531.00,333.97,2025-11-14
1162,388,18215,965.00,446.10,2026-03-02
1163,388,13816,640.00,239.03,2025-03-11
1164,388,677,488.00,17.19,2025-04-09
1165,389,4774,650.00,233.49,2023-11-14
1166,389,12641,541.00,350.70,2026-07-04
1167,389,16356,987.00,463.33,2023-09-17
1168,390,19412,720.00,238.49,2025-01-25
1169,390,6836,19.00,490.66,2025-06-01
1170,390,18932,426.00,176.73,2026-04-09
1171,391,12216,123.00,433.33,2023-05-02
1172,391,13706,224.00,342.14,2025-09-30
1173,391,7821,946.00,95.26,2024-07-18
1174,392,27253,583.00,150.01,2026-04-06
1175,392,2582,165.00,366.49,2023-05-07
1176,392,21354,420.00,43.75,2026-02-03
1177,393,15028,714.00,312.90,2024-12-14
1178,393,23472,417.00,206.62,2025-12-04
1179,393,16728,397.00,362.98,2026-06-11
1180,394,14754,436.00,187.44,2025-08-26
1181,394,23936,486.00,198.11,2024-09-19
