APPROVAL_ID,SUPPLIER_ID,SITE_ID,PART_ID,APPROVAL_DATE,STATUS
628,69,666,19702,2024-12-30,APPROVED
629,236,601,22334,2025-09-21,APPROVED
630,399,640,23861,2025-08-08,APPROVED
631,99,655,4245,2023-02-25,APPROVED
632,313,425,23163,2025-08-05,APPROVED
633,345,197,27364,2024-03-29,APPROVED
634,154,1181,11637,2024-03-20,APPROVED
635,95,821,9934,2023-07-03,APPROVED
636,281,568,23745,2025-07-19,APPROVED
637,296,877,17895,2025-03-01,APPROVED
638,408,200,11824,2024-08-10,APPROVED
639,240,852,19988,2024-12-01,APPROVED
640,80,838,10345,2024-02-22,APPROVED
641,277,117,20542,2023-02-17,APPROVED
642,380,1185,4685,2023-01-22,APPROVED
643,419,566,18423,2024-04-11,APPROVED
644,298,186,11002,2023-10-19,APPROVED
645,102,820,25083,2023-01-14,APPROVED
646,455,389,14197,2023-02-09,APPROVED
647,498,1045,11574,2023-07-17,APPROVED
648,368,303,13625,2023-09-03,APPROVED
649,372,1067,22693,2024-04-28,APPROVED
650,167,693,16464,2025-06-20,APPROVED
651,259,930,6814,2024-10-03,APPROVED
652,417,822,15407,2023-02-24,APPROVED
653,61,658,6748,2024-01-11,APPROVED
654,41,877,21104,2024-04-23,APPROVED
655,341,44,20949,2025-04-19,APPROVED
656,239,1100,9710,2024-07-01,APPROVED
657,423,103,12473,2025-03-11,APPROVED
658,54,640,29115,2023-11-02,APPROVED
659,496,279,5473,2024-02-13,APPROVED
660,133,372,13099,2025-03-03,APPROVED
661,82,564,18796,2023-07-17,APPROVED
662,94,1002,16371,2023-01-24,APPROVED
663,149,603,4487,2024-03-10,APPROVED
664,325,829,17101,2023-09-12,APPROVED
665,297,214,29408,2023-06-13,APPROVED
666,170,588,25152,2025-03-17,APPROVED
667,13,223,28880,2024-10-25,APPROVED
668,470,315,25801,2024-08-06,APPROVED
669,482,1023,26783,2024-02-13,APPROVED
670,142,880,990,2023-06-18,APPROVED
671,433,598,25463,2023-05-04,APPROVED
672,286,569,14913,2024-09-09,APPROVED
673,73,872,22365,2024-07-23,APPROVED
674,31,1020,14798,2025-04-26,APPROVED
675,200,859,12327,2025-04-05,APPROVED
676,235,989,24695,2024-04-12,APPROVED
677,374,1018,5754,2023-07-12,APPROVED
678,323,1110,3479,2023-10-16,APPROVED
679,326,726,11466,2024-04-24,APPROVED
680,199,887,20753,2023-02-16,APPROVED
681,186,858,4138,2023-02-03,APPROVED
682,68,205,4263,2023-11-24,APPROVED
683,439,1200,26226,2024-07-27,APPROVED
684,65,647,625,2025-03-18,APPROVED
685,205,67,8711,2025-07-26,APPROVED
686,18,58,13249,2023-01-18,APPROVED
687,412,259,12924,2025-09-11,APPROVED
688,429,154,1847,2024-06-11,APPROVED
689,321,929,13438,2024-12-17,APPROVED
690,341,1030,434,2023-01-11,APPROVED
691,307,224,22717,2025-09-22,APPROVED
692,460,878,6692,2024-08-29,APPROVED
693,86,211,18051,2023-11-29,APPROVED
694,32,504,22934,2025-01-28,APPROVED
695,39,120,21490,2023-04-30,APPROVED
696,94,633,28363,2024-10-02,APPROVED
697,104,126,9749,2025-05-01,APPROVED
698,498,779,13453,2024-12-05,APPROVED
699,121,312,18381,2023-01-15,APPROVED
700,73,207,28368,2023-05-31,APPROVED
701,107,590,15869,2023-06-18,APPROVED
702,242,279,19564,2023-05-26,APPROVED
703,9,637,15002,2024-04-15,APPROVED
704,242,228,827,2023-05-15,APPROVED
705,18,535,25796,2023-06-24,APPROVED
706,33,75,2743,2023-11-25,APPROVED
707,314,782,27771,2024-12-03,APPROVED
708,443,261,4934,2025-07-31,APPROVED
709,481,78,10009,2023-10-12,APPROVED
710,443,42,14631,2025-07-16,APPROVED
711,341,378,18668,2023-01-30,APPROVED
712,291,1024,11907,2024-09-20,APPROVED
713,287,1163,22200,2024-09-12,APPROVED
714,199,886,19874,2024-10-08,APPROVED
715,469,67,4107,2024-05-19,APPROVED
716,62,442,5763,2024-07-27,APPROVED
717,193,482,10223,2023-09-21,APPROVED
718,396,1094,18004,2024-03-18,APPROVED
719,98,702,10150,2023-01-01,APPROVED
720,472,1054,24562,2023-05-02,APPROVED
721,281,457,18941,2024-08-16,APPROVED
722,224,723,29606,2023-10-05,APPROVED
723,252,183,22494,2023-05-02,APPROVED
724,461,13,28276,2023-12-03,APPROVED
725,102,429,10425,2025-09-15,APPROVED
726,99,3,13417,2024-01-24,APPROVED
727,401,779,21893,2024-10-28,APPROVED
728,359,710,2023,2023-12-27,APPROVED
729,224,1152,26868,2024-03-10,APPROVED
730,420,670,23853,2023-11-28,APPROVED
731,166,625,26036,2023-02-10,APPROVED
732,370,910,27551,2025-02-17,APPROVED
733,66,167,17158,2024-03-30,APPROVED
734,98,982,19148,2023-07-08,APPROVED
735,245,1083,21942,2024-02-26,APPROVED
736,60,806,21028,2023-07-12,APPROVED
737,423,707,11137,2023-01-13,APPROVED
738,325,1069,13656,2023-08-24,APPROVED
739,420,477,8067,2025-08-28,APPROVED
740,281,1146,12430,2024-07-21,APPROVED
741,243,870,9545,2023-06-18,APPROVED
742,61,609,809,2023-06-02,APPROVED
743,396,782,13751,2024-07-30,APPROVED
744,239,686,8778,2024-08-25,APPROVED
745,306,229,28445,2024-11-05,APPROVED
746,280,1132,28680,2024-10-17,APPROVED
747,488,1170,11909,2023-10-30,APPROVED
748,107,1173,29159,2023-05-01,APPROVED
749,181,706,7326,2024-06-28,APPROVED
750,109,173,13357,2023-06-05,APPROVED
751,368,888,25024,2023-11-20,APPROVED
752,364,818,24564,2023-03-31,APPROVED
753,464,892,29329,2024-07-08,APPROVED
754,113,716,8439,2025-07-21,APPROVED
755,210,1076,13310,2023-06-20,APPROVED
756,272,528,26254,2023-12-13,APPROVED
757,457,98,14550,2025-08-05,APPROVED
758,102,1004,28509,2024-09-21,APPROVED
759,89,706,9142,2024-08-28,APPROVED
760,291,891,19777,2024-07-13,APPROVED
761,389,1022,23870,2023-06-26,APPROVED
762,414,603,29131,2024-08-24,APPROVED
763,162,554,183,2024-05-18,APPROVED
764,487,234,13916,2024-07-25,APPROVED
765,297,421,7310,2023-06-29,APPROVED
766,72,81,5144,2024-07-02,APPROVED
767,336,457,16786,2023-06-03,APPROVED
768,409,814,8243,2023-09-22,APPROVED
769,362,858,29377,2024-09-25,APPROVED
770,128,608,1819,2024-01-03,APPROVED
771,446,914,21423,2025-08-17,APPROVED
772,355,322,27101,2024-12-01,APPROVED
773,418,305,8856,2025-01-30,APPROVED
774,248,656,15171,2024-07-07,APPROVED
775,167,349,18820,2025-08-20,APPROVED
776,118,43,927,2024-06-25,APPROVED
777,204,720,28025,2025-08-06,APPROVED
778,215,1151,29102,2025-01-31,APPROVED
779,467,1169,29177,2025-09-26,APPROVED
780,23,561,1556,2024-07-23,APPROVED
781,302,600,15982,2025-06-08,APPROVED
782,307,448,24569,2025-07-08,APPROVED
783,108,383,28399,2023-01-15,APPROVED
784,127,461,20951,2025-01-21,APPROVED
785,115,385,18690,2024-09-24,APPROVED
786,70,103,14179,2024-12-30,APPROVED
787,12,55,20544,2024-09-21,APPROVED
788,381,427,15198,2023-03-14,APPROVED
789,477,542,23538,2025-03-06,APPROVED
790,162,211,24565,2024-01-15,APPROVED
791,301,291,6755,2024-01-28,APPROVED
792,248,541,17163,2024-03-13,APPROVED
793,25,1049,13140,2025-03-09,APPROVED
794,34,663,16635,2024-08-12,APPROVED
795,235,28,14937,2024-04-24,APPROVED
796,334,1192,1446,2023-02-20,APPROVED
797,412,264,25862,2024-11-19,APPROVED
798,191,1130,25768,2023-11-18,APPROVED
799,221,580,19446,2023-12-05,APPROVED
800,450,780,15481,2024-08-05,APPROVED
801,406,231,1469,2025-02-15,APPROVED
802,2,594,27667,2025-04-16,APPROVED
803,387,805,17891,2025-08-21,APPROVED
804,425,343,29297,2025-04-10,APPROVED
805,366,421,3806,2023-11-25,APPROVED
806,136,956,10698,2023-04-16,APPROVED
807,158,254,9161,2023-08-31,APPROVED
808,251,1088,28715,2024-06-25,APPROVED
809,140,369,28884,2025-02-14,APPROVED
810,137,476,2948,2025-07-12,APPROVED
811,279,204,7072,2023-12-13,APPROVED
812,192,152,11676,2023-02-23,APPROVED
813,360,975,5707,2024-04-27,APPROVED
814,243,619,8040,2025-07-01,APPROVED
815,311,297,27332,2023-04-16,APPROVED
816,498,771,3374,2024-01-27,APPROVED
817,248,960,21316,2024-10-02,APPROVED
818,423,1058,13838,2023-08-18,APPROVED
819,24,379,15715,2024-03-14,APPROVED
820,413,1097,9508,2023-05-30,APPROVED
821,466,1089,17553,2025-01-15,APPROVED
822,260,671,158,2024-09-10,APPROVED
823,329,324,4854,2024-06-11,APPROVED
824,399,862,24836,2023-02-20,APPROVED
825,322,415,14427,2024-05-29,APPROVED
826,389,329,29640,2024-02-28,APPROVED
827,444,215,22810,2024-10-15,APPROVED
828,336,450,2726,2023-03-10,APPROVED
829,471,676,23813,2025-04-11,APPROVED
830,283,84,22316,2023-02-24,APPROVED
831,333,46,13344,2023-05-29,APPROVED
832,359,160,18747,2023-02-11,APPROVED
833,113,1199,29124,2025-09-25,APPROVED
834,373,651,13511,2025-07-29,APPROVED
835,118,292,10875,2024-02-04,APPROVED
836,59,748,17733,2025-09-26,APPROVED
837,70,590,26201,2024-10-16,APPROVED
838,472,390,6836,2024-05-15,APPROVED
839,5,579,13408,2025-04-24,APPROVED
840,139,81,8481,2023-07-03,APPROVED
841,139,982,28040,2025-03-21,APPROVED
842,421,1118,4991,2025-04-03,APPROVED
843,446,820,14636,2025-04-24,APPROVED
844,274,512,2482,2023-01-30,APPROVED
845,409,99,4160,2023-09-18,APPROVED
846,113,488,17858,2023-11-06,APPROVED
847,372,922,19762,2024-06-02,APPROVED
848,225,1031,5082,2023-05-08,APPROVED
849,162,351,11942,2024-09-04,APPROVED
850,97,10,2458,2024-11-09,APPROVED
851,310,1163,2160,2023-05-25,APPROVED
852,1,787,20227,2024-08-17,APPROVED
853,240,809,9492,2024-01-16,APPROVED
854,57,67,24054,2024-06-02,APPROVED
855,145,1054,5693,2024-04-23,APPROVED
856,101,878,17626,2024-09-23,APPROVED
857,457,225,8114,2024-08-19,APPROVED
858,302,1132,23592,2025-08-01,APPROVED
859,483,973,3031,2025-05-26,APPROVED
860,274,409,4416,2024-12-06,APPROVED
861,260,857,3751,2023-09-03,APPROVED
862,31,1145,26875,2025-09-07,APPROVED
863,22,1095,27198,2025-01-28,APPROVED
864,243,747,5779,2024-04-26,APPROVED
865,441,558,15005,2024-07-05,APPROVED
866,440,857,23219,2023-02-20,APPROVED
867,89,324,18117,2023-01-16,APPROVED
868,337,324,5744,2024-09-04,APPROVED
869,406,103,25997,2025-05-19,APPROVED
870,411,992,26158,2023-01-18,APPROVED
871,308,791,17515,2024-05-17,APPROVED
872,120,705,6515,2024-09-22,APPROVED
873,340,608,11393,2023-08-28,APPROVED
874,457,532,26226,2024-01-26,APPROVED
875,118,308,17412,2023-03-20,APPROVED
876,293,525,4918,2025-03-10,APPROVED
877,229,1000,16061,2024-12-06,APPROVED
878,29,205,28558,2023-11-12,APPROVED
879,283,747,3877,2024-06-19,APPROVED
880,443,614,17098,2023-06-07,APPROVED
881,477,410,8851,2024-10-04,APPROVED
882,108,712,20875,2025-07-12,APPROVED
883,390,625,4561,2024-12-01,APPROVED
884,237,954,29531,2024-12-30,APPROVED
885,341,830,15984,2023-11-16,APPROVED
886,367,699,20068,2024-07-29,APPROVED
887,44,946,21435,2023-01-21,APPROVED
888,77,1010,6051,2025-09-16,APPROVED
889,235,584,6445,2025-01-13,APPROVED
890,325,482,24770,2025-04-11,APPROVED
891,427,618,29206,2024-09-02,APPROVED
892,169,658,10000,2024-09-20,APPROVED
893,479,210,13599,2023-04-30,APPROVED
894,404,528,19554,2025-07-18,APPROVED
895,284,157,1333,2025-04-15,APPROVED
896,68,1091,25576,2024-04-24,APPROVED
897,64,560,15065,2024-06-15,APPROVED
898,55,710,19239,2024-08-13,APPROVED
899,164,28,5702,2024-01-26,APPROVED
900,476,177,19179,2023-11-26,APPROVED
901,141,457,21208,2023-09-22,APPROVED
902,301,312,21169,2024-07-27,APPROVED
903,87,1140,21365,2025-07-23,APPROVED
904,19,697,1016,2023-04-16,APPROVED
905,206,61,16801,2023-03-02,APPROVED
906,356,1103,27585,2023-01-06,APPROVED
907,356,933,9027,2023-04-01,APPROVED
908,128,773,8482,2025-04-28,APPROVED
909,111,215,10265,2024-05-02,APPROVED
910,103,1192,2292,2023-03-09,APPROVED
911,95,287,8917,2024-04-10,APPROVED
912,36,149,12365,2023-06-12,APPROVED
913,436,36,3373,2023-04-26,APPROVED
914,426,749,3480,2024-11-13,APPROVED
915,329,597,4082,2024-03-10,APPROVED
916,460,345,2728,2023-07-12,APPROVED
917,337,312,12119,2024-03-22,APPROVED
918,443,75,729,2023-03-06,APPROVED
919,480,756,27316,2023-01-08,APPROVED
920,478,8,17908,2025-03-07,APPROVED
921,286,201,8755,2025-06-23,APPROVED
922,35,801,12014,2025-02-19,APPROVED
923,278,684,22215,2023-01-30,APPROVED
924,88,92,1935,2023-03-07,APPROVED
925,126,982,10952,2023-05-17,APPROVED
926,245,554,6658,2024-02-03,APPROVED
927,266,36,12845,2024-12-29,APPROVED
928,453,341,25744,2023-01-12,APPROVED
929,463,683,24522,2024-07-24,APPROVED
930,326,100,15282,2024-06-27,APPROVED
931,198,1061,18244,2025-02-25,APPROVED
932,349,922,24774,2024-01-08,APPROVED
933,329,987,10284,2024-09-09,APPROVED
934,401,64,1393,2024-10-09,APPROVED
935,231,720,6314,2025-04-25,APPROVED
936,452,218,7017,2023-05-13,APPROVED
937,212,948,15280,2024-12-31,APPROVED
938,201,1143,23055,2025-07-24,APPROVED
939,305,1081,13899,2024-06-15,APPROVED
940,334,558,18962,2024-10-17,APPROVED
941,456,138,9859,2023-09-27,APPROVED
942,252,311,27346,2025-04-11,APPROVED
943,436,682,9480,2024-12-08,APPROVED
944,75,332,16579,2023-06-26,APPROVED
945,223,1111,25985,2023-03-04,APPROVED
946,254,898,29481,2023-02-17,APPROVED
947,418,590,26606,2024-08-07,APPROVED
948,471,1010,12845,2025-05-29,APPROVED
949,62,347,29886,2025-01-18,APPROVED
950,411,920,11163,2023-10-13,APPROVED
951,225,34,22151,2023-05-27,APPROVED
952,30,125,14205,2023-05-23,APPROVED
953,320,578,10960,2023-05-29,APPROVED
954,348,433,6419,2025-08-06,APPROVED
955,122,305,26017,2024-02-22,APPROVED
956,195,574,2281,2023-11-02,APPROVED
957,8,953,4491,2023-09-16,APPROVED
958,361,266,12433,2025-08-24,APPROVED
959,420,434,8260,2023-06-13,APPROVED
960,391,586,23414,2023-10-24,APPROVED
961,124,993,24617,2025-06-09,APPROVED
962,389,660,29921,2023-11-12,APPROVED
963,84,624,20187,2023-12-02,APPROVED
964,476,197,26857,2025-06-28,APPROVED
965,343,648,24942,2023-02-02,APPROVED
966,77,430,12257,2024-06-14,APPROVED
967,333,663,537,2024-10-14,APPROVED
968,248,1172,11578,2025-09-16,APPROVED
969,66,827,1786,2025-07-05,APPROVED
970,146,756,18742,2025-02-09,APPROVED
971,445,208,23041,2023-10-01,APPROVED
972,338,417,10968,2025-07-17,APPROVED
973,487,1074,12840,2024-01-26,APPROVED
974,461,979,21218,2024-12-28,APPROVED
975,113,128,13354,2024-05-17,APPROVED
976,259,421,6306,2023-04-28,APPROVED
977,344,347,1992,2024-08-14,APPROVED
978,399,813,22791,2023-12-15,APPROVED
979,203,198,13670,2024-06-05,APPROVED
980,44,120,10592,2024-03-21,APPROVED
981,80,355,20602,2024-01-07,APPROVED
982,305,130,13941,2023-12-22,APPROVED
983,281,67,12433,2024-07-21,APPROVED
984,300,292,6659,2025-06-10,APPROVED
985,211,528,8377,2025-04-15,APPROVED
986,352,891,3375,2025-04-19,APPROVED
987,11,48,24954,2023-08-29,APPROVED
988,157,249,13589,2023-08-28,APPROVED
989,234,601,6304,2024-07-25,APPROVED
990,342,664,23527,2025-05-27,APPROVED
991,334,857,25555,2024-12-16,APPROVED
992,279,16,18552,2024-09-05,APPROVED
993,361,835,4608,2024-10-23,APPROVED
994,260,1101,27528,2025-03-29,APPROVED
995,2,961,7990,2025-04-15,APPROVED
996,369,908,20964,2025-04-28,APPROVED
997,119,1033,25920,2024-01-22,APPROVED
998,14,784,25063,2024-08-14,APPROVED
999,398,570,3167,2025-07-09,APPROVED
1000,56,1121,8511,2024-09-01,APPROVED
1001,471,829,25755,2025-08-12,APPROVED
1002,45,614,19588,2024-01-22,APPROVED
1003,194,703,8779,2024-10-08,APPROVED
1004,247,723,10655,2025-02-17,APPROVED
1005,114,824,715,2024-11-22,APPROVED
1006,79,765,7938,2023-04-14,APPROVED
1007,487,1027,7153,2023-04-18,APPROVED
1008,247,1073,148,2023-02-16,APPROVED
1009,282,443,18222,2024-11-07,APPROVED
1010,419,968,22733,2023-01-09,APPROVED
1011,239,400,18766,2024-07-23,APPROVED
1012,411,881,5896,2025-08-30,APPROVED
1013,119,450,4702,2024-05-27,APPROVED
1014,40,836,14895,2024-08-05,APPROVED
1015,216,534,16713,2023-07-04,APPROVED
1016,255,436,1527,2023-06-27,APPROVED
1017,320,1139,23879,2024-02-19,APPROVED
1018,55,269,4679,2023-10-25,APPROVED
1019,24,1020,20632,2024-12-02,APPROVED
1020,67,490,1405,2024-06-23,APPROVED
1021,420,1149,23791,2024-12-31,APPROVED
1022,311,728,15255,2023-09-15,APPROVED
1023,386,813,13568,2023-08-31,APPROVED
1024,493,6,15155,2023-12-08,APPROVED
1025,390,256,3465,2023-07-12,APPROVED
1026,307,1092,26337,2025-06-22,APPROVED
1027,117,508,13034,2024-04-18,APPROVED
1028,411,680,12397,2024-12-14,APPROVED
1029,486,1145,25967,2024-08-02,APPROVED
1030,18,945,26995,2024-03-21,APPROVED
1031,273,1014,1399,2024-04-19,APPROVED
1032,150,209,7619,2024-04-24,APPROVED
1033,42,1040,6570,2023-09-09,APPROVED
1034,120,154,27042,2024-05-10,APPROVED
1035,291,356,24923,2024-03-09,APPROVED
1036,98,1146,3759,2025-04-22,APPROVED
1037,61,381,6349,2024-10-03,APPROVED
1038,108,3,11264,2025-07-11,APPROVED
1039,83,90,9019,2023-01-05,APPROVED
1040,18,1111,20106,2025-07-13,APPROVED
1041,238,393,12720,2023-07-24,APPROVED
1042,469,55,14650,2023-07-13,APPROVED
1043,134,283,25998,2024-06-18,APPROVED
1044,339,324,28637,2024-04-28,APPROVED
1045,407,882,29692,2023-10-02,APPROVED
1046,143,993,16485,2025-09-10,APPROVED
1047,166,293,27530,2025-07-13,APPROVED
1048,270,387,14568,2025-01-05,APPROVED
1049,195,1097,2887,2024-10-23,APPROVED
1050,488,634,14545,2025-01-22,APPROVED
1051,396,1004,22397,2024-02-06,APPROVED
1052,423,178,6407,2025-02-25,APPROVED
1053,468,640,25860,2023-03-05,APPROVED
1054,460,537,5312,2025-01-11,APPROVED
1055,30,316,17180,2023-09-08,APPROVED
1056,334,1025,1332,2023-04-04,APPROVED
1057,32,116,28618,2023-03-13,APPROVED
1058,322,356,23054,2024-08-05,APPROVED
1059,385,104,4307,2023-12-05,APPROVED
1060,308,534,20438,2023-08-17,APPROVED
1061,326,998,2136,2023-01-30,APPROVED
1062,444,581,6553,2023-11-18,APPROVED
1063,306,599,7159,2023-04-01,APPROVED
1064,368,675,15918,2024-01-26,APPROVED
1065,432,534,20943,2024-08-08,APPROVED
1066,74,714,23763,2025-03-17,APPROVED
1067,390,260,10744,2023-06-18,APPROVED
1068,38,977,26529,2024-01-16,APPROVED
1069,352,795,27569,2024-03-23,APPROVED
1070,155,215,1890,2024-07-02,APPROVED
1071,405,132,16761,2023-03-07,APPROVED
1072,494,468,28780,2024-05-11,APPROVED
1073,31,307,6854,2025-08-19,APPROVED
1074,361,763,20931,2025-03-20,APPROVED
1075,32,948,14466,2024-08-02,APPROVED
1076,440,1054,22325,2025-01-04,APPROVED
1077,58,964,27745,2025-08-24,APPROVED
1078,496,1042,18044,2023-06-08,APPROVED
1079,457,241,28355,2023-01-04,APPROVED
1080,279,441,8996,2024-04-14,APPROVED
1081,327,376,7037,2025-04-21,APPROVED
1082,358,281,15109,2023-07-09,APPROVED
1083,492,611,29067,2024-10-13,APPROVED
1084,475,343,25658,2024-04-08,APPROVED
1085,102,1150,25909,2023-01-23,APPROVED
1086,12,1097,8158,2023-04-12,APPROVED
1087,357,334,4603,2023-12-08,APPROVED
1088,120,1074,12739,2023-04-08,APPROVED
1089,241,857,8496,2024-03-01,APPROVED
1090,24,195,27697,2025-06-05,APPROVED
1091,304,116,7643,2023-02-24,APPROVED
1092,120,301,20257,2023-07-05,APPROVED
1093,263,1159,28700,2025-07-01,APPROVED
1094,240,576,14797,2025-07-13,APPROVED
1095,383,1048,8535,2025-02-11,APPROVED
1096,285,511,6025,2023-02-26,APPROVED
1097,472,549,12218,2023-03-04,APPROVED
1098,382,441,8991,2024-08-10,APPROVED
1099,163,12,14187,2023-02-25,APPROVED
1100,14,224,22428,2025-09-13,APPROVED
1101,278,855,11522,2024-09-15,APPROVED
1102,471,499,10869,2023-03-29,APPROVED
1103,134,213,21423,2023-04-22,APPROVED
1104,193,1196,17825,2023-05-11,APPROVED
1105,342,1009,15265,2024-11-07,APPROVED
1106,71,547,17842,2023-02-16,APPROVED
1107,279,980,23631,2025-09-24,APPROVED
1108,132,529,25030,2023-05-07,APPROVED
1109,339,842,14084,2024-11-16,APPROVED
1110,313,537,5890,2023-10-30,APPROVED
1111,388,396,11984,2023-09-20,APPROVED
1112,430,1080,2894,2023-11-09,APPROVED
1113,14,615,21437,2023-08-02,APPROVED
1114,361,471,2505,2024-03-20,APPROVED
1115,216,232,8880,2023-12-01,APPROVED
1116,57,1051,25449,2023-02-19,APPROVED
1117,268,395,24773,2023-06-21,APPROVED
1118,145,1110,18203,2025-04-21,APPROVED
1119,235,1110,14241,2023-09-23,APPROVED
1120,485,493,7847,2024-09-01,APPROVED
1121,497,829,5084,2023-05-01,APPROVED
1122,301,170,15862,2025-01-26,APPROVED
1123,73,696,1609,2023-12-01,APPROVED
1124,412,497,18548,2023-02-26,APPROVED
1125,178,884,19238,2023-02-10,APPROVED
1126,121,431,26831,2023-02-28,APPROVED
1127,267,28,18285,2024-02-23,APPROVED
1128,12,299,26985,2023-02-28,APPROVED
1129,218,936,4504,2023-09-29,APPROVED
1130,51,546,20748,2024-03-30,APPROVED
1131,65,77,14428,2025-04-06,APPROVED
1132,68,237,29693,2025-06-13,APPROVED
1133,237,851,10718,2023-12-12,APPROVED
1134,171,874,5076,2024-04-19,APPROVED
1135,67,105,26418,2024-08-19,APPROVED
1136,85,333,4704,2023-08-17,APPROVED
1137,236,520,358,2025-09-22,APPROVED
1138,458,174,12223,2024-09-12,APPROVED
1139,298,811,3654,2025-03-18,APPROVED
1140,498,672,28279,2025-02-22,APPROVED
1141,424,707,23703,2024-11-08,APPROVED
1142,465,762,23656,2023-10-19,APPROVED
1143,69,399,8777,2025-06-13,APPROVED
1144,197,28,24170,2025-07-27,APPROVED
1145,284,284,18572,2023-09-24,APPROVED
1146,403,122,13833,2024-03-11,APPROVED
1147,211,53,14571,2023-08-31,APPROVED
1148,161,230,3250,2024-07-08,APPROVED
1149,282,227,7790,2024-09-25,APPROVED
1150,61,745,5001,2023-04-05,APPROVED
1151,291,649,29244,2025-01-11,APPROVED
1152,153,449,4828,2025-08-09,APPROVED
1153,444,861,14325,2024-04-26,APPROVED
1154,55,105,11028,2025-08-02,APPROVED
1155,54,891,15857,2023-01-25,APPROVED
1156,438,72,14621,2023-12-30,APPROVED
1157,255,1064,27355,2024-07-07,APPROVED
1158,161,899,20763,2023-03-08,APPROVED
1159,378,682,21000,2024-08-14,APPROVED
1160,428,971,4648,2024-10-28,APPROVED
1161,132,222,23348,2024-01-15,APPROVED
1162,215,1106,4561,2024-08-29,APPROVED
1163,316,1051,3854,2025-05-22,APPROVED
1164,177,449,21670,2024-03-03,APPROVED
1165,274,431,23300,2023-02-06,APPROVED
1166,141,892,5021,2024-05-17,APPROVED
1167,356,648,26284,2024-09-27,APPROVED
1168,412,411,13800,2025-03-17,APPROVED
1169,336,1180,19017,2024-09-13,APPROVED
1170,432,87,7624,2025-08-15,APPROVED
1171,216,894,13284,2023-02-19,APPROVED
1172,206,335,4165,2024-09-12,APPROVED
1173,321,7,29477,2025-05-06,APPROVED
1174,253,664,4952,2025-04-07,APPROVED
1175,82,756,26600,2024-07-28,APPROVED
1176,354,651,14326,2023-11-20,APPROVED
1177,28,915,11241,2024-03-03,APPROVED
1178,472,1188,10613,2024-06-12,APPROVED
1179,228,868,6249,2023-05-02,APPROVED
1180,254,217,28695,2023-03-27,APPROVED
1181,436,957,9762,2023-07-04,APPROVED
1182,170,950,18192,2023-03-04,APPROVED
1183,234,1153,10399,2023-12-31,APPROVED
1184,67,308,600,2025-09-21,APPROVED
1185,102,1001,7183,2024-07-13,APPROVED
1186,191,263,26791,2023-02-21,APPROVED
1187,82,367,21860,2025-02-20,APPROVED
1188,183,58,16876,2025-08-07,APPROVED
1189,427,635,12118,2025-02-04,APPROVED
1190,150,767,7923,2025-09-05,APPROVED
1191,42,337,24325,2023-03-29,APPROVED
1192,83,868,29666,2025-08-23,APPROVED
1193,145,396,6955,2023-05-28,APPROVED
1194,219,282,27098,2023-05-03,APPROVED
1195,322,188,6052,2024-03-12,APPROVED
1196,49,1136,14879,2023-08-23,APPROVED
