ORDER_ID,ORDER_NUMBER,CUSTOMER_ID,ORDER_DATE,PLANT_ID,STATUS
524,SO-0000524,52,2024-05-19,2,OPEN
525,SO-0000525,21,2025-11-11,3,PARTIAL
526,SO-0000526,20,2024-06-16,7,OPEN
527,SO-0000527,22,2023-10-22,5,PARTIAL
528,SO-0000528,67,2023-05-08,9,SHIPPED
529,SO-0000529,67,2023-11-25,11,OPEN
530,SO-0000530,47,2025-03-01,3,OPEN
531,SO-0000531,22,2025-01-30,2,SHIPPED
532,SO-0000532,22,2024-12-17,4,SHIPPED
533,SO-0000533,22,2025-01-30,11,OPEN
534,SO-0000534,5,2024-02-08,2,SHIPPED
535,SO-0000535,18,2023-08-02,2,OPEN
536,SO-0000536,79,2025-04-16,10,SHIPPED
537,SO-0000537,36,2026-05-12,6,SHIPPED
538,SO-0000538,76,2026-04-24,1,SHIPPED
539,SO-0000539,31,2026-02-13,2,SHIPPED
540,SO-0000540,76,2024-12-17,11,SHIPPED
541,SO-0000541,33,2023-06-15,2,PARTIAL
542,SO-0000542,58,2025-06-26,10,SHIPPED
543,SO-0000543,54,2024-02-20,10,OPEN
544,SO-0000544,40,2025-03-16,9,SHIPPED
545,SO-0000545,24,2026-06-07,9,OPEN
546,SO-0000546,23,2026-05-09,7,SHIPPED
547,SO-0000547,27,2025-01-13,2,SHIPPED
548,SO-0000548,79,2024-04-04,5,OPEN
549,SO-0000549,75,2026-05-03,2,SHIPPED
550,SO-0000550,53,2023-07-05,2,OPEN
551,SO-0000551,64,2023-07-21,10,SHIPPED
552,SO-0000552,20,2024-08-11,5,SHIPPED
553,SO-0000553,22,2026-05-22,5,SHIPPED
554,SO-0000554,50,2024-03-01,1,SHIPPED
555,SO-0000555,64,2023-08-17,12,OPEN
556,SO-0000556,53,2026-09-24,6,SHIPPED
557,SO-0000557,40,2025-04-28,3,PARTIAL
558,SO-0000558,72,2023-12-20,4,OPEN
559,SO-0000559,76,2026-10-01,11,PARTIAL
560,SO-0000560,67,2024-10-31,11,SHIPPED
561,SO-0000561,21,2023-02-28,6,SHIPPED
562,SO-0000562,58,2025-08-08,8,SHIPPED
563,SO-0000563,35,2023-03-13,2,SHIPPED
564,SO-0000564,33,2026-04-08,11,PARTIAL
565,SO-0000565,78,2024-03-15,2,SHIPPED
566,SO-0000566,9,2023-07-19,9,OPEN
567,SO-0000567,32,2024-09-15,11,OPEN
568,SO-0000568,7,2023-10-21,9,OPEN
569,SO-0000569,56,2025-08-15,6,OPEN
570,SO-0000570,55,2024-02-16,3,SHIPPED
571,SO-0000571,15,2026-02-12,6,SHIPPED
572,SO-0000572,33,2025-06-23,6,PARTIAL
573,SO-0000573,5,2026-02-19,2,SHIPPED
574,SO-0000574,79,2026-07-07,8,SHIPPED
575,SO-0000575,1,2026-01-23,4,OPEN
576,SO-0000576,75,2024-06-26,1,SHIPPED
577,SO-0000577,45,2026-01-19,10,SHIPPED
578,SO-0000578,14,2024-05-07,6,SHIPPED
579,SO-0000579,57,2024-02-20,9,SHIPPED
580,SO-0000580,22,2026-01-30,6,PARTIAL
581,SO-0000581,69,2025-11-14,2,SHIPPED
582,SO-0000582,19,2024-09-22,11,OPEN
583,SO-0000583,60,2025-12-24,2,OPEN
584,SO-0000584,34,2025-11-16,10,OPEN
585,SO-0000585,73,2023-04-04,9,SHIPPED
586,SO-0000586,73,2026-07-02,12,SHIPPED
587,SO-0000587,5,2023-03-25,1,SHIPPED
588,SO-0000588,22,2025-02-10,12,PARTIAL
589,SO-0000589,4,2025-03-21,8,OPEN
590,SO-0000590,77,2026-07-19,12,PARTIAL
591,SO-0000591,52,2023-01-10,12,OPEN
592,SO-0000592,1,2024-12-19,1,SHIPPED
593,SO-0000593,1,2025-03-12,2,PARTIAL
594,SO-0000594,63,2024-04-14,3,PARTIAL
595,SO-0000595,20,2023-03-02,3,OPEN
596,SO-0000596,61,2025-04-08,10,SHIPPED
597,SO-0000597,69,2023-07-18,9,SHIPPED
598,SO-0000598,60,2023-02-19,1,SHIPPED
599,SO-0000599,65,2026-06-11,3,SHIPPED
600,SO-0000600,39,2025-06-08,10,SHIPPED
601,SO-0000601,59,2023-05-02,4,SHIPPED
602,SO-0000602,45,2024-02-09,11,SHIPPED
603,SO-0000603,43,2024-12-11,1,OPEN
604,SO-0000604,10,2024-11-24,2,SHIPPED
605,SO-0000605,11,2023-11-12,4,PARTIAL
606,SO-0000606,24,2023-01-24,11,SHIPPED
607,SO-0000607,69,2023-12-30,11,SHIPPED
608,SO-0000608,55,2025-07-01,7,PARTIAL
609,SO-0000609,46,2025-08-29,12,PARTIAL
610,SO-0000610,70,2024-11-08,1,SHIPPED
611,SO-0000611,32,2026-08-11,10,OPEN
612,SO-0000612,78,2025-06-09,11,SHIPPED
613,SO-0000613,7,2024-05-22,7,SHIPPED
614,SO-0000614,62,2026-05-03,1,SHIPPED
615,SO-0000615,8,2026-05-01,11,OPEN
616,SO-0000616,76,2023-08-21,8,OPEN
617,SO-0000617,80,2024-01-18,8,PARTIAL
618,SO-0000618,10,2023-08-26,6,SHIPPED
619,SO-0000619,41,2026-04-11,7,PARTIAL
620,SO-0000620,30,2024-06-17,11,OPEN
621,SO-0000621,75,2026-03-24,5,PARTIAL
622,SO-0000622,71,2023-10-26,10,OPEN
623,SO-0000623,29,2024-08-19,7,SHIPPED
624,SO-0000624,28,2026-01-09,8,OPEN
625,SO-0000625,2,2023-06-30,2,PARTIAL
626,SO-0000626,80,2024-08-26,8,PARTIAL
627,SO-0000627,16,2024-09-23,5,SHIPPED
628,SO-0000628,69,2025-03-06,10,SHIPPED
629,SO-0000629,36,2024-03-16,2,SHIPPED
630,SO-0000630,19,2023-10-17,5,OPEN
631,SO-0000631,19,2025-02-03,9,OPEN
632,SO-0000632,33,2026-05-09,3,SHIPPED
633,SO-0000633,5,2026-01-11,4,SHIPPED
634,SO-0000634,54,2023-08-09,9,SHIPPED
635,SO-0000635,15,2025-10-27,10,SHIPPED
636,SO-0000636,1,2026-08-30,9,OPEN
637,SO-0000637,36,2025-08-24,3,OPEN
638,SO-0000638,68,2025-01-09,4,SHIPPED
639,SO-0000639,80,2024-02-26,8,OPEN
640,SO-0000640,20,2024-02-02,1,SHIPPED
641,SO-0000641,37,2024-12-27,10,SHIPPED
642,SO-0000642,40,2025-10-21,5,PARTIAL
643,SO-0000643,39,2026-01-30,3,PARTIAL
644,SO-0000644,38,2025-12-01,10,PARTIAL
645,SO-0000645,42,2025-08-17,3,SHIPPED
646,SO-0000646,55,2024-01-04,1,SHIPPED
647,SO-0000647,58,2025-08-12,6,SHIPPED
648,SO-0000648,68,2026-06-16,5,OPEN
649,SO-0000649,52,2025-06-05,1,SHIPPED
650,SO-0000650,47,2025-12-08,12,PARTIAL
651,SO-0000651,79,2024-02-24,10,PARTIAL
652,SO-0000652,77,2025-07-20,11,SHIPPED
653,SO-0000653,41,2024-09-19,4,OPEN
654,SO-0000654,21,2023-06-06,8,SHIPPED
655,SO-0000655,1,2023-02-23,9,SHIPPED
656,SO-0000656,59,2025-11-05,2,SHIPPED
657,SO-0000657,3,2025-07-31,5,OPEN
658,SO-0000658,74,2023-07-29,3,OPEN
659,SO-0000659,56,2024-03-04,1,SHIPPED
660,SO-0000660,73,2024-11-22,7,SHIPPED
661,SO-0000661,2,2023-02-03,4,SHIPPED
662,SO-0000662,74,2026-07-05,3,SHIPPED
663,SO-0000663,9,2024-02-27,11,SHIPPED
664,SO-0000664,25,2024-09-20,1,SHIPPED
665,SO-0000665,17,2026-09-25,8,SHIPPED
666,SO-0000666,30,2023-04-18,12,PARTIAL
667,SO-0000667,13,2024-10-24,8,SHIPPED
668,SO-0000668,50,2025-08-12,1,SHIPPED
669,SO-0000669,42,2024-04-17,11,SHIPPED
670,SO-0000670,42,2026-07-13,6,SHIPPED
671,SO-0000671,13,2023-08-06,11,SHIPPED
672,SO-0000672,26,2023-07-08,9,SHIPPED
673,SO-0000673,53,2023-06-11,9,SHIPPED
674,SO-0000674,71,2025-11-15,2,PARTIAL
675,SO-0000675,40,2023-03-20,3,OPEN
676,SO-0000676,15,2026-09-20,11,SHIPPED
677,SO-0000677,54,2023-02-17,6,SHIPPED
678,SO-0000678,3,2023-07-29,11,SHIPPED
679,SO-0000679,66,2026-05-20,6,SHIPPED
680,SO-0000680,19,2025-02-25,5,PARTIAL
681,SO-0000681,46,2026-05-22,10,SHIPPED
682,SO-0000682,28,2025-06-23,3,SHIPPED
683,SO-0000683,19,2024-09-21,6,SHIPPED
684,SO-0000684,5,2025-09-03,1,SHIPPED
685,SO-0000685,25,2024-01-22,11,SHIPPED
686,SO-0000686,78,2023-07-27,1,SHIPPED
687,SO-0000687,12,2023-08-27,12,SHIPPED
688,SO-0000688,69,2023-04-14,11,SHIPPED
689,SO-0000689,21,2025-08-26,10,PARTIAL
690,SO-0000690,21,2024-03-15,2,OPEN
691,SO-0000691,47,2023-05-24,1,OPEN
692,SO-0000692,40,2024-12-18,8,PARTIAL
693,SO-0000693,46,2026-06-14,3,SHIPPED
694,SO-0000694,32,2024-11-24,2,SHIPPED
695,SO-0000695,19,2026-10-01,10,SHIPPED
696,SO-0000696,74,2023-11-09,7,OPEN
697,SO-0000697,4,2023-04-26,5,PARTIAL
698,SO-0000698,38,2023-11-15,1,SHIPPED
699,SO-0000699,1,2023-04-22,9,SHIPPED
700,SO-0000700,13,2025-06-25,12,OPEN
701,SO-0000701,47,2023-06-09,5,SHIPPED
702,SO-0000702,42,2025-05-08,4,OPEN
703,SO-0000703,9,2025-06-05,2,OPEN
704,SO-0000704,62,2026-01-12,11,SHIPPED
705,SO-0000705,58,2023-09-02,8,SHIPPED
706,SO-0000706,13,2024-06-18,7,SHIPPED
707,SO-0000707,14,2024-12-12,3,SHIPPED
708,SO-0000708,3,2026-07-04,2,SHIPPED
709,SO-0000709,41,2023-07-27,1,SHIPPED
710,SO-0000710,63,2023-02-11,3,SHIPPED
711,SO-0000711,21,2023-06-07,8,SHIPPED
712,SO-0000712,11,2024-12-04,3,SHIPPED
713,SO-0000713,47,2023-01-03,12,OPEN
714,SO-0000714,79,2024-05-20,2,PARTIAL
715,SO-0000715,29,2024-04-21,3,SHIPPED
716,SO-0000716,2,2026-06-05,3,SHIPPED
717,SO-0000717,73,2026-08-14,11,SHIPPED
718,SO-0000718,76,2023-01-04,4,SHIPPED
719,SO-0000719,78,2026-06-15,10,OPEN
720,SO-0000720,12,2024-11-04,10,PARTIAL
721,SO-0000721,61,2024-01-02,5,SHIPPED
722,SO-0000722,44,2025-03-23,2,SHIPPED
723,SO-0000723,32,2023-04-23,6,PARTIAL
724,SO-0000724,61,2023-10-10,4,PARTIAL
725,SO-0000725,42,2025-03-19,9,SHIPPED
726,SO-0000726,39,2025-11-08,1,SHIPPED
727,SO-0000727,21,2025-02-17,5,PARTIAL
728,SO-0000728,39,2023-12-26,7,OPEN
729,SO-0000729,24,2023-04-12,12,SHIPPED
730,SO-0000730,80,2023-10-07,9,PARTIAL
731,SO-0000731,66,2023-12-11,8,OPEN
732,SO-0000732,70,2025-07-08,11,SHIPPED
733,SO-0000733,26,2026-08-19,10,SHIPPED
734,SO-0000734,58,2023-10-09,8,SHIPPED
735,SO-0000735,45,2025-08-30,6,PARTIAL
736,SO-0000736,40,2023-03-07,4,SHIPPED
737,SO-0000737,23,2024-12-17,1,SHIPPED
738,SO-0000738,25,2024-10-30,12,OPEN
739,SO-0000739,80,2023-12-03,3,OPEN
740,SO-0000740,1,2026-03-21,10,SHIPPED
741,SO-0000741,43,2025-11-25,5,SHIPPED
742,SO-0000742,21,2024-08-11,5,SHIPPED
743,SO-0000743,16,2024-12-02,11,PARTIAL
744,SO-0000744,39,2024-04-30,6,SHIPPED
745,SO-0000745,26,2023-08-07,5,SHIPPED
746,SO-0000746,20,2023-01-02,12,OPEN
747,SO-0000747,28,2025-08-27,5,SHIPPED
748,SO-0000748,67,2024-08-05,11,OPEN
749,SO-0000749,41,2023-02-15,6,SHIPPED
750,SO-0000750,69,2025-04-02,1,OPEN
751,SO-0000751,8,2023-06-07,4,SHIPPED
752,SO-0000752,4,2023-08-06,12,SHIPPED
753,SO-0000753,44,2024-06-15,1,SHIPPED
754,SO-0000754,73,2025-04-05,3,SHIPPED
755,SO-0000755,30,2026-06-29,2,OPEN
756,SO-0000756,32,2024-09-29,10,PARTIAL
757,SO-0000757,37,2024-08-30,6,SHIPPED
758,SO-0000758,22,2026-01-08,9,SHIPPED
759,SO-0000759,9,2024-01-11,10,OPEN
760,SO-0000760,51,2024-06-04,1,SHIPPED
761,SO-0000761,69,2023-02-11,2,PARTIAL
762,SO-0000762,34,2023-05-23,7,PARTIAL
763,SO-0000763,62,2024-11-14,3,SHIPPED
764,SO-0000764,67,2025-03-14,8,PARTIAL
765,SO-0000765,77,2023-06-10,2,SHIPPED
766,SO-0000766,52,2023-11-27,8,SHIPPED
767,SO-0000767,36,2025-08-04,10,SHIPPED
768,SO-0000768,49,2026-03-09,11,SHIPPED
769,SO-0000769,2,2025-11-13,1,SHIPPED
770,SO-0000770,68,2026-06-01,7,SHIPPED
771,SO-0000771,26,2023-05-24,3,SHIPPED
772,SO-0000772,55,2025-05-11,5,OPEN
773,SO-0000773,78,2023-12-21,12,OPEN
774,SO-0000774,48,2024-01-31,3,SHIPPED
775,SO-0000775,27,2026-02-12,4,SHIPPED
776,SO-0000776,58,2023-11-09,3,PARTIAL
777,SO-0000777,44,2024-03-05,5,SHIPPED
778,SO-0000778,35,2023-02-10,2,PARTIAL
779,SO-0000779,27,2026-03-14,5,SHIPPED
780,SO-0000780,43,2023-05-01,8,SHIPPED
781,SO-0000781,62,2023-11-06,10,SHIPPED
782,SO-0000782,47,2026-09-29,5,SHIPPED
783,SO-0000783,48,2025-04-02,7,SHIPPED
784,SO-0000784,27,2024-03-16,11,PARTIAL
785,SO-0000785,55,2025-07-23,6,SHIPPED
786,SO-0000786,70,2023-04-13,7,SHIPPED
787,SO-0000787,12,2024-10-16,12,SHIPPED
788,SO-0000788,41,2023-04-07,6,SHIPPED
789,SO-0000789,57,2024-09-23,6,OPEN
790,SO-0000790,2,2023-07-20,1,SHIPPED
791,SO-0000791,41,2023-04-21,11,SHIPPED
792,SO-0000792,8,2023-09-08,3,SHIPPED
793,SO-0000793,25,2023-06-28,12,SHIPPED
794,SO-0000794,14,2026-04-17,3,SHIPPED
795,SO-0000795,15,2023-01-08,9,SHIPPED
796,SO-0000796,54,2026-09-23,6,OPEN
797,SO-0000797,72,2025-01-13,2,SHIPPED
798,SO-0000798,51,2026-09-01,4,PARTIAL
799,SO-0000799,61,2023-07-29,6,SHIPPED
800,SO-0000800,50,2023-12-16,1,SHIPPED
801,SO-0000801,26,2024-07-04,5,PARTIAL
802,SO-0000802,42,2023-02-13,7,PARTIAL
803,SO-0000803,7,2025-03-05,11,SHIPPED
804,SO-0000804,5,2025-10-19,5,OPEN
805,SO-0000805,26,2023-05-11,2,SHIPPED
806,SO-0000806,76,2024-06-09,6,OPEN
807,SO-0000807,38,2024-09-25,5,SHIPPED
808,SO-0000808,31,2023-11-04,11,PARTIAL
809,SO-0000809,60,2025-05-08,12,OPEN
810,SO-0000810,77,2026-02-09,8,SHIPPED
811,SO-0000811,59,2023-10-21,4,PARTIAL
812,SO-0000812,32,2023-02-11,12,SHIPPED
813,SO-0000813,80,2024-04-09,7,SHIPPED
814,SO-0000814,3,2024-02-13,12,SHIPPED
815,SO-0000815,11,2024-08-29,8,OPEN
816,SO-0000816,58,2026-02-14,2,PARTIAL
817,SO-0000817,48,2024-05-24,4,OPEN
818,SO-0000818,3,2023-01-18,2,SHIPPED
819,SO-0000819,44,2025-12-14,7,SHIPPED
820,SO-0000820,53,2025-03-07,4,SHIPPED
821,SO-0000821,6,2025-05-08,9,OPEN
822,SO-0000822,40,2025-05-30,2,SHIPPED
823,SO-0000823,9,2025-02-02,6,SHIPPED
824,SO-0000824,59,2026-09-23,8,OPEN
825,SO-0000825,2,2025-09-01,3,SHIPPED
826,SO-0000826,9,2024-09-30,12,SHIPPED
827,SO-0000827,44,2024-08-07,10,SHIPPED
828,SO-0000828,76,2024-07-23,2,SHIPPED
829,SO-0000829,71,2025-10-02,5,PARTIAL
830,SO-0000830,23,2024-05-28,8,SHIPPED
831,SO-0000831,53,2023-04-16,12,SHIPPED
832,SO-0000832,59,2025-01-19,3,PARTIAL
833,SO-0000833,13,2025-01-08,12,SHIPPED
834,SO-0000834,33,2023-12-17,11,OPEN
835,SO-0000835,18,2024-01-17,3,SHIPPED
836,SO-0000836,79,2024-11-28,9,SHIPPED
837,SO-0000837,30,2026-07-23,5,SHIPPED
838,SO-0000838,52,2023-06-09,8,OPEN
839,SO-0000839,25,2026-06-02,4,SHIPPED
840,SO-0000840,79,2024-05-15,9,SHIPPED
841,SO-0000841,79,2024-05-26,8,OPEN
842,SO-0000842,61,2025-05-27,11,SHIPPED
843,SO-0000843,26,2024-08-22,8,SHIPPED
844,SO-0000844,14,2024-05-16,10,SHIPPED
845,SO-0000845,49,2025-06-17,8,OPEN
846,SO-0000846,13,2023-07-07,2,SHIPPED
847,SO-0000847,12,2023-10-19,10,SHIPPED
848,SO-0000848,5,2024-02-05,6,SHIPPED
849,SO-0000849,62,2024-10-02,2,SHIPPED
850,SO-0000850,17,2024-04-14,10,SHIPPED
851,SO-0000851,70,2023-01-13,12,SHIPPED
852,SO-0000852,1,2025-05-16,7,SHIPPED
853,SO-0000853,60,2023-04-29,12,OPEN
854,SO-0000854,57,2025-04-06,6,SHIPPED
855,SO-0000855,65,2023-02-13,5,SHIPPED
856,SO-0000856,41,2023-02-07,10,PARTIAL
857,SO-0000857,77,2025-05-24,2,PARTIAL
858,SO-0000858,42,2023-01-12,12,SHIPPED
859,SO-0000859,63,2023-11-09,7,PARTIAL
860,SO-0000860,54,2025-07-07,12,OPEN
861,SO-0000861,60,2023-08-15,7,OPEN
862,SO-0000862,51,2024-11-05,7,OPEN
863,SO-0000863,2,2023-06-04,6,SHIPPED
864,SO-0000864,23,2025-04-06,7,PARTIAL
865,SO-0000865,1,2025-03-08,5,PARTIAL
866,SO-0000866,20,2023-10-04,11,OPEN
867,SO-0000867,49,2025-10-10,9,OPEN
868,SO-0000868,17,2023-04-24,8,SHIPPED
869,SO-0000869,46,2024-04-07,5,SHIPPED
870,SO-0000870,71,2024-10-13,10,SHIPPED
871,SO-0000871,8,2024-10-02,7,SHIPPED
872,SO-0000872,40,2024-06-28,11,OPEN
873,SO-0000873,80,2024-02-12,5,SHIPPED
874,SO-0000874,77,2025-10-08,6,OPEN
875,SO-0000875,38,2024-07-01,12,SHIPPED
876,SO-0000876,33,2023-05-15,10,SHIPPED
877,SO-0000877,29,2023-10-17,5,OPEN
878,SO-0000878,49,2026-06-28,10,OPEN
879,SO-0000879,23,2023-06-26,1,OPEN
880,SO-0000880,3,2026-07-17,10,SHIPPED
881,SO-0000881,57,2025-03-10,7,SHIPPED
882,SO-0000882,28,2023-11-18,7,SHIPPED
883,SO-0000883,50,2025-09-01,1,OPEN
884,SO-0000884,17,2024-07-27,11,SHIPPED
885,SO-0000885,21,2024-10-01,12,SHIPPED
886,SO-0000886,27,2023-01-29,4,OPEN
887,SO-0000887,44,2025-10-22,3,OPEN
888,SO-0000888,57,2023-12-06,3,SHIPPED
889,SO-0000889,55,2023-12-30,1,SHIPPED
890,SO-0000890,5,2024-01-27,2,PARTIAL
891,SO-0000891,7,2024-01-03,10,OPEN
892,SO-0000892,69,2025-03-18,4,SHIPPED
893,SO-0000893,19,2026-07-03,3,SHIPPED
894,SO-0000894,64,2025-10-24,6,SHIPPED
895,SO-0000895,44,2024-12-27,1,OPEN
896,SO-0000896,28,2024-04-15,4,SHIPPED
897,SO-0000897,44,2025-03-30,5,PARTIAL
898,SO-0000898,15,2026-06-13,3,OPEN
899,SO-0000899,44,2025-06-26,2,OPEN
900,SO-0000900,76,2025-04-06,3,SHIPPED
901,SO-0000901,61,2023-03-18,4,SHIPPED
902,SO-0000902,21,2024-04-16,1,SHIPPED
903,SO-0000903,7,2025-10-26,5,SHIPPED
904,SO-0000904,79,2023-04-07,8,OPEN
905,SO-0000905,66,2023-06-20,1,OPEN
906,SO-0000906,16,2024-05-27,9,OPEN
907,SO-0000907,36,2024-07-26,3,OPEN
908,SO-0000908,68,2026-08-05,10,SHIPPED
909,SO-0000909,11,2026-03-20,5,SHIPPED
910,SO-0000910,23,2025-04-01,12,SHIPPED
911,SO-0000911,15,2023-02-16,1,OPEN
912,SO-0000912,56,2025-10-25,5,SHIPPED
913,SO-0000913,16,2024-10-17,1,OPEN
914,SO-0000914,6,2025-05-28,12,SHIPPED
915,SO-0000915,29,2024-06-20,2,SHIPPED
916,SO-0000916,80,2024-06-28,4,SHIPPED
917,SO-0000917,57,2024-06-05,11,PARTIAL
918,SO-0000918,43,2023-09-02,9,SHIPPED
919,SO-0000919,60,2024-06-29,4,SHIPPED
920,SO-0000920,18,2025-04-27,4,PARTIAL
921,SO-0000921,46,2025-09-07,7,SHIPPED
922,SO-0000922,15,2025-01-20,2,OPEN
923,SO-0000923,18,2025-12-29,3,SHIPPED
924,SO-0000924,8,2024-01-27,3,OPEN
925,SO-0000925,66,2023-03-13,8,PARTIAL
926,SO-0000926,45,2023-05-04,10,SHIPPED
927,SO-0000927,66,2025-10-12,5,SHIPPED
928,SO-0000928,53,2024-02-25,4,PARTIAL
929,SO-0000929,43,2026-05-07,6,OPEN
930,SO-0000930,66,2024-08-12,6,SHIPPED
931,SO-0000931,38,2025-06-29,4,PARTIAL
932,SO-0000932,9,2024-07-05,6,SHIPPED
933,SO-0000933,9,2024-09-28,12,SHIPPED
934,SO-0000934,61,2025-01-03,1,SHIPPED
935,SO-0000935,51,2023-09-27,2,OPEN
936,SO-0000936,52,2024-05-12,9,SHIPPED
937,SO-0000937,52,2026-09-19,4,OPEN
938,SO-0000938,21,2026-06-06,3,OPEN
939,SO-0000939,5,2023-07-10,3,PARTIAL
940,SO-0000940,34,2023-04-08,2,OPEN
941,SO-0000941,16,2023-12-24,7,SHIPPED
942,SO-0000942,52,2023-01-21,10,PARTIAL
943,SO-0000943,16,2024-05-06,12,SHIPPED
944,SO-0000944,35,2026-08-04,7,PARTIAL
945,SO-0000945,43,2023-10-28,5,SHIPPED
946,SO-0000946,54,2025-08-15,9,SHIPPED
947,SO-0000947,38,2024-05-04,2,SHIPPED
948,SO-0000948,71,2025-10-06,5,SHIPPED
949,SO-0000949,2,2024-10-18,6,SHIPPED
950,SO-0000950,51,2023-12-16,3,OPEN
951,SO-0000951,65,2026-05-18,11,PARTIAL
952,SO-0000952,10,2025-05-24,9,SHIPPED
953,SO-0000953,20,2024-10-29,4,SHIPPED
954,SO-0000954,48,2026-09-14,11,SHIPPED
955,SO-0000955,62,2025-05-14,1,SHIPPED
956,SO-0000956,15,2023-07-13,1,OPEN
957,SO-0000957,68,2024-06-26,3,SHIPPED
958,SO-0000958,41,2025-05-15,1,PARTIAL
959,SO-0000959,60,2025-03-24,4,SHIPPED
960,SO-0000960,31,2026-08-08,2,PARTIAL
961,SO-0000961,64,2025-09-29,5,OPEN
962,SO-0000962,49,2025-10-26,5,OPEN
963,SO-0000963,44,2023-09-11,3,OPEN
964,SO-0000964,36,2023-05-07,1,SHIPPED
965,SO-0000965,23,2026-01-12,6,SHIPPED
966,SO-0000966,57,2024-10-01,5,OPEN
967,SO-0000967,13,2024-09-14,9,SHIPPED
968,SO-0000968,68,2023-10-29,10,SHIPPED
969,SO-0000969,66,2024-03-22,10,PARTIAL
970,SO-0000970,26,2025-02-14,10,OPEN
971,SO-0000971,65,2024-04-12,1,SHIPPED
972,SO-0000972,78,2026-08-19,12,SHIPPED
973,SO-0000973,67,2025-03-24,12,OPEN
974,SO-0000974,41,2025-04-18,2,SHIPPED
975,SO-0000975,73,2023-01-18,10,SHIPPED
976,SO-0000976,19,2026-05-15,6,SHIPPED
977,SO-0000977,44,2025-02-05,12,PARTIAL
978,SO-0000978,39,2026-01-17,3,SHIPPED
979,SO-0000979,63,2026-03-13,2,PARTIAL
980,SO-0000980,24,2024-10-31,8,OPEN
981,SO-0000981,40,2023-01-25,10,PARTIAL
982,SO-0000982,25,2024-06-23,9,OPEN
983,SO-0000983,61,2025-02-25,1,SHIPPED
984,SO-0000984,40,2025-11-07,11,PARTIAL
985,SO-0000985,11,2024-06-01,1,OPEN
986,SO-0000986,52,2026-09-12,3,SHIPPED
987,SO-0000987,11,2023-01-28,6,OPEN
988,SO-0000988,17,2025-08-06,5,SHIPPED
989,SO-0000989,74,2024-11-11,4,PARTIAL
990,SO-0000990,22,2026-03-29,7,SHIPPED
991,SO-0000991,14,2024-01-22,7,OPEN
992,SO-0000992,79,2025-07-24,12,SHIPPED
993,SO-0000993,1,2023-10-02,12,PARTIAL
994,SO-0000994,20,2025-05-20,12,SHIPPED
995,SO-0000995,2,2023-10-08,10,OPEN
996,SO-0000996,29,2024-03-13,12,SHIPPED
997,SO-0000997,79,2023-08-31,12,PARTIAL
998,SO-0000998,14,2025-09-30,7,PARTIAL
999,SO-0000999,38,2024-11-30,11,OPEN
1000,SO-0001000,76,2025-05-10,3,SHIPPED
1001,SO-0001001,31,2025-07-27,3,SHIPPED
1002,SO-0001002,25,2023-05-14,4,PARTIAL
1003,SO-0001003,74,2026-04-27,7,PARTIAL
1004,SO-0001004,7,2025-12-28,11,SHIPPED
1005,SO-0001005,14,2025-11-29,7,PARTIAL
1006,SO-0001006,79,2026-07-18,6,SHIPPED
1007,SO-0001007,47,2026-09-28,1,SHIPPED
1008,SO-0001008,7,2025-01-02,4,PARTIAL
1009,SO-0001009,22,2025-06-21,6,PARTIAL
1010,SO-0001010,39,2025-12-13,5,SHIPPED
1011,SO-0001011,19,2026-06-13,10,SHIPPED
1012,SO-0001012,71,2025-11-06,4,SHIPPED
1013,SO-0001013,39,2025-03-10,10,SHIPPED
1014,SO-0001014,80,2026-09-27,3,SHIPPED
1015,SO-0001015,76,2024-01-19,9,SHIPPED
1016,SO-0001016,15,2023-04-06,3,SHIPPED
1017,SO-0001017,80,2023-04-09,11,SHIPPED
1018,SO-0001018,55,2024-01-04,11,SHIPPED
1019,SO-0001019,44,2024-10-31,4,PARTIAL
1020,SO-0001020,67,2025-10-06,1,SHIPPED
1021,SO-0001021,40,2023-12-15,7,OPEN
1022,SO-0001022,71,2025-07-06,3,SHIPPED
1023,SO-0001023,46,2024-06-26,8,SHIPPED
1024,SO-0001024,53,2023-10-23,11,PARTIAL
1025,SO-0001025,30,2025-12-31,9,SHIPPED
1026,SO-0001026,7,2024-12-22,9,SHIPPED
1027,SO-0001027,17,2026-07-11,2,SHIPPED
1028,SO-0001028,51,2023-07-09,1,SHIPPED
1029,SO-0001029,66,2024-12-15,11,SHIPPED
1030,SO-0001030,58,2024-09-06,7,OPEN
1031,SO-0001031,73,2024-10-25,7,SHIPPED
1032,SO-0001032,50,2026-07-02,11,SHIPPED
1033,SO-0001033,2,2024-01-05,6,PARTIAL
1034,SO-0001034,40,2023-02-03,6,OPEN
1035,SO-0001035,11,2026-03-21,11,SHIPPED
1036,SO-0001036,78,2025-04-25,3,SHIPPED
1037,SO-0001037,1,2024-08-03,1,PARTIAL
1038,SO-0001038,8,2024-04-07,8,SHIPPED
1039,SO-0001039,63,2023-03-31,7,SHIPPED
1040,SO-0001040,78,2025-02-19,6,SHIPPED
1041,SO-0001041,38,2025-11-28,12,SHIPPED
1042,SO-0001042,29,2025-10-31,10,SHIPPED
1043,SO-0001043,54,2024-08-25,6,SHIPPED
1044,SO-0001044,39,2024-04-28,5,SHIPPED
1045,SO-0001045,47,2025-01-21,4,SHIPPED
1046,SO-0001046,63,2023-12-29,9,SHIPPED
