BOM_LINE_ID,BOM_ID,PART_ID,QUANTITY_PER,FIND_NUMBER
997,100,23119,13.0000,7
998,100,14,4.0000,8
999,100,19398,10.0000,9
1000,100,20556,1.0000,10
1001,101,23471,9.0000,1
1002,101,5545,14.0000,2
1003,101,17194,3.0000,3
1004,101,10247,3.0000,4
1005,101,29614,4.0000,5
1006,101,26079,5.0000,6
1007,101,1487,7.0000,7
1008,101,10247,13.0000,8
1009,101,11782,3.0000,9
1010,101,8919,8.0000,10
1011,102,24739,20.0000,1
1012,102,3911,1.0000,2
1013,102,2119,10.0000,3
1014,102,1040,16.0000,4
1015,102,4716,14.0000,5
1016,102,8255,16.0000,6
1017,102,320,19.0000,7
1018,102,16055,9.0000,8
1019,102,4524,20.0000,9
1020,102,10067,10.0000,10
1021,103,920,9.0000,1
1022,103,2311,8.0000,2
1023,103,29886,13.0000,3
1024,103,19493,6.0000,4
1025,103,15390,16.0000,5
1026,103,10807,12.0000,6
1027,103,1617,8.0000,7
1028,103,5411,20.0000,8
1029,103,11986,5.0000,9
1030,103,3018,5.0000,10
1031,104,9273,14.0000,1
1032,104,11650,9.0000,2
1033,104,17042,20.0000,3
1034,104,2120,14.0000,4
1035,104,21291,16.0000,5
1036,104,7598,6.0000,6
1037,104,561,1.0000,7
1038,104,21608,3.0000,8
1039,104,3583,10.0000,9
1040,104,3518,11.0000,10
1041,105,29238,13.0000,1
1042,105,29469,15.0000,2
1043,105,18134,3.0000,3
1044,105,26839,4.0000,4
1045,105,21407,2.0000,5
1046,105,28143,13.0000,6
1047,105,17666,13.0000,7
1048,105,21770,7.0000,8
1049,105,14195,17.0000,9
1050,105,14988,14.0000,10
1051,106,5896,4.0000,1
1052,106,23923,18.0000,2
1053,106,11968,20.0000,3
1054,106,19460,17.0000,4
1055,106,530,16.0000,5
1056,106,27334,5.0000,6
1057,106,24032,16.0000,7
1058,106,24822,16.0000,8
1059,106,6885,4.0000,9
1060,106,22308,14.0000,10
1061,107,2826,18.0000,1
1062,107,29944,1.0000,2
1063,107,7306,19.0000,3
1064,107,11368,15.0000,4
1065,107,14932,14.0000,5
1066,107,29074,14.0000,6
1067,107,20890,20.0000,7
1068,107,21038,17.0000,8
1069,107,1852,15.0000,9
1070,107,26655,15.0000,10
1071,108,6905,12.0000,1
1072,108,1994,8.0000,2
1073,108,1531,7.0000,3
1074,108,11361,3.0000,4
1075,108,6032,8.0000,5
1076,108,26440,14.0000,6
1077,108,16058,4.0000,7
1078,108,7996,2.0000,8
1079,108,28957,1.0000,9
1080,108,29279,1.0000,10
1081,109,16827,16.0000,1
1082,109,20858,1.0000,2
1083,109,6492,11.0000,3
1084,109,24975,3.0000,4
1085,109,2102,10.0000,5
1086,109,15512,17.0000,6
1087,109,27357,14.0000,7
1088,109,1120,14.0000,8
1089,109,12241,17.0000,9
1090,109,7024,15.0000,10
1091,110,7304,16.0000,1
1092,110,28620,1.0000,2
1093,110,2763,19.0000,3
1094,110,10240,16.0000,4
1095,110,5883,8.0000,5
1096,110,11785,11.0000,6
1097,110,27972,9.0000,7
1098,110,21882,1.0000,8
1099,110,20163,12.0000,9
1100,110,11514,4.0000,10
1101,111,16778,15.0000,1
1102,111,20971,19.0000,2
1103,111,20634,13.0000,3
1104,111,16193,16.0000,4
1105,111,1342,9.0000,5
1106,111,12571,7.0000,6
1107,111,22279,20.0000,7
1108,111,7632,9.0000,8
1109,111,29839,2.0000,9
1110,111,5313,17.0000,10
1111,112,6888,16.0000,1
1112,112,21930,20.0000,2
1113,112,28014,15.0000,3
1114,112,13861,11.0000,4
1115,112,16716,12.0000,5
1116,112,12057,11.0000,6
1117,112,17268,15.0000,7
1118,112,5645,10.0000,8
1119,112,2735,10.0000,9
1120,112,29485,13.0000,10
1121,113,18497,9.0000,1
1122,113,3801,10.0000,2
1123,113,9573,16.0000,3
1124,113,1412,17.0000,4
1125,113,22678,4.0000,5
1126,113,1621,11.0000,6
1127,113,15267,8.0000,7
1128,113,25512,19.0000,8
1129,113,25718,16.0000,9
1130,113,29551,6.0000,10
1131,114,17065,17.0000,1
1132,114,18068,17.0000,2
1133,114,13737,11.0000,3
1134,114,5171,14.0000,4
1135,114,19067,5.0000,5
1136,114,5585,13.0000,6
1137,114,3236,20.0000,7
1138,114,25958,14.0000,8
1139,114,24798,11.0000,9
1140,114,13498,12.0000,10
1141,115,13424,7.0000,1
1142,115,28465,2.0000,2
1143,115,13569,19.0000,3
1144,115,27697,8.0000,4
1145,115,7784,4.0000,5
1146,115,13903,2.0000,6
1147,115,29211,13.0000,7
1148,115,5661,10.0000,8
1149,115,9782,7.0000,9
1150,115,3561,5.0000,10
1151,116,20291,9.0000,1
1152,116,11153,9.0000,2
1153,116,11444,1.0000,3
1154,116,8055,5.0000,4
1155,116,29554,11.0000,5
1156,116,20938,12.0000,6
1157,116,23755,4.0000,7
1158,116,22661,19.0000,8
1159,116,16378,2.0000,9
1160,116,25428,11.0000,10
1161,117,12632,2.0000,1
1162,117,18215,6.0000,2
1163,117,13816,11.0000,3
1164,117,677,9.0000,4
1165,117,4774,11.0000,5
1166,117,12641,12.0000,6
1167,117,16356,8.0000,7
1168,117,19412,11.0000,8
1169,117,6836,20.0000,9
1170,117,18932,7.0000,10
1171,118,12216,14.0000,1
1172,118,13706,15.0000,2
1173,118,7821,7.0000,3
1174,118,27253,4.0000,4
1175,118,2582,16.0000,5
1176,118,21354,11.0000,6
1177,118,15028,15.0000,7
1178,118,23472,8.0000,8
1179,118,16728,8.0000,9
1180,118,14754,17.0000,10
1181,119,23936,17.0000,1
1182,119,24170,10.0000,2
1183,119,17734,13.0000,3
1184,119,16567,8.0000,4
1185,119,6602,1.0000,5
1186,119,1691,3.0000,6
1187,119,28582,7.0000,7
1188,119,14183,18.0000,8
1189,119,15927,15.0000,9
1190,119,11150,7.0000,10
1191,120,9042,17.0000,1
1192,120,22083,8.0000,2
1193,120,4645,16.0000,3
1194,120,26719,2.0000,4
1195,120,25322,8.0000,5
1196,120,8049,16.0000,6
1197,120,25878,1.0000,7
1198,120,15052,11.0000,8
1199,120,29880,17.0000,9
1200,120,27348,9.0000,10
1201,121,17290,7.0000,1
1202,121,20428,7.0000,2
1203,121,18330,14.0000,3
1204,121,12036,3.0000,4
1205,121,10266,1.0000,5
1206,121,25206,14.0000,6
1207,121,16925,16.0000,7
1208,121,841,1.0000,8
1209,121,25682,3.0000,9
1210,121,4579,12.0000,10
1211,122,2912,10.0000,1
1212,122,8503,18.0000,2
1213,122,19702,8.0000,3
1214,122,20295,15.0000,4
1215,122,25842,15.0000,5
1216,122,3443,15.0000,6
1217,122,21536,10.0000,7
1218,122,19038,4.0000,8
1219,122,4132,1.0000,9
1220,122,18406,12.0000,10
1221,123,18823,3.0000,1
1222,123,12134,13.0000,2
1223,123,4812,20.0000,3
1224,123,13994,18.0000,4
1225,123,8403,17.0000,5
1226,123,11619,10.0000,6
1227,123,19555,8.0000,7
1228,123,5554,15.0000,8
1229,123,19467,16.0000,9
1230,123,22621,20.0000,10
1231,124,5883,14.0000,1
1232,124,27454,5.0000,2
1233,124,19710,13.0000,3
1234,124,18467,19.0000,4
1235,124,8891,6.0000,5
1236,124,9591,8.0000,6
1237,124,702,20.0000,7
1238,124,16324,2.0000,8
1239,124,22505,17.0000,9
1240,124,13791,12.0000,10
1241,125,27007,18.0000,1
1242,125,6057,2.0000,2
1243,125,20803,10.0000,3
1244,125,8476,14.0000,4
1245,125,1205,18.0000,5
1246,125,3424,5.0000,6
1247,125,12586,4.0000,7
1248,125,4351,3.0000,8
1249,125,20074,12.0000,9
1250,125,28611,11.0000,10
1251,126,7980,1.0000,1
1252,126,17988,11.0000,2
1253,126,28560,16.0000,3
1254,126,1729,11.0000,4
1255,126,12208,16.0000,5
1256,126,1046,20.0000,6
1257,126,12652,14.0000,7
1258,126,17950,16.0000,8
1259,126,2111,5.0000,9
1260,126,15422,15.0000,10
1261,127,13579,6.0000,1
1262,127,17930,15.0000,2
1263,127,22767,18.0000,3
1264,127,22737,14.0000,4
1265,127,26860,2.0000,5
1266,127,12704,14.0000,6
1267,127,21829,11.0000,7
1268,127,13301,14.0000,8
1269,127,29481,8.0000,9
1270,127,11421,7.0000,10
1271,128,24516,8.0000,1
1272,128,25674,14.0000,2
1273,128,27419,7.0000,3
1274,128,16963,8.0000,4
1275,128,23234,17.0000,5
1276,128,1772,9.0000,6
1277,128,10821,18.0000,7
1278,128,20815,16.0000,8
1279,128,12666,16.0000,9
1280,128,23941,11.0000,10
1281,129,26320,20.0000,1
1282,129,18005,6.0000,2
1283,129,4417,9.0000,3
1284,129,15469,13.0000,4
1285,129,19200,15.0000,5
1286,129,15720,18.0000,6
1287,129,18184,19.0000,7
1288,129,20113,2.0000,8
1289,129,20290,1.0000,9
1290,129,3331,12.0000,10
1291,130,2047,9.0000,1
1292,130,1608,3.0000,2
1293,130,19572,9.0000,3
1294,130,18826,4.0000,4
1295,130,28734,2.0000,5
1296,130,17885,5.0000,6
1297,130,3798,18.0000,7
1298,130,4661,7.0000,8
1299,130,18786,15.0000,9
1300,130,4529,7.0000,10
1301,131,1547,14.0000,1
1302,131,28379,7.0000,2
1303,131,12467,7.0000,3
1304,131,19771,2.0000,4
1305,131,22343,5.0000,5
1306,131,27753,8.0000,6
1307,131,26847,10.0000,7
1308,131,24957,19.0000,8
1309,131,2981,19.0000,9
1310,131,28825,5.0000,10
1311,132,9472,8.0000,1
1312,132,3195,9.0000,2
1313,132,1193,10.0000,3
1314,132,3599,5.0000,4
1315,132,12876,17.0000,5
1316,132,26556,3.0000,6
1317,132,7962,19.0000,7
1318,132,20698,4.0000,8
1319,132,19997,18.0000,9
1320,132,24917,2.0000,10
1321,133,29626,17.0000,1
1322,133,8072,1.0000,2
1323,133,23441,7.0000,3
1324,133,10138,11.0000,4
1325,133,28531,8.0000,5
1326,133,23047,2.0000,6
1327,133,25381,12.0000,7
1328,133,19185,6.0000,8
1329,133,9189,13.0000,9
1330,133,21529,1.0000,10
1331,134,10522,4.0000,1
1332,134,25195,12.0000,2
1333,134,4057,8.0000,3
1334,134,13234,16.0000,4
1335,134,5765,12.0000,5
1336,134,10362,13.0000,6
1337,134,13583,12.0000,7
1338,134,6331,16.0000,8
1339,134,19416,7.0000,9
1340,134,21863,10.0000,10
1341,135,4418,7.0000,1
1342,135,24347,14.0000,2
1343,135,16747,19.0000,3
1344,135,1392,6.0000,4
1345,135,21751,8.0000,5
1346,135,25675,2.0000,6
1347,135,7905,20.0000,7
1348,135,3935,2.0000,8
1349,135,15617,12.0000,9
1350,135,9818,16.0000,10
1351,136,25875,10.0000,1
1352,136,18654,4.0000,2
1353,136,4024,20.0000,3
1354,136,8855,11.0000,4
1355,136,1900,19.0000,5
1356,136,7872,15.0000,6
1357,136,8519,19.0000,7
1358,136,24832,15.0000,8
1359,136,8334,13.0000,9
1360,136,11943,18.0000,10
1361,137,7344,19.0000,1
1362,137,12565,13.0000,2
1363,137,7913,17.0000,3
1364,137,7207,15.0000,4
1365,137,4962,11.0000,5
1366,137,19589,7.0000,6
1367,137,16969,19.0000,7
1368,137,28998,18.0000,8
1369,137,22033,18.0000,9
1370,137,7043,19.0000,10
1371,138,29455,4.0000,1
1372,138,14825,11.0000,2
1373,138,2970,7.0000,3
1374,138,17317,9.0000,4
1375,138,1106,13.0000,5
1376,138,9199,17.0000,6
1377,138,5327,12.0000,7
1378,138,12159,18.0000,8
1379,138,11849,10.0000,9
1380,138,28075,6.0000,10
1381,139,10239,2.0000,1
1382,139,19722,14.0000,2
1383,139,19299,18.0000,3
1384,139,15958,12.0000,4
1385,139,18847,17.0000,5
1386,139,24421,6.0000,6
1387,139,23921,3.0000,7
1388,139,15943,11.0000,8
1389,139,16161,15.0000,9
1390,139,18516,12.0000,10
1391,140,12475,19.0000,1
1392,140,21597,18.0000,2
1393,140,22900,5.0000,3
1394,140,25438,15.0000,4
1395,140,20508,8.0000,5
1396,140,14687,8.0000,6
1397,140,16016,13.0000,7
1398,140,16139,6.0000,8
1399,140,5767,2.0000,9
1400,140,15099,17.0000,10
1401,141,19043,12.0000,1
1402,141,3759,18.0000,2
1403,141,27960,20.0000,3
1404,141,17562,6.0000,4
1405,141,15428,14.0000,5
1406,141,18649,4.0000,6
1407,141,2749,19.0000,7
1408,141,13170,18.0000,8
1409,141,515,11.0000,9
1410,141,660,8.0000,10
1411,142,348,14.0000,1
1412,142,1711,10.0000,2
1413,142,20524,6.0000,3
1414,142,28562,5.0000,4
1415,142,27187,9.0000,5
1416,142,19346,14.0000,6
1417,142,22849,3.0000,7
1418,142,20655,8.0000,8
1419,142,18198,20.0000,9
1420,142,24323,18.0000,10
1421,143,16807,10.0000,1
1422,143,16777,11.0000,2
1423,143,17159,3.0000,3
1424,143,13204,14.0000,4
1425,143,26451,9.0000,5
1426,143,3455,10.0000,6
1427,143,21701,9.0000,7
1428,143,24932,19.0000,8
1429,143,4957,1.0000,9
1430,143,10531,19.0000,10
1431,144,20444,2.0000,1
1432,144,24466,12.0000,2
1433,144,19203,7.0000,3
1434,144,2153,15.0000,4
1435,144,3774,12.0000,5
1436,144,23473,13.0000,6
1437,144,3194,20.0000,7
1438,144,1458,18.0000,8
1439,144,1629,20.0000,9
1440,144,6443,16.0000,10
1441,145,11408,7.0000,1
1442,145,19634,11.0000,2
1443,145,15699,20.0000,3
1444,145,6221,15.0000,4
1445,145,1863,12.0000,5
1446,145,26829,10.0000,6
1447,145,29939,10.0000,7
1448,145,20858,1.0000,8
1449,145,23383,18.0000,9
1450,145,13336,18.0000,10
1451,146,6833,10.0000,1
1452,146,13679,7.0000,2
1453,146,2327,14.0000,3
1454,146,26712,16.0000,4
1455,146,23146,1.0000,5
1456,146,28710,16.0000,6
1457,146,26735,9.0000,7
1458,146,28528,3.0000,8
1459,146,3882,8.0000,9
1460,146,1124,20.0000,10
1461,147,18965,7.0000,1
1462,147,5917,1.0000,2
1463,147,15009,3.0000,3
1464,147,8647,1.0000,4
1465,147,8248,18.0000,5
1466,147,28649,17.0000,6
1467,147,2777,20.0000,7
1468,147,19464,14.0000,8
1469,147,17592,1.0000,9
1470,147,13533,12.0000,10
1471,148,26594,4.0000,1
1472,148,3854,13.0000,2
1473,148,20800,5.0000,3
1474,148,8109,8.0000,4
1475,148,13365,18.0000,5
1476,148,11639,3.0000,6
1477,148,7690,9.0000,7
1478,148,6240,7.0000,8
1479,148,732,1.0000,9
1480,148,8799,11.0000,10
1481,149,25843,3.0000,1
1482,149,8907,19.0000,2
1483,149,14883,8.0000,3
1484,149,28652,14.0000,4
1485,149,11025,17.0000,5
1486,149,29673,7.0000,6
1487,149,11788,13.0000,7
1488,149,24826,5.0000,8
1489,149,16646,16.0000,9
1490,149,24775,2.0000,10
1491,150,3446,9.0000,1
1492,150,21270,6.0000,2
1493,150,19800,10.0000,3
1494,150,23154,14.0000,4
1495,150,7443,16.0000,5
1496,150,2035,2.0000,6
1497,150,2136,12.0000,7
1498,150,7463,5.0000,8
1499,150,17746,18.0000,9
1500,150,26716,10.0000,10
1501,151,12898,2.0000,1
1502,151,24952,16.0000,2
1503,151,17246,13.0000,3
1504,151,18487,2.0000,4
1505,151,13678,5.0000,5
1506,151,7967,18.0000,6
1507,151,16124,18.0000,7
1508,151,18419,14.0000,8
1509,151,6047,18.0000,9
1510,151,16760,13.0000,10
1511,152,24500,6.0000,1
1512,152,16633,8.0000,2
1513,152,3426,4.0000,3
1514,152,12493,1.0000,4
1515,152,22534,4.0000,5
1516,152,8259,16.0000,6
1517,152,4670,13.0000,7
1518,152,19393,7.0000,8
1519,152,12857,8.0000,9
1520,152,29908,10.0000,10
1521,153,753,4.0000,1
1522,153,854,13.0000,2
1523,153,27466,14.0000,3
1524,153,20769,13.0000,4
1525,153,29090,10.0000,5
1526,153,12301,19.0000,6
1527,153,16040,5.0000,7
1528,153,28408,3.0000,8
1529,153,20304,5.0000,9
1530,153,15755,10.0000,10
1531,154,10126,14.0000,1
1532,154,25872,5.0000,2
1533,154,23825,3.0000,3
1534,154,14057,18.0000,4
1535,154,11786,11.0000,5
1536,154,15470,19.0000,6
1537,154,18832,15.0000,7
1538,154,7920,3.0000,8
1539,154,29356,11.0000,9
1540,154,19554,18.0000,10
1541,155,18279,3.0000,1
1542,155,20663,16.0000,2
1543,155,19976,8.0000,3
1544,155,5711,2.0000,4
1545,155,28547,1.0000,5
1546,155,6009,15.0000,6
1547,155,16590,16.0000,7
1548,155,27162,20.0000,8
1549,155,28305,2.0000,9
1550,155,29711,4.0000,10
1551,156,11213,9.0000,1
1552,156,24802,20.0000,2
1553,156,15617,3.0000,3
1554,156,11933,17.0000,4
1555,156,27904,5.0000,5
1556,156,26525,14.0000,6
1557,156,10011,20.0000,7
1558,156,28156,14.0000,8
1559,156,9609,5.0000,9
1560,156,19982,13.0000,10
1561,157,15450,5.0000,1
1562,157,3864,9.0000,2
1563,157,525,6.0000,3
1564,157,4209,9.0000,4
1565,157,19285,3.0000,5
1566,157,20711,16.0000,6
1567,157,28707,16.0000,7
1568,157,18882,11.0000,8
1569,157,17076,14.0000,9
1570,157,19715,8.0000,10
1571,158,4708,19.0000,1
1572,158,23169,14.0000,2
1573,158,2339,17.0000,3
1574,158,6793,15.0000,4
1575,158,3771,13.0000,5
1576,158,6102,6.0000,6
1577,158,29719,9.0000,7
1578,158,2918,8.0000,8
1579,158,4913,5.0000,9
1580,158,25404,4.0000,10
1581,159,2311,6.0000,1
1582,159,25092,19.0000,2
1583,159,26657,13.0000,3
1584,159,26751,9.0000,4
1585,159,29587,16.0000,5
1586,159,21178,5.0000,6
1587,159,5890,4.0000,7
1588,159,8525,19.0000,8
1589,159,29230,5.0000,9
1590,159,28814,15.0000,10
1591,160,2409,5.0000,1
1592,160,4339,1.0000,2
1593,160,1634,2.0000,3
1594,160,9466,12.0000,4
1595,160,27034,5.0000,5
1596,160,9031,7.0000,6
1597,160,6224,14.0000,7
1598,160,22415,4.0000,8
1599,160,29619,11.0000,9
1600,160,4683,20.0000,10
1601,161,26091,11.0000,1
1602,161,13472,12.0000,2
1603,161,2822,3.0000,3
1604,161,18628,7.0000,4
1605,161,243,11.0000,5
1606,161,23672,2.0000,6
1607,161,3804,17.0000,7
1608,161,9294,16.0000,8
1609,161,6004,13.0000,9
1610,161,2184,14.0000,10
1611,162,20857,18.0000,1
1612,162,9389,16.0000,2
1613,162,15585,15.0000,3
1614,162,19853,12.0000,4
1615,162,28818,15.0000,5
1616,162,19111,2.0000,6
1617,162,29755,15.0000,7
1618,162,11946,4.0000,8
1619,162,6014,5.0000,9
1620,162,10501,10.0000,10
1621,163,20798,9.0000,1
1622,163,16060,10.0000,2
1623,163,26304,20.0000,3
1624,163,24511,17.0000,4
1625,163,3139,10.0000,5
1626,163,15457,10.0000,6
1627,163,8055,1.0000,7
1628,163,25092,14.0000,8
1629,163,18114,11.0000,9
1630,163,27092,9.0000,10
1631,164,19155,14.0000,1
1632,164,16874,3.0000,2
1633,164,7478,1.0000,3
1634,164,23497,14.0000,4
1635,164,12048,9.0000,5
1636,164,5371,4.0000,6
1637,164,7176,7.0000,7
1638,164,24930,18.0000,8
1639,164,19261,10.0000,9
1640,164,19287,12.0000,10
1641,165,10210,17.0000,1
1642,165,9352,13.0000,2
1643,165,16197,20.0000,3
1644,165,2561,15.0000,4
1645,165,16118,20.0000,5
1646,165,3072,4.0000,6
1647,165,155,20.0000,7
1648,165,18644,11.0000,8
1649,165,26475,7.0000,9
1650,165,668,11.0000,10
1651,166,17053,8.0000,1
1652,166,28883,14.0000,2
1653,166,16534,14.0000,3
1654,166,15389,18.0000,4
1655,166,19854,12.0000,5
1656,166,20102,15.0000,6
1657,166,29397,20.0000,7
1658,166,17768,16.0000,8
1659,166,25527,8.0000,9
1660,166,12607,13.0000,10
1661,167,4386,6.0000,1
1662,167,2944,4.0000,2
1663,167,22663,1.0000,3
1664,167,19762,12.0000,4
1665,167,5499,16.0000,5
1666,167,19749,4.0000,6
1667,167,24254,1.0000,7
1668,167,9596,3.0000,8
1669,167,3202,18.0000,9
1670,167,16426,5.0000,10
1671,168,17097,7.0000,1
1672,168,18029,18.0000,2
1673,168,29721,9.0000,3
1674,168,18723,12.0000,4
1675,168,13537,3.0000,5
1676,168,27300,11.0000,6
1677,168,18283,5.0000,7
1678,168,8785,15.0000,8
1679,168,24403,20.0000,9
1680,168,5273,8.0000,10
1681,169,11525,15.0000,1
1682,169,11864,20.0000,2
1683,169,5993,4.0000,3
1684,169,29185,7.0000,4
1685,169,3580,9.0000,5
1686,169,16137,4.0000,6
1687,169,1401,18.0000,7
1688,169,20622,15.0000,8
1689,169,7326,17.0000,9
1690,169,12270,3.0000,10
1691,170,8282,12.0000,1
1692,170,3275,16.0000,2
1693,170,25687,8.0000,3
1694,170,11429,8.0000,4
1695,170,27498,6.0000,5
1696,170,271,8.0000,6
1697,170,6290,14.0000,7
1698,170,17474,18.0000,8
1699,170,4374,3.0000,9
1700,170,19237,2.0000,10
1701,171,20784,4.0000,1
1702,171,1501,10.0000,2
1703,171,21700,12.0000,3
1704,171,10073,1.0000,4
1705,171,9783,15.0000,5
1706,171,24451,14.0000,6
1707,171,19612,16.0000,7
1708,171,27888,3.0000,8
1709,171,16931,7.0000,9
1710,171,3207,16.0000,10
1711,172,8184,1.0000,1
1712,172,12489,4.0000,2
1713,172,5649,11.0000,3
1714,172,17474,16.0000,4
1715,172,29164,7.0000,5
1716,172,15293,5.0000,6
1717,172,29126,11.0000,7
1718,172,10322,16.0000,8
1719,172,4839,6.0000,9
1720,172,612,8.0000,10
1721,173,8780,13.0000,1
1722,173,9567,2.0000,2
1723,173,24088,4.0000,3
1724,173,18934,2.0000,4
1725,173,4849,14.0000,5
1726,173,23183,11.0000,6
1727,173,1031,12.0000,7
1728,173,1952,10.0000,8
1729,173,8179,16.0000,9
1730,173,5229,4.0000,10
1731,174,17304,6.0000,1
1732,174,13670,2.0000,2
1733,174,18267,14.0000,3
1734,174,25491,10.0000,4
1735,174,26696,8.0000,5
1736,174,20089,19.0000,6
1737,174,18306,10.0000,7
1738,174,11223,2.0000,8
1739,174,23567,17.0000,9
1740,174,9041,8.0000,10
1741,175,9492,11.0000,1
1742,175,26974,8.0000,2
1743,175,26919,17.0000,3
1744,175,2684,9.0000,4
1745,175,1485,5.0000,5
1746,175,15789,20.0000,6
1747,175,13696,17.0000,7
1748,175,15571,2.0000,8
1749,175,845,8.0000,9
1750,175,29758,12.0000,10
1751,176,29215,2.0000,1
1752,176,6917,7.0000,2
1753,176,25287,2.0000,3
1754,176,18683,6.0000,4
1755,176,4941,11.0000,5
1756,176,17698,20.0000,6
1757,176,16217,17.0000,7
1758,176,23352,3.0000,8
1759,176,21544,20.0000,9
1760,176,10641,9.0000,10
1761,177,13189,15.0000,1
1762,177,29940,17.0000,2
1763,177,22040,10.0000,3
1764,177,2951,2.0000,4
1765,177,9203,12.0000,5
1766,177,12898,10.0000,6
1767,177,12934,8.0000,7
1768,177,12213,5.0000,8
1769,177,29114,6.0000,9
1770,177,5131,14.0000,10
1771,178,25341,16.0000,1
1772,178,26249,15.0000,2
1773,178,29586,9.0000,3
1774,178,24444,16.0000,4
1775,178,27179,6.0000,5
1776,178,29027,3.0000,6
1777,178,1854,14.0000,7
1778,178,3694,1.0000,8
1779,178,17034,11.0000,9
1780,178,18230,19.0000,10
1781,179,17208,1.0000,1
1782,179,8858,11.0000,2
1783,179,14509,10.0000,3
1784,179,19095,9.0000,4
1785,179,18749,8.0000,5
1786,179,11335,3.0000,6
1787,179,14363,16.0000,7
1788,179,6334,15.0000,8
1789,179,24422,11.0000,9
1790,179,22853,6.0000,10
1791,180,20615,10.0000,1
1792,180,18137,18.0000,2
1793,180,10636,2.0000,3
1794,180,20455,10.0000,4
1795,180,8577,18.0000,5
1796,180,29878,19.0000,6
1797,180,14560,7.0000,7
1798,180,21503,15.0000,8
1799,180,15109,7.0000,9
1800,180,14325,2.0000,10
1801,181,12959,11.0000,1
1802,181,19279,11.0000,2
1803,181,1208,4.0000,3
1804,181,27741,2.0000,4
1805,181,2525,15.0000,5
1806,181,1180,14.0000,6
1807,181,9333,9.0000,7
1808,181,19381,16.0000,8
1809,181,14599,9.0000,9
1810,181,21008,10.0000,10
1811,182,3041,9.0000,1
1812,182,8226,7.0000,2
1813,182,13063,8.0000,3
1814,182,27912,13.0000,4
1815,182,29210,5.0000,5
1816,182,7482,4.0000,6
1817,182,22565,14.0000,7
1818,182,496,18.0000,8
1819,182,29581,13.0000,9
1820,182,12839,14.0000,10
1821,183,25497,4.0000,1
1822,183,6734,2.0000,2
1823,183,15506,12.0000,3
1824,183,26769,1.0000,4
1825,183,44,16.0000,5
1826,183,6033,5.0000,6
1827,183,27510,16.0000,7
1828,183,3732,16.0000,8
1829,183,16784,19.0000,9
1830,183,21065,2.0000,10
1831,184,16885,6.0000,1
1832,184,8323,14.0000,2
1833,184,20265,18.0000,3
1834,184,28218,19.0000,4
1835,184,7301,20.0000,5
1836,184,7853,10.0000,6
1837,184,26064,9.0000,7
1838,184,15634,13.0000,8
1839,184,23537,13.0000,9
1840,184,13293,6.0000,10
1841,185,22502,13.0000,1
1842,185,13408,6.0000,2
1843,185,9082,1.0000,3
1844,185,15143,3.0000,4
1845,185,12575,15.0000,5
1846,185,10263,19.0000,6
1847,185,9815,20.0000,7
1848,185,17680,20.0000,8
1849,185,10124,16.0000,9
1850,185,24822,17.0000,10
1851,186,2439,12.0000,1
1852,186,11010,20.0000,2
1853,186,27080,9.0000,3
1854,186,945,2.0000,4
1855,186,20363,3.0000,5
1856,186,29420,1.0000,6
1857,186,7281,6.0000,7
1858,186,13368,6.0000,8
1859,186,15749,12.0000,9
1860,186,26807,7.0000,10
1861,187,15493,6.0000,1
1862,187,130,19.0000,2
1863,187,3747,14.0000,3
1864,187,7026,12.0000,4
1865,187,20858,16.0000,5
1866,187,27242,3.0000,6
1867,187,21208,17.0000,7
1868,187,17616,1.0000,8
1869,187,27861,9.0000,9
1870,187,7836,6.0000,10
1871,188,20180,1.0000,1
1872,188,2242,14.0000,2
1873,188,8994,4.0000,3
1874,188,15693,20.0000,4
1875,188,14568,10.0000,5
1876,188,29332,13.0000,6
1877,188,2935,9.0000,7
1878,188,17941,1.0000,8
1879,188,15346,12.0000,9
1880,188,28926,10.0000,10
1881,189,25205,1.0000,1
1882,189,11144,10.0000,2
1883,189,25605,6.0000,3
1884,189,7209,13.0000,4
1885,189,11532,15.0000,5
1886,189,17957,14.0000,6
1887,189,18545,16.0000,7
1888,189,17474,9.0000,8
1889,189,12983,7.0000,9
1890,189,2161,18.0000,10
1891,190,10827,8.0000,1
1892,190,1982,12.0000,2
1893,190,21512,9.0000,3
1894,190,19278,14.0000,4
1895,190,2943,14.0000,5
1896,190,18995,5.0000,6
1897,190,8959,2.0000,7
1898,190,26248,14.0000,8
1899,190,15397,16.0000,9
1900,190,1233,3.0000,10
1901,191,7693,13.0000,1
1902,191,9973,19.0000,2
1903,191,6653,10.0000,3
1904,191,25282,1.0000,4
1905,191,23747,6.0000,5
1906,191,10932,11.0000,6
1907,191,11733,13.0000,7
1908,191,937,6.0000,8
1909,191,4479,1.0000,9
1910,191,22665,1.0000,10
1911,192,19791,8.0000,1
1912,192,25128,4.0000,2
1913,192,2023,14.0000,3
1914,192,2170,18.0000,4
1915,192,4416,9.0000,5
1916,192,14926,4.0000,6
1917,192,17225,9.0000,7
1918,192,4085,20.0000,8
1919,192,25751,10.0000,9
1920,192,11513,9.0000,10
1921,193,12333,11.0000,1
1922,193,28894,15.0000,2
1923,193,15333,3.0000,3
1924,193,21968,16.0000,4
1925,193,2249,11.0000,5
1926,193,27423,1.0000,6
1927,193,25298,2.0000,7
1928,193,20644,15.0000,8
