PART_ID,PART_NUMBER,PART_NAME,COMMODITY_ID,SUB_COMMODITY_ID,UOM_CODE,UNIT_COST_USD,WEIGHT_KG,LIFECYCLE_STATUS,IS_SYNTHETIC
354,P-000354,OpAmp-00354,12,35,EA,29.13,1.049,ACTIVE,True
355,P-000355,Resistor-00355,2,4,EA,147.44,6.643,ACTIVE,True
356,P-000356,Capacitor-00356,2,5,EA,87.42,2.951,ACTIVE,True
357,P-000357,Inductor-00357,4,12,EA,185.76,1.271,ACTIVE,True
358,P-000358,Connector-00358,5,15,EA,253.91,0.447,ACTIVE,True
359,P-000359,PCB-00359,11,33,EA,71.65,4.566,ACTIVE,True
360,P-000360,Enclosure-00360,11,32,EA,354.97,5.073,ACTIVE,True
361,P-000361,Heatsink-00361,12,35,EA,328.05,5.507,ACTIVE,True
362,P-000362,LED-00362,12,35,EA,352.13,1.901,ACTIVE,True
363,P-000363,Converter-00363,4,12,EA,393.53,4.470,ACTIVE,True
364,P-000364,TempSensor-00364,6,18,EA,92.70,7.383,ACTIVE,True
365,P-000365,Cable-00365,11,33,EA,407.17,8.174,ACTIVE,True
366,P-000366,Aluminum-00366,11,33,EA,310.68,3.062,ACTIVE,True
367,P-000367,SolderPaste-00367,12,35,EA,376.54,4.572,ACTIVE,True
368,P-000368,MCU-00368,7,20,EA,20.13,6.273,ACTIVE,True
369,P-000369,DRAM-00369,4,11,EA,239.46,2.711,ACTIVE,True
370,P-000370,OpAmp-00370,10,29,EA,38.74,1.613,ACTIVE,True
371,P-000371,Resistor-00371,11,33,EA,365.52,5.325,ACTIVE,True
372,P-000372,Capacitor-00372,12,35,EA,431.87,6.739,ACTIVE,True
373,P-000373,Inductor-00373,12,36,EA,120.64,2.668,ACTIVE,True
374,P-000374,Connector-00374,4,12,EA,358.31,8.476,ACTIVE,True
375,P-000375,PCB-00375,10,29,EA,274.26,3.204,ACTIVE,True
376,P-000376,Enclosure-00376,3,7,EA,308.67,4.240,ACTIVE,True
377,P-000377,Heatsink-00377,10,29,EA,227.35,2.612,ACTIVE,True
378,P-000378,LED-00378,4,12,EA,100.06,8.734,ACTIVE,True
379,P-000379,Converter-00379,9,25,EA,223.70,0.580,ACTIVE,True
380,P-000380,TempSensor-00380,1,3,EA,146.06,5.166,ACTIVE,True
381,P-000381,Cable-00381,5,15,EA,403.96,3.010,ACTIVE,True
382,P-000382,Aluminum-00382,9,26,EA,122.07,0.082,ACTIVE,True
383,P-000383,SolderPaste-00383,3,7,EA,314.30,7.338,ACTIVE,True
384,P-000384,MCU-00384,7,19,EA,360.31,1.476,ACTIVE,True
385,P-000385,DRAM-00385,4,11,EA,295.13,2.770,ACTIVE,True
386,P-000386,OpAmp-00386,4,11,EA,72.12,1.308,ACTIVE,True
387,P-000387,Resistor-00387,5,14,EA,21.66,5.701,ACTIVE,True
388,P-000388,Capacitor-00388,6,18,EA,338.41,1.234,ACTIVE,True
389,P-000389,Inductor-00389,3,7,EA,267.53,7.862,ACTIVE,True
390,P-000390,Connector-00390,8,24,EA,456.77,6.850,ACTIVE,True
391,P-000391,PCB-00391,3,8,EA,280.23,5.902,ACTIVE,True
392,P-000392,Enclosure-00392,12,36,EA,79.78,6.129,ACTIVE,True
393,P-000393,Heatsink-00393,10,28,EA,38.12,7.542,ACTIVE,True
394,P-000394,LED-00394,12,35,EA,119.66,0.686,ACTIVE,True
395,P-000395,Converter-00395,10,28,EA,95.78,1.887,ACTIVE,True
396,P-000396,TempSensor-00396,3,7,EA,58.17,0.436,ACTIVE,True
397,P-000397,Cable-00397,2,5,EA,464.44,4.014,NRND,True
398,P-000398,Aluminum-00398,12,36,EA,142.61,5.920,ACTIVE,True
399,P-000399,SolderPaste-00399,9,27,EA,247.81,4.138,ACTIVE,True
400,P-000400,MCU-00400,12,34,EA,371.13,5.161,ACTIVE,True
401,P-000401,DRAM-00401,7,21,EA,245.99,8.892,ACTIVE,True
402,P-000402,OpAmp-00402,5,15,EA,347.05,7.355,ACTIVE,True
403,P-000403,Resistor-00403,2,6,EA,146.04,0.416,ACTIVE,True
404,P-000404,Capacitor-00404,2,5,EA,322.76,9.847,ACTIVE,True
405,P-000405,Inductor-00405,7,20,EA,286.10,1.346,ACTIVE,True
406,P-000406,Connector-00406,11,31,EA,358.78,4.597,ACTIVE,True
407,P-000407,PCB-00407,6,18,EA,388.37,5.374,ACTIVE,True
408,P-000408,Enclosure-00408,1,2,EA,465.21,9.452,ACTIVE,True
409,P-000409,Heatsink-00409,9,27,EA,275.47,7.913,ACTIVE,True
410,P-000410,LED-00410,7,19,EA,2.96,9.840,ACTIVE,True
411,P-000411,Converter-00411,10,28,EA,480.47,8.772,EOL,True
412,P-000412,TempSensor-00412,5,13,EA,326.25,8.351,ACTIVE,True
413,P-000413,Cable-00413,6,17,EA,293.92,0.943,ACTIVE,True
414,P-000414,Aluminum-00414,9,26,EA,343.64,2.575,ACTIVE,True
415,P-000415,SolderPaste-00415,6,17,EA,423.73,5.004,ACTIVE,True
416,P-000416,MCU-00416,4,10,EA,302.16,6.503,ACTIVE,True
417,P-000417,DRAM-00417,8,22,EA,203.38,6.523,ACTIVE,True
418,P-000418,OpAmp-00418,10,29,EA,261.47,7.397,EOL,True
419,P-000419,Resistor-00419,4,11,EA,48.20,8.071,ACTIVE,True
420,P-000420,Capacitor-00420,10,28,EA,223.49,1.341,ACTIVE,True
421,P-000421,Inductor-00421,10,30,EA,257.09,9.143,ACTIVE,True
422,P-000422,Connector-00422,12,35,EA,284.99,6.220,ACTIVE,True
423,P-000423,PCB-00423,5,14,EA,18.78,7.523,ACTIVE,True
424,P-000424,Enclosure-00424,12,34,EA,395.02,0.258,ACTIVE,True
425,P-000425,Heatsink-00425,10,30,EA,462.90,1.671,ACTIVE,True
426,P-000426,LED-00426,11,31,EA,322.05,7.523,ACTIVE,True
427,P-000427,Converter-00427,4,11,EA,107.52,0.905,ACTIVE,True
428,P-000428,TempSensor-00428,10,30,EA,107.60,0.417,ACTIVE,True
429,P-000429,Cable-00429,6,17,EA,184.78,5.936,ACTIVE,True
430,P-000430,Aluminum-00430,2,4,EA,142.59,5.307,ACTIVE,True
431,P-000431,SolderPaste-00431,9,26,EA,301.22,1.213,ACTIVE,True
432,P-000432,MCU-00432,5,14,EA,236.70,3.748,ACTIVE,True
433,P-000433,DRAM-00433,8,22,EA,24.16,3.998,ACTIVE,True
434,P-000434,OpAmp-00434,11,33,EA,484.51,8.076,OBSOLETE,True
435,P-000435,Resistor-00435,2,4,EA,224.55,5.483,ACTIVE,True
436,P-000436,Capacitor-00436,3,8,EA,339.85,3.758,ACTIVE,True
437,P-000437,Inductor-00437,12,36,EA,491.63,5.528,ACTIVE,True
438,P-000438,Connector-00438,11,33,EA,327.49,4.603,ACTIVE,True
439,P-000439,PCB-00439,12,34,EA,65.74,6.545,ACTIVE,True
440,P-000440,Enclosure-00440,2,4,EA,193.32,0.756,ACTIVE,True
441,P-000441,Heatsink-00441,12,34,EA,71.90,1.054,ACTIVE,True
442,P-000442,LED-00442,9,26,EA,304.20,7.302,ACTIVE,True
443,P-000443,Converter-00443,9,25,EA,34.51,8.273,ACTIVE,True
444,P-000444,TempSensor-00444,1,2,EA,3.78,4.382,ACTIVE,True
445,P-000445,Cable-00445,6,16,EA,74.60,8.747,ACTIVE,True
446,P-000446,Aluminum-00446,4,11,EA,209.29,2.488,ACTIVE,True
447,P-000447,SolderPaste-00447,3,8,EA,447.41,2.771,ACTIVE,True
448,P-000448,MCU-00448,10,28,EA,38.94,1.789,ACTIVE,True
449,P-000449,DRAM-00449,10,28,EA,472.30,7.513,ACTIVE,True
450,P-000450,OpAmp-00450,9,25,EA,416.28,8.480,ACTIVE,True
451,P-000451,Resistor-00451,3,9,EA,493.81,8.179,ACTIVE,True
452,P-000452,Capacitor-00452,1,2,EA,0.03,1.284,ACTIVE,True
453,P-000453,Inductor-00453,3,9,EA,342.87,9.475,ACTIVE,True
454,P-000454,Connector-00454,11,32,EA,357.57,2.686,ACTIVE,True
455,P-000455,PCB-00455,10,30,EA,228.06,0.927,ACTIVE,True
456,P-000456,Enclosure-00456,5,14,EA,368.20,4.536,ACTIVE,True
457,P-000457,Heatsink-00457,9,26,EA,170.94,9.355,ACTIVE,True
458,P-000458,LED-00458,3,7,EA,89.74,7.196,ACTIVE,True
459,P-000459,Converter-00459,11,33,EA,476.66,3.490,ACTIVE,True
460,P-000460,TempSensor-00460,3,7,EA,47.08,8.066,ACTIVE,True
461,P-000461,Cable-00461,12,34,EA,495.11,2.006,ACTIVE,True
462,P-000462,Aluminum-00462,5,13,EA,111.69,6.594,ACTIVE,True
463,P-000463,SolderPaste-00463,1,2,EA,453.12,5.390,NRND,True
464,P-000464,MCU-00464,12,34,EA,260.58,7.182,ACTIVE,True
465,P-000465,DRAM-00465,6,16,EA,375.32,7.448,ACTIVE,True
466,P-000466,OpAmp-00466,4,12,EA,169.36,8.723,ACTIVE,True
467,P-000467,Resistor-00467,11,31,EA,76.89,5.610,ACTIVE,True
468,P-000468,Capacitor-00468,2,6,EA,495.17,8.915,ACTIVE,True
469,P-000469,Inductor-00469,9,25,EA,393.28,6.847,ACTIVE,True
470,P-000470,Connector-00470,2,6,EA,325.24,4.784,ACTIVE,True
471,P-000471,PCB-00471,11,31,EA,127.87,8.982,ACTIVE,True
472,P-000472,Enclosure-00472,1,1,EA,75.01,9.596,ACTIVE,True
473,P-000473,Heatsink-00473,11,33,EA,368.26,6.779,ACTIVE,True
474,P-000474,LED-00474,11,31,EA,425.60,2.064,ACTIVE,True
475,P-000475,Converter-00475,2,4,EA,55.29,4.565,ACTIVE,True
476,P-000476,TempSensor-00476,7,19,EA,442.65,7.755,ACTIVE,True
477,P-000477,Cable-00477,4,10,EA,317.31,6.648,ACTIVE,True
478,P-000478,Aluminum-00478,6,17,EA,138.25,3.628,ACTIVE,True
479,P-000479,SolderPaste-00479,6,17,EA,226.15,6.475,ACTIVE,True
480,P-000480,MCU-00480,7,20,EA,6.97,2.518,ACTIVE,True
481,P-000481,DRAM-00481,5,14,EA,82.57,1.104,ACTIVE,True
482,P-000482,OpAmp-00482,1,2,EA,418.33,8.534,ACTIVE,True
483,P-000483,Resistor-00483,11,33,EA,234.13,8.022,ACTIVE,True
484,P-000484,Capacitor-00484,8,23,EA,387.33,7.445,ACTIVE,True
485,P-000485,Inductor-00485,9,27,EA,371.06,3.379,ACTIVE,True
486,P-000486,Connector-00486,10,29,EA,127.43,9.397,ACTIVE,True
487,P-000487,PCB-00487,9,27,EA,139.59,0.233,ACTIVE,True
488,P-000488,Enclosure-00488,7,20,EA,450.96,1.912,ACTIVE,True
489,P-000489,Heatsink-00489,10,29,EA,115.78,2.207,ACTIVE,True
490,P-000490,LED-00490,1,2,EA,107.35,5.354,ACTIVE,True
491,P-000491,Converter-00491,9,25,EA,93.60,7.503,ACTIVE,True
492,P-000492,TempSensor-00492,2,5,EA,234.73,0.679,ACTIVE,True
493,P-000493,Cable-00493,6,18,EA,385.11,7.186,ACTIVE,True
494,P-000494,Aluminum-00494,2,4,EA,291.74,3.886,ACTIVE,True
495,P-000495,SolderPaste-00495,3,7,EA,229.61,0.016,ACTIVE,True
496,P-000496,MCU-00496,1,1,EA,497.47,2.575,ACTIVE,True
497,P-000497,DRAM-00497,7,21,EA,250.97,7.624,ACTIVE,True
498,P-000498,OpAmp-00498,12,36,EA,242.33,4.242,ACTIVE,True
499,P-000499,Resistor-00499,6,18,EA,262.57,1.731,ACTIVE,True
500,P-000500,Capacitor-00500,7,19,EA,207.29,6.507,ACTIVE,True
501,P-000501,Inductor-00501,3,8,EA,146.02,9.382,ACTIVE,True
502,P-000502,Connector-00502,5,14,EA,210.49,5.101,ACTIVE,True
503,P-000503,PCB-00503,11,32,EA,211.19,1.960,ACTIVE,True
504,P-000504,Enclosure-00504,3,9,EA,70.33,3.586,ACTIVE,True
505,P-000505,Heatsink-00505,8,22,EA,335.05,0.514,ACTIVE,True
506,P-000506,LED-00506,3,7,EA,23.34,3.147,ACTIVE,True
507,P-000507,Converter-00507,9,26,EA,17.08,8.980,ACTIVE,True
508,P-000508,TempSensor-00508,1,2,EA,455.05,4.889,ACTIVE,True
509,P-000509,Cable-00509,1,3,EA,398.07,4.017,ACTIVE,True
510,P-000510,Aluminum-00510,3,9,EA,297.87,2.949,ACTIVE,True
511,P-000511,SolderPaste-00511,4,10,EA,363.74,7.283,ACTIVE,True
512,P-000512,MCU-00512,11,31,EA,230.37,4.521,ACTIVE,True
513,P-000513,DRAM-00513,2,6,EA,328.88,1.078,ACTIVE,True
514,P-000514,OpAmp-00514,4,10,EA,140.40,0.881,ACTIVE,True
515,P-000515,Resistor-00515,5,15,EA,229.32,6.613,ACTIVE,True
516,P-000516,Capacitor-00516,2,4,EA,321.13,9.988,ACTIVE,True
517,P-000517,Inductor-00517,6,16,EA,352.36,4.795,ACTIVE,True
518,P-000518,Connector-00518,11,33,EA,395.26,2.181,ACTIVE,True
519,P-000519,PCB-00519,3,7,EA,276.17,6.400,ACTIVE,True
520,P-000520,Enclosure-00520,11,31,EA,340.96,9.443,ACTIVE,True
521,P-000521,Heatsink-00521,12,35,EA,354.08,6.348,ACTIVE,True
522,P-000522,LED-00522,3,9,EA,308.81,3.871,ACTIVE,True
523,P-000523,Converter-00523,11,31,EA,160.10,7.691,ACTIVE,True
524,P-000524,TempSensor-00524,4,10,EA,398.59,2.952,ACTIVE,True
525,P-000525,Cable-00525,5,14,EA,182.63,7.961,ACTIVE,True
526,P-000526,Aluminum-00526,4,12,EA,122.17,2.727,ACTIVE,True
527,P-000527,SolderPaste-00527,2,6,EA,296.09,3.944,ACTIVE,True
528,P-000528,MCU-00528,11,31,EA,168.91,3.871,ACTIVE,True
529,P-000529,DRAM-00529,11,33,EA,308.67,8.576,ACTIVE,True
530,P-000530,OpAmp-00530,7,21,EA,244.10,6.925,ACTIVE,True
531,P-000531,Resistor-00531,6,17,EA,367.72,5.654,ACTIVE,True
532,P-000532,Capacitor-00532,10,29,EA,496.35,4.811,ACTIVE,True
533,P-000533,Inductor-00533,10,28,EA,304.30,6.220,ACTIVE,True
534,P-000534,Connector-00534,9,27,EA,219.78,7.836,ACTIVE,True
535,P-000535,PCB-00535,10,28,EA,77.90,2.238,ACTIVE,True
536,P-000536,Enclosure-00536,11,33,EA,245.22,6.274,ACTIVE,True
537,P-000537,Heatsink-00537,4,11,EA,98.37,7.730,ACTIVE,True
538,P-000538,LED-00538,8,23,EA,191.38,0.030,ACTIVE,True
539,P-000539,Converter-00539,11,31,EA,426.79,2.164,ACTIVE,True
540,P-000540,TempSensor-00540,12,35,EA,403.70,4.087,ACTIVE,True
541,P-000541,Cable-00541,9,26,EA,110.82,6.250,ACTIVE,True
542,P-000542,Aluminum-00542,6,16,EA,81.14,7.671,ACTIVE,True
543,P-000543,SolderPaste-00543,6,16,EA,227.49,3.699,ACTIVE,True
544,P-000544,MCU-00544,4,11,EA,376.89,5.176,ACTIVE,True
545,P-000545,DRAM-00545,12,35,EA,330.55,6.503,ACTIVE,True
546,P-000546,OpAmp-00546,3,9,EA,308.38,3.685,ACTIVE,True
547,P-000547,Resistor-00547,3,9,EA,461.05,4.751,ACTIVE,True
548,P-000548,Capacitor-00548,3,9,EA,72.54,8.345,ACTIVE,True
549,P-000549,Inductor-00549,11,32,EA,491.14,8.571,ACTIVE,True
550,P-000550,Connector-00550,5,15,EA,318.30,6.290,ACTIVE,True
551,P-000551,PCB-00551,12,35,EA,203.09,7.824,OBSOLETE,True
552,P-000552,Enclosure-00552,12,34,EA,69.69,4.873,ACTIVE,True
553,P-000553,Heatsink-00553,2,5,EA,179.93,7.234,ACTIVE,True
554,P-000554,LED-00554,2,4,EA,197.48,0.336,ACTIVE,True
555,P-000555,Converter-00555,12,34,EA,464.74,2.223,ACTIVE,True
556,P-000556,TempSensor-00556,1,2,EA,194.79,7.847,ACTIVE,True
557,P-000557,Cable-00557,8,24,EA,49.72,5.231,ACTIVE,True
558,P-000558,Aluminum-00558,12,36,EA,371.87,5.867,ACTIVE,True
559,P-000559,SolderPaste-00559,8,23,EA,156.19,9.119,ACTIVE,True
560,P-000560,MCU-00560,11,33,EA,194.14,1.235,ACTIVE,True
561,P-000561,DRAM-00561,9,25,EA,97.04,9.108,ACTIVE,True
562,P-000562,OpAmp-00562,6,18,EA,424.90,1.698,ACTIVE,True
563,P-000563,Resistor-00563,7,20,EA,303.59,7.502,ACTIVE,True
564,P-000564,Capacitor-00564,9,27,EA,343.34,2.165,ACTIVE,True
565,P-000565,Inductor-00565,10,29,EA,442.93,0.561,ACTIVE,True
566,P-000566,Connector-00566,1,1,EA,190.27,1.456,ACTIVE,True
567,P-000567,PCB-00567,4,11,EA,169.21,4.531,ACTIVE,True
568,P-000568,Enclosure-00568,7,21,EA,194.26,6.611,ACTIVE,True
569,P-000569,Heatsink-00569,8,23,EA,420.07,8.900,ACTIVE,True
570,P-000570,LED-00570,11,33,EA,320.06,9.938,ACTIVE,True
571,P-000571,Converter-00571,7,19,EA,143.34,8.097,ACTIVE,True
572,P-000572,TempSensor-00572,9,27,EA,363.86,8.264,ACTIVE,True
573,P-000573,Cable-00573,9,27,EA,495.16,4.303,ACTIVE,True
574,P-000574,Aluminum-00574,7,21,EA,482.40,9.736,ACTIVE,True
575,P-000575,SolderPaste-00575,9,26,EA,372.57,0.445,ACTIVE,True
576,P-000576,MCU-00576,3,8,EA,308.22,6.985,ACTIVE,True
577,P-000577,DRAM-00577,1,1,EA,481.86,9.045,ACTIVE,True
578,P-000578,OpAmp-00578,10,30,EA,345.81,7.760,ACTIVE,True
579,P-000579,Resistor-00579,1,2,EA,314.74,4.407,ACTIVE,True
580,P-000580,Capacitor-00580,2,5,EA,267.26,5.969,ACTIVE,True
581,P-000581,Inductor-00581,9,25,EA,329.51,4.951,ACTIVE,True
582,P-000582,Connector-00582,3,9,EA,230.54,3.356,ACTIVE,True
583,P-000583,PCB-00583,12,35,EA,154.54,0.291,ACTIVE,True
584,P-000584,Enclosure-00584,2,6,EA,234.41,5.939,ACTIVE,True
585,P-000585,Heatsink-00585,5,14,EA,116.48,0.383,ACTIVE,True
586,P-000586,LED-00586,1,2,EA,145.73,1.504,ACTIVE,True
587,P-000587,Converter-00587,5,13,EA,435.92,9.597,ACTIVE,True
588,P-000588,TempSensor-00588,6,16,EA,32.80,8.926,ACTIVE,True
589,P-000589,Cable-00589,12,35,EA,199.08,7.932,ACTIVE,True
590,P-000590,Aluminum-00590,5,15,EA,321.56,5.446,ACTIVE,True
591,P-000591,SolderPaste-00591,8,22,EA,189.89,6.050,ACTIVE,True
592,P-000592,MCU-00592,9,27,EA,339.98,6.157,ACTIVE,True
593,P-000593,DRAM-00593,1,1,EA,455.39,9.407,ACTIVE,True
594,P-000594,OpAmp-00594,3,8,EA,40.19,8.511,ACTIVE,True
595,P-000595,Resistor-00595,12,35,EA,96.46,1.088,ACTIVE,True
596,P-000596,Capacitor-00596,5,14,EA,200.69,8.685,EOL,True
597,P-000597,Inductor-00597,1,3,EA,259.69,9.909,ACTIVE,True
598,P-000598,Connector-00598,12,36,EA,289.11,8.085,ACTIVE,True
599,P-000599,PCB-00599,5,15,EA,344.62,4.609,ACTIVE,True
600,P-000600,Enclosure-00600,11,32,EA,251.12,1.963,ACTIVE,True
601,P-000601,Heatsink-00601,3,7,EA,139.95,7.780,ACTIVE,True
602,P-000602,LED-00602,1,2,EA,14.33,9.541,ACTIVE,True
603,P-000603,Converter-00603,11,32,EA,294.06,3.258,ACTIVE,True
604,P-000604,TempSensor-00604,10,30,EA,474.32,1.207,ACTIVE,True
605,P-000605,Cable-00605,11,31,EA,369.79,4.400,ACTIVE,True
606,P-000606,Aluminum-00606,4,12,EA,37.47,4.948,ACTIVE,True
607,P-000607,SolderPaste-00607,1,1,EA,238.27,9.512,ACTIVE,True
608,P-000608,MCU-00608,7,20,EA,84.76,7.947,ACTIVE,True
609,P-000609,DRAM-00609,6,17,EA,215.09,9.388,ACTIVE,True
610,P-000610,OpAmp-00610,10,28,EA,475.02,9.201,ACTIVE,True
611,P-000611,Resistor-00611,4,10,EA,147.15,0.038,ACTIVE,True
612,P-000612,Capacitor-00612,6,17,EA,448.75,1.323,EOL,True
613,P-000613,Inductor-00613,7,21,EA,128.65,0.644,ACTIVE,True
614,P-000614,Connector-00614,6,17,EA,167.35,6.081,ACTIVE,True
615,P-000615,PCB-00615,4,10,EA,116.76,0.621,ACTIVE,True
616,P-000616,Enclosure-00616,4,11,EA,115.36,6.362,ACTIVE,True
617,P-000617,Heatsink-00617,8,24,EA,461.02,5.020,ACTIVE,True
618,P-000618,LED-00618,10,28,EA,194.43,0.737,ACTIVE,True
619,P-000619,Converter-00619,5,13,EA,264.75,0.806,ACTIVE,True
620,P-000620,TempSensor-00620,2,6,EA,189.73,4.072,ACTIVE,True
621,P-000621,Cable-00621,3,8,EA,100.98,4.181,NRND,True
622,P-000622,Aluminum-00622,7,20,EA,134.39,4.320,ACTIVE,True
623,P-000623,SolderPaste-00623,5,15,EA,494.04,9.586,ACTIVE,True
624,P-000624,MCU-00624,8,24,EA,478.14,4.502,ACTIVE,True
625,P-000625,DRAM-00625,6,18,EA,148.64,9.237,ACTIVE,True
626,P-000626,OpAmp-00626,8,22,EA,151.57,2.999,ACTIVE,True
627,P-000627,Resistor-00627,12,36,EA,497.02,7.730,OBSOLETE,True
628,P-000628,Capacitor-00628,1,1,EA,23.34,6.995,ACTIVE,True
629,P-000629,Inductor-00629,4,10,EA,238.61,5.951,ACTIVE,True
630,P-000630,Connector-00630,3,7,EA,242.45,5.056,ACTIVE,True
631,P-000631,PCB-00631,7,20,EA,431.63,8.948,ACTIVE,True
632,P-000632,Enclosure-00632,9,26,EA,373.64,7.454,ACTIVE,True
633,P-000633,Heatsink-00633,1,2,EA,216.37,0.445,ACTIVE,True
634,P-000634,LED-00634,10,29,EA,399.34,6.184,ACTIVE,True
635,P-000635,Converter-00635,11,31,EA,337.45,1.931,ACTIVE,True
636,P-000636,TempSensor-00636,5,13,EA,178.95,2.791,ACTIVE,True
637,P-000637,Cable-00637,4,11,EA,218.24,8.588,ACTIVE,True
638,P-000638,Aluminum-00638,8,24,EA,299.88,7.701,ACTIVE,True
639,P-000639,SolderPaste-00639,12,34,EA,303.45,0.418,ACTIVE,True
640,P-000640,MCU-00640,8,24,EA,205.42,1.048,ACTIVE,True
641,P-000641,DRAM-00641,1,3,EA,246.85,7.022,ACTIVE,True
642,P-000642,OpAmp-00642,8,23,EA,384.23,5.467,ACTIVE,True
643,P-000643,Resistor-00643,3,9,EA,210.02,3.292,OBSOLETE,True
644,P-000644,Capacitor-00644,10,28,EA,450.83,3.014,ACTIVE,True
645,P-000645,Inductor-00645,10,29,EA,341.97,6.040,ACTIVE,True
646,P-000646,Connector-00646,11,31,EA,15.74,8.198,ACTIVE,True
647,P-000647,PCB-00647,6,18,EA,436.25,2.246,ACTIVE,True
648,P-000648,Enclosure-00648,8,23,EA,226.93,0.484,ACTIVE,True
649,P-000649,Heatsink-00649,4,12,EA,464.64,7.902,ACTIVE,True
650,P-000650,LED-00650,11,33,EA,268.14,3.642,NRND,True
651,P-000651,Converter-00651,11,33,EA,54.07,2.055,ACTIVE,True
652,P-000652,TempSensor-00652,9,25,EA,167.48,2.376,ACTIVE,True
653,P-000653,Cable-00653,1,1,EA,411.04,5.479,ACTIVE,True
654,P-000654,Aluminum-00654,5,14,EA,209.49,5.840,ACTIVE,True
655,P-000655,SolderPaste-00655,1,2,EA,97.10,4.548,ACTIVE,True
656,P-000656,MCU-00656,11,31,EA,24.73,9.801,ACTIVE,True
657,P-000657,DRAM-00657,11,31,EA,191.15,1.306,ACTIVE,True
658,P-000658,OpAmp-00658,2,6,EA,354.73,8.409,ACTIVE,True
659,P-000659,Resistor-00659,8,24,EA,330.99,6.793,ACTIVE,True
660,P-000660,Capacitor-00660,9,27,EA,487.96,8.198,ACTIVE,True
661,P-000661,Inductor-00661,6,18,EA,363.71,0.024,ACTIVE,True
662,P-000662,Connector-00662,6,18,EA,44.87,2.435,ACTIVE,True
663,P-000663,PCB-00663,9,25,EA,171.01,9.255,ACTIVE,True
664,P-000664,Enclosure-00664,1,1,EA,494.08,9.164,ACTIVE,True
665,P-000665,Heatsink-00665,5,15,EA,51.52,4.807,ACTIVE,True
666,P-000666,LED-00666,2,4,EA,288.80,4.664,ACTIVE,True
667,P-000667,Converter-00667,1,3,EA,358.01,6.584,ACTIVE,True
668,P-000668,TempSensor-00668,2,6,EA,167.83,9.409,ACTIVE,True
669,P-000669,Cable-00669,2,4,EA,209.90,6.169,ACTIVE,True
670,P-000670,Aluminum-00670,6,16,EA,254.63,6.124,ACTIVE,True
671,P-000671,SolderPaste-00671,5,14,EA,49.13,0.618,ACTIVE,True
672,P-000672,MCU-00672,10,29,EA,223.65,9.570,ACTIVE,True
673,P-000673,DRAM-00673,9,27,EA,347.98,0.847,ACTIVE,True
674,P-000674,OpAmp-00674,11,31,EA,123.27,5.826,ACTIVE,True
675,P-000675,Resistor-00675,12,35,EA,446.95,9.468,EOL,True
676,P-000676,Capacitor-00676,7,19,EA,157.54,5.193,ACTIVE,True
677,P-000677,Inductor-00677,2,6,EA,34.79,5.289,ACTIVE,True
678,P-000678,Connector-00678,3,9,EA,14.66,0.480,ACTIVE,True
679,P-000679,PCB-00679,2,5,EA,207.53,4.047,ACTIVE,True
680,P-000680,Enclosure-00680,11,33,EA,241.38,3.034,ACTIVE,True
681,P-000681,Heatsink-00681,10,28,EA,142.63,5.328,ACTIVE,True
682,P-000682,LED-00682,12,36,EA,462.26,4.574,ACTIVE,True
683,P-000683,Converter-00683,7,20,EA,406.25,0.808,ACTIVE,True
684,P-000684,TempSensor-00684,5,13,EA,487.11,4.938,ACTIVE,True
685,P-000685,Cable-00685,9,25,EA,132.49,8.018,ACTIVE,True
686,P-000686,Aluminum-00686,10,28,EA,129.24,9.985,ACTIVE,True
687,P-000687,SolderPaste-00687,12,34,EA,218.47,0.528,ACTIVE,True
688,P-000688,MCU-00688,1,2,EA,134.38,7.717,ACTIVE,True
689,P-000689,DRAM-00689,9,25,EA,404.34,8.011,ACTIVE,True
690,P-000690,OpAmp-00690,9,26,EA,27.17,2.996,ACTIVE,True
691,P-000691,Resistor-00691,3,8,EA,266.92,1.607,ACTIVE,True
692,P-000692,Capacitor-00692,8,22,EA,180.51,2.333,ACTIVE,True
693,P-000693,Inductor-00693,6,18,EA,329.34,2.759,ACTIVE,True
694,P-000694,Connector-00694,12,36,EA,114.90,6.120,ACTIVE,True
695,P-000695,PCB-00695,7,21,EA,383.63,7.641,ACTIVE,True
696,P-000696,Enclosure-00696,6,18,EA,97.49,7.852,ACTIVE,True
697,P-000697,Heatsink-00697,12,35,EA,234.53,7.705,ACTIVE,True
698,P-000698,LED-00698,10,30,EA,183.81,6.015,ACTIVE,True
699,P-000699,Converter-00699,9,27,EA,183.68,6.151,ACTIVE,True
700,P-000700,TempSensor-00700,9,26,EA,158.69,6.169,ACTIVE,True
701,P-000701,Cable-00701,11,33,EA,95.64,6.146,ACTIVE,True
702,P-000702,Aluminum-00702,2,4,EA,50.02,6.471,ACTIVE,True
703,P-000703,SolderPaste-00703,9,27,EA,308.27,2.135,ACTIVE,True
704,P-000704,MCU-00704,6,16,EA,457.96,2.175,ACTIVE,True
705,P-000705,DRAM-00705,2,6,EA,427.43,6.329,ACTIVE,True
706,P-000706,OpAmp-00706,9,26,EA,277.71,0.703,ACTIVE,True
707,P-000707,Resistor-00707,6,18,EA,49.34,4.943,ACTIVE,True
708,P-000708,Capacitor-00708,11,33,EA,0.09,9.285,ACTIVE,True
709,P-000709,Inductor-00709,9,27,EA,246.31,4.928,ACTIVE,True
