INSPECTION_ID,RECEIPT_ID,PART_ID,SUPPLIER_ID,INSPECTION_DATE,SAMPLE_SIZE,DEFECT_COUNT,RESULT,PPM
451,21435,622,128,2025-09-16,531,2,PASS,3766.5
452,87265,18387,381,2024-02-23,317,1,PASS,3154.6
453,10203,19538,3,2025-05-13,773,0,PASS,0.0
454,63767,9147,287,2025-05-14,735,2,PASS,2721.1
455,27598,1697,257,2026-03-01,716,1,PASS,1396.6
456,22961,8118,306,2024-08-29,283,4,CONDITIONAL,14134.3
457,87861,26342,320,2023-10-13,165,4,CONDITIONAL,24242.4
458,67059,7994,94,2024-01-20,690,1,PASS,1449.3
459,83159,29365,474,2025-05-15,588,3,PASS,5102.0
460,86115,19965,166,2025-04-09,896,0,PASS,0.0
461,82272,10903,208,2023-05-06,131,4,CONDITIONAL,30534.4
462,2237,355,11,2023-12-02,652,2,PASS,3067.5
463,19741,19363,169,2024-12-04,245,3,PASS,12244.9
464,78408,24134,312,2025-02-08,902,0,PASS,0.0
465,1554,1453,58,2024-06-25,151,4,CONDITIONAL,26490.1
466,47212,28855,32,2025-07-16,769,0,PASS,0.0
467,18791,24837,436,2023-12-19,596,2,PASS,3355.7
468,44798,22648,189,2024-08-12,451,0,PASS,0.0
469,47493,4998,17,2025-07-13,431,4,CONDITIONAL,9280.7
470,19634,4558,328,2024-09-18,935,1,PASS,1069.5
471,58511,13659,24,2024-08-06,153,3,PASS,19607.8
472,33469,26413,287,2025-02-20,823,2,PASS,2430.1
473,41375,553,1,2026-03-31,740,13,FAIL,17567.6
474,15335,11490,326,2025-12-14,447,1,PASS,2237.1
475,54878,25054,60,2024-01-09,888,0,PASS,0.0
476,41791,4063,29,2025-05-04,348,1,PASS,2873.6
477,14200,17923,265,2026-09-06,225,0,PASS,0.0
478,62994,17215,231,2023-10-05,408,0,PASS,0.0
479,15534,21041,325,2025-01-07,888,4,CONDITIONAL,4504.5
480,58507,13793,115,2025-06-13,510,4,CONDITIONAL,7843.1
481,88589,3788,197,2024-01-23,109,2,PASS,18348.6
482,36037,11984,257,2023-03-25,991,1,PASS,1009.1
483,73931,8324,333,2025-11-09,306,1,PASS,3268.0
484,15644,11004,413,2026-05-06,379,1,PASS,2638.5
485,5061,3893,233,2023-09-22,355,1,PASS,2816.9
486,14986,24813,106,2024-06-22,837,2,PASS,2389.5
487,75669,16406,243,2023-11-03,861,4,CONDITIONAL,4645.8
488,48475,22053,459,2024-06-16,197,4,CONDITIONAL,20304.6
489,77098,23789,96,2025-06-10,180,4,CONDITIONAL,22222.2
490,46933,11456,78,2025-05-16,392,2,PASS,5102.0
491,44241,8,235,2025-10-30,317,1,PASS,3154.6
492,41882,6535,360,2024-10-14,670,1,PASS,1492.5
493,34506,20375,473,2025-10-25,119,0,PASS,0.0
494,76790,18696,11,2025-12-01,980,3,PASS,3061.2
495,63027,20167,174,2023-07-25,239,3,PASS,12552.3
496,24709,1105,461,2026-03-01,275,2,PASS,7272.7
497,73207,23629,247,2023-06-04,288,1,PASS,3472.2
498,74304,879,97,2023-03-25,486,1,PASS,2057.6
499,71718,15408,233,2025-04-11,455,0,PASS,0.0
500,42679,27591,257,2026-02-04,156,0,PASS,0.0
501,11955,2965,229,2024-02-01,396,4,CONDITIONAL,10101.0
502,19181,10706,102,2025-04-21,637,4,CONDITIONAL,6279.4
503,50351,7010,49,2024-05-05,590,2,PASS,3389.8
504,45651,6269,119,2024-07-23,887,1,PASS,1127.4
505,36548,14994,33,2024-04-30,486,3,PASS,6172.8
506,66015,21100,5,2026-03-29,940,0,PASS,0.0
507,22473,2050,334,2024-10-18,852,2,PASS,2347.4
508,77797,9107,208,2026-03-25,434,1,PASS,2304.1
509,41053,22799,5,2025-11-04,733,4,CONDITIONAL,5457.0
510,29595,21894,307,2024-03-02,426,3,PASS,7042.3
511,460,29817,287,2023-02-28,958,0,PASS,0.0
512,54035,26716,374,2025-03-03,720,4,CONDITIONAL,5555.6
513,61190,12028,37,2023-07-30,211,3,PASS,14218.0
514,34372,8058,388,2023-11-04,311,4,CONDITIONAL,12861.7
515,42401,23200,40,2025-03-01,707,0,PASS,0.0
516,11450,2238,432,2023-05-03,249,0,PASS,0.0
517,83094,29377,113,2024-12-18,442,4,CONDITIONAL,9049.8
518,17459,4264,236,2024-10-06,196,1,PASS,5102.0
519,34839,10563,26,2024-04-25,456,1,PASS,2193.0
520,1727,23827,117,2023-07-09,376,0,PASS,0.0
521,300,6154,96,2024-07-16,943,1,PASS,1060.4
522,8427,4133,408,2023-04-08,937,4,CONDITIONAL,4268.9
523,47627,27579,381,2024-05-05,152,0,PASS,0.0
524,89572,27505,10,2025-03-01,275,2,PASS,7272.7
525,51461,1186,359,2026-04-16,766,2,PASS,2611.0
526,89860,5843,263,2024-01-26,720,2,PASS,2777.8
527,40502,13335,217,2026-06-10,586,3,PASS,5119.5
528,89267,10908,109,2025-11-09,836,4,CONDITIONAL,4784.7
529,13187,16969,391,2025-04-20,195,1,PASS,5128.2
530,55327,29961,367,2026-03-21,587,2,PASS,3407.2
531,33462,27681,410,2026-02-18,314,2,PASS,6369.4
532,77782,23837,272,2025-02-02,337,4,CONDITIONAL,11869.4
533,19222,22751,135,2026-04-05,432,2,PASS,4629.6
534,81525,21784,430,2024-05-14,384,1,PASS,2604.2
535,76018,24564,478,2024-10-07,134,4,CONDITIONAL,29850.7
536,49679,4237,290,2026-03-23,688,3,PASS,4360.5
537,32836,1908,22,2026-01-28,417,0,PASS,0.0
538,82076,380,337,2025-08-07,416,3,PASS,7211.5
539,53471,10640,138,2024-06-03,764,4,CONDITIONAL,5235.6
540,3516,637,179,2026-05-18,964,1,PASS,1037.3
541,47553,2396,370,2024-04-11,279,1,PASS,3584.2
542,22458,9398,82,2024-08-02,344,0,PASS,0.0
543,77574,406,114,2026-06-24,726,1,PASS,1377.4
544,15160,21736,249,2023-02-08,259,1,PASS,3861.0
545,2904,14984,189,2023-01-06,734,4,CONDITIONAL,5449.6
546,16503,19565,55,2026-08-05,344,1,PASS,2907.0
547,59547,594,338,2024-10-26,549,2,PASS,3643.0
548,42159,10020,105,2025-10-17,651,3,PASS,4608.3
549,30395,9129,254,2024-12-25,225,4,CONDITIONAL,17777.8
550,57413,2006,114,2025-08-28,364,0,PASS,0.0
551,86064,28482,330,2026-10-01,119,2,PASS,16806.7
552,12180,10829,309,2025-01-23,900,0,PASS,0.0
553,12182,2638,469,2023-08-21,116,0,PASS,0.0
554,12050,24626,493,2026-02-27,769,0,PASS,0.0
555,38064,289,248,2025-07-24,792,2,PASS,2525.3
556,4933,9043,474,2025-08-30,163,0,PASS,0.0
557,64280,25979,479,2026-05-21,799,2,PASS,2503.1
558,62712,27714,472,2024-01-16,991,1,PASS,1009.1
559,41996,11520,187,2026-06-20,369,3,PASS,8130.1
560,26387,11600,119,2024-01-24,655,2,PASS,3053.4
561,73941,27669,414,2023-09-02,714,0,PASS,0.0
562,26298,4111,204,2026-03-03,884,2,PASS,2262.4
563,86515,3432,490,2025-11-13,426,0,PASS,0.0
564,76833,10454,359,2025-04-11,365,2,PASS,5479.5
565,65278,26250,334,2024-04-09,962,2,PASS,2079.0
566,66169,11240,293,2023-05-31,762,1,PASS,1312.3
567,64432,24394,27,2026-09-07,848,1,PASS,1179.2
568,21367,4934,421,2023-11-27,827,0,PASS,0.0
569,61976,6318,426,2025-04-20,118,0,PASS,0.0
570,87575,12752,7,2026-01-14,543,0,PASS,0.0
571,71935,28239,6,2026-08-30,449,2,PASS,4454.3
572,66273,29005,334,2024-10-28,288,3,PASS,10416.7
573,45765,24996,386,2023-06-23,287,4,CONDITIONAL,13937.3
574,78799,20664,16,2024-06-06,487,1,PASS,2053.4
575,40401,27189,240,2026-08-08,131,2,PASS,15267.2
576,37755,6113,257,2023-10-02,356,4,CONDITIONAL,11236.0
577,32845,25985,322,2023-12-21,359,0,PASS,0.0
578,72574,6913,186,2026-08-07,634,0,PASS,0.0
579,6697,10776,81,2024-10-11,716,1,PASS,1396.6
580,70742,25016,474,2024-10-28,482,3,PASS,6224.1
581,84309,3659,226,2025-04-28,331,1,PASS,3021.1
582,70179,21271,451,2024-11-01,775,1,PASS,1290.3
583,39180,9009,54,2025-10-02,329,3,PASS,9118.5
584,79154,22301,454,2026-05-15,614,2,PASS,3257.3
585,55673,7794,441,2024-10-10,385,2,PASS,5194.8
586,14713,12929,148,2023-07-12,415,2,PASS,4819.3
587,26165,6614,73,2025-11-19,485,2,PASS,4123.7
588,26742,18712,92,2024-05-31,366,0,PASS,0.0
589,79764,14791,280,2024-08-08,554,0,PASS,0.0
590,31277,8246,408,2023-06-11,971,3,PASS,3089.6
591,88532,28800,156,2024-12-26,538,4,CONDITIONAL,7434.9
592,57921,20749,489,2023-03-01,225,1,PASS,4444.4
593,40801,18552,498,2024-03-12,730,0,PASS,0.0
594,4623,11560,39,2024-01-12,574,3,PASS,5226.5
595,83700,23231,19,2026-03-06,881,4,CONDITIONAL,4540.3
596,78941,26759,146,2025-05-07,443,0,PASS,0.0
597,26629,23969,69,2025-11-20,901,1,PASS,1109.9
598,43740,17580,469,2024-07-22,508,2,PASS,3937.0
599,36065,19458,411,2023-03-26,818,0,PASS,0.0
600,19079,20490,462,2026-09-20,560,2,PASS,3571.4
601,3099,18842,112,2024-07-16,267,3,PASS,11236.0
602,76045,6175,495,2024-08-22,781,0,PASS,0.0
603,34523,14111,433,2023-11-17,187,4,CONDITIONAL,21390.4
604,2890,9494,406,2024-01-13,827,0,PASS,0.0
605,61931,2316,432,2025-08-04,811,3,PASS,3699.1
606,53464,1114,479,2026-01-24,969,2,PASS,2064.0
607,64549,7674,247,2025-05-07,497,3,PASS,6036.2
608,775,1033,327,2024-09-13,428,0,PASS,0.0
609,10446,26402,476,2025-11-02,834,0,PASS,0.0
610,67990,8108,9,2023-02-27,560,0,PASS,0.0
611,28192,20869,2,2026-06-24,276,12,FAIL,43478.3
612,67998,22561,215,2025-12-03,438,0,PASS,0.0
613,30487,7478,375,2026-02-16,201,1,PASS,4975.1
614,4542,13269,365,2025-12-29,979,4,CONDITIONAL,4085.8
615,42328,17717,235,2026-07-24,984,4,CONDITIONAL,4065.0
616,71836,26293,176,2025-09-17,970,3,PASS,3092.8
617,59120,19883,36,2023-05-12,538,3,PASS,5576.2
618,24730,24918,102,2023-03-01,249,2,PASS,8032.1
619,40121,17137,443,2024-01-22,341,1,PASS,2932.6
620,2030,27604,475,2025-08-13,546,1,PASS,1831.5
621,80955,29259,473,2024-06-15,796,4,CONDITIONAL,5025.1
622,36151,8639,98,2026-01-05,502,4,CONDITIONAL,7968.1
623,30029,5657,439,2026-05-04,740,4,CONDITIONAL,5405.4
624,76028,1395,404,2026-08-18,958,0,PASS,0.0
625,19122,9831,314,2024-11-22,910,2,PASS,2197.8
626,25040,26844,364,2025-10-03,434,2,PASS,4608.3
627,27696,20362,157,2024-08-11,314,1,PASS,3184.7
628,46069,22266,202,2025-06-28,100,3,PASS,30000.0
629,35236,29401,334,2025-10-01,608,2,PASS,3289.5
630,40899,29440,361,2025-02-19,395,4,CONDITIONAL,10126.6
631,58099,16255,245,2024-08-28,583,0,PASS,0.0
632,83313,26825,163,2024-03-13,654,0,PASS,0.0
633,35845,21797,364,2026-06-07,253,3,PASS,11857.7
634,85654,25181,137,2026-02-08,995,2,PASS,2010.1
635,48095,3221,434,2026-06-07,958,0,PASS,0.0
636,81281,22168,245,2024-08-23,919,4,CONDITIONAL,4352.6
637,27796,21277,395,2026-05-15,615,0,PASS,0.0
638,57908,1400,324,2023-06-27,914,3,PASS,3282.3
639,24240,20052,488,2024-09-12,264,2,PASS,7575.8
640,88580,28438,345,2026-05-12,251,0,PASS,0.0
641,60277,2517,42,2025-11-13,776,3,PASS,3866.0
642,49880,11985,185,2025-07-30,650,4,CONDITIONAL,6153.8
643,62919,18566,423,2024-03-12,545,1,PASS,1834.9
644,55798,1386,2,2024-08-14,900,9,FAIL,10000.0
645,50602,16420,83,2024-03-09,388,3,PASS,7732.0
646,66455,27989,197,2026-04-24,960,1,PASS,1041.7
647,63498,3445,74,2024-04-12,388,1,PASS,2577.3
648,52868,24303,125,2026-04-30,342,0,PASS,0.0
649,22372,5867,193,2024-07-07,281,0,PASS,0.0
650,81167,28293,464,2025-05-11,362,0,PASS,0.0
651,53759,3330,314,2023-12-28,502,3,PASS,5976.1
652,7917,6822,407,2025-05-04,507,2,PASS,3944.8
653,73561,658,248,2024-06-09,707,1,PASS,1414.4
654,13541,8077,104,2023-10-26,425,1,PASS,2352.9
655,3841,3644,449,2024-12-30,985,3,PASS,3045.7
656,19739,8300,210,2025-10-24,270,0,PASS,0.0
657,57923,24103,473,2023-05-21,616,2,PASS,3246.8
658,36554,19840,115,2023-05-06,492,0,PASS,0.0
659,37496,1479,473,2026-08-11,426,1,PASS,2347.4
660,36633,25572,99,2024-03-28,390,2,PASS,5128.2
661,50082,1764,296,2025-06-26,516,1,PASS,1938.0
662,81594,19002,371,2024-04-08,428,3,PASS,7009.3
663,50649,13803,487,2024-05-19,323,1,PASS,3096.0
664,22825,24829,101,2023-03-26,403,2,PASS,4962.8
665,11297,2614,408,2024-09-25,107,0,PASS,0.0
666,34670,7788,152,2025-03-27,903,2,PASS,2214.8
667,13,8623,380,2024-10-25,666,0,PASS,0.0
668,31970,27915,301,2024-03-09,545,4,CONDITIONAL,7339.4
669,21482,1023,283,2024-12-09,481,4,CONDITIONAL,8316.0
670,87642,15280,490,2023-06-28,864,4,CONDITIONAL,4629.6
671,17933,12598,463,2025-01-13,238,4,CONDITIONAL,16806.7
672,25786,14969,413,2023-02-07,582,4,CONDITIONAL,6872.9
673,63573,26072,365,2024-02-04,663,4,CONDITIONAL,6033.2
674,49031,1020,298,2025-12-22,455,1,PASS,2197.8
675,22200,27259,327,2026-03-11,398,1,PASS,2512.6
676,76735,10589,195,2023-10-15,801,4,CONDITIONAL,4993.8
677,12374,20218,254,2024-10-24,227,4,CONDITIONAL,17621.1
678,22323,7110,479,2025-02-07,679,1,PASS,1472.8
679,67826,4326,466,2024-11-10,683,3,PASS,4392.4
680,5699,24887,253,2023-05-17,442,3,PASS,6787.3
681,62686,26058,138,2023-10-11,222,1,PASS,4504.5
682,55068,5005,263,2024-07-21,877,3,PASS,3420.8
683,7939,20400,226,2024-07-07,464,1,PASS,2155.2
684,10565,18647,125,2024-07-21,845,2,PASS,2366.9
685,33705,10867,211,2025-12-23,117,0,PASS,0.0
686,29518,27658,249,2024-02-22,484,0,PASS,0.0
687,44412,21859,424,2026-09-26,607,4,CONDITIONAL,6589.8
688,73429,27754,347,2024-12-28,913,0,PASS,0.0
689,4821,28529,438,2023-10-24,394,3,PASS,7614.2
690,40341,3430,434,2024-02-15,689,2,PASS,2902.8
691,81807,14624,217,2024-12-26,442,0,PASS,0.0
692,29960,8078,192,2024-12-27,703,0,PASS,0.0
693,73086,5011,51,2026-03-18,823,2,PASS,2430.1
694,22032,28104,434,2026-03-14,311,1,PASS,3215.4
695,41539,120,490,2026-01-24,545,1,PASS,1834.9
696,3594,17433,363,2025-07-29,790,3,PASS,3797.5
697,89604,14526,249,2024-01-07,762,1,PASS,1312.3
698,56998,6779,453,2023-04-05,115,0,PASS,0.0
699,41121,8712,381,2026-01-29,449,4,CONDITIONAL,8908.7
700,72573,26607,368,2025-12-06,680,0,PASS,0.0
701,64607,18590,369,2025-02-07,359,4,CONDITIONAL,11142.1
702,33242,17079,64,2023-08-04,709,0,PASS,0.0
703,78009,18637,2,2023-05-31,331,1,PASS,3021.1
704,5742,21828,327,2026-03-30,352,2,PASS,5681.8
705,71018,24535,296,2023-06-14,608,3,PASS,4934.2
706,1533,28875,243,2026-07-12,281,2,PASS,7117.4
707,68814,10382,271,2024-06-26,273,4,CONDITIONAL,14652.0
708,81443,19461,434,2023-02-22,697,4,CONDITIONAL,5738.9
709,77481,7278,9,2025-10-11,875,0,PASS,0.0
710,34943,6042,131,2025-09-24,551,2,PASS,3629.8
711,341,18378,168,2024-04-24,748,0,PASS,0.0
712,41291,16624,407,2023-01-29,327,4,CONDITIONAL,12232.4
713,70287,28763,200,2025-03-01,840,1,PASS,1190.5
714,5199,8086,374,2026-07-20,475,4,CONDITIONAL,8421.1
715,23469,20467,107,2025-11-30,461,4,CONDITIONAL,8676.8
716,70562,2842,263,2024-07-27,913,1,PASS,1095.3
717,5193,4082,223,2025-09-20,853,4,CONDITIONAL,4689.3
718,396,7094,4,2024-01-08,166,2,PASS,12048.2
719,55598,13902,150,2024-07-04,958,3,PASS,3131.5
720,70972,8254,62,2024-11-12,273,0,PASS,0.0
721,72781,20857,441,2024-01-19,592,2,PASS,3378.4
722,23724,16323,106,2023-04-18,410,1,PASS,2439.0
723,22752,28983,494,2026-07-15,830,2,PASS,2409.6
724,22461,9613,276,2023-07-26,787,2,PASS,2541.3
725,44602,22029,425,2025-04-08,101,2,PASS,19802.0
726,26599,7203,417,2026-06-02,948,3,PASS,3164.6
727,84901,6779,393,2026-01-21,505,1,PASS,1980.2
728,30359,18710,23,2023-04-11,971,2,PASS,2059.7
729,79224,28752,368,2024-09-16,449,0,PASS,0.0
730,83920,23470,353,2024-12-12,827,4,CONDITIONAL,4836.8
731,51666,13825,36,2023-06-10,737,1,PASS,1356.9
732,80870,27310,51,2025-12-14,172,4,CONDITIONAL,23255.8
733,61066,27767,158,2024-04-19,844,2,PASS,2369.7
734,5098,23782,148,2023-08-27,842,4,CONDITIONAL,4750.6
735,79245,22683,442,2025-03-22,972,2,PASS,2057.6
736,81560,3206,28,2025-01-02,711,4,CONDITIONAL,5625.9
737,56423,21107,137,2024-12-03,840,1,PASS,1190.5
738,2825,19069,156,2023-03-07,494,1,PASS,2024.3
739,15920,22077,67,2025-05-10,355,0,PASS,0.0
740,43281,28746,430,2024-09-09,245,3,PASS,12244.9
741,15243,28470,45,2024-08-31,367,4,CONDITIONAL,10899.2
742,81061,10209,309,2024-08-05,211,4,CONDITIONAL,18957.3
743,52896,29582,251,2024-11-17,318,0,PASS,0.0
744,71239,19886,278,2023-04-03,784,3,PASS,3826.5
745,87306,26629,445,2025-01-04,791,0,PASS,0.0
746,15780,16732,180,2024-01-21,115,1,PASS,8695.7
747,84988,19170,409,2023-08-31,100,0,PASS,0.0
748,9107,23973,159,2024-11-01,369,0,PASS,0.0
749,46681,24706,326,2026-09-26,756,1,PASS,1322.8
750,77109,24173,357,2024-12-16,297,0,PASS,0.0
751,39368,21288,24,2024-11-14,957,4,CONDITIONAL,4179.7
752,1364,10418,64,2026-05-14,137,3,PASS,21897.8
753,57964,14092,329,2023-10-02,106,4,CONDITIONAL,37735.8
754,5113,19916,439,2024-05-27,693,3,PASS,4329.0
755,85710,13076,310,2024-11-11,103,1,PASS,9708.7
756,22272,6528,254,2025-08-14,532,0,PASS,0.0
757,21957,21698,50,2023-02-27,126,2,PASS,15873.0
758,10102,14204,9,2024-03-05,221,4,CONDITIONAL,18099.5
759,64089,11506,142,2024-12-06,265,1,PASS,3773.6
760,10291,6891,277,2026-03-25,635,0,PASS,0.0
761,38389,5822,370,2024-04-21,929,2,PASS,2152.9
762,42914,12603,131,2026-07-05,991,0,PASS,0.0
763,29662,11354,183,2023-11-30,602,3,PASS,4983.4
764,9987,26634,416,2023-04-12,589,4,CONDITIONAL,6791.2
765,70797,28021,310,2026-09-01,266,0,PASS,0.0
766,87572,9681,144,2025-05-08,267,3,PASS,11236.0
767,22836,12457,286,2024-10-05,529,1,PASS,1890.4
768,47409,29614,243,2024-07-28,617,2,PASS,3241.5
769,35362,15258,377,2026-03-09,134,3,PASS,22388.1
770,8628,25808,319,2024-12-28,295,4,CONDITIONAL,13559.3
771,31946,29714,423,2026-05-24,744,4,CONDITIONAL,5376.3
772,80855,12322,101,2025-07-09,727,2,PASS,2751.0
773,65918,26705,356,2024-06-04,293,3,PASS,10238.9
774,53248,17456,171,2025-06-02,488,1,PASS,2049.2
775,46667,1549,320,2024-02-27,255,2,PASS,7843.1
776,54618,10843,427,2024-12-22,459,0,PASS,0.0
777,80204,11520,25,2026-02-22,282,1,PASS,3546.1
778,67715,3551,102,2026-02-25,487,4,CONDITIONAL,8213.6
779,51467,8369,177,2023-11-06,307,4,CONDITIONAL,13029.3
780,34523,10161,56,2024-12-30,505,3,PASS,5940.6
781,36302,13800,482,2026-01-04,805,0,PASS,0.0
782,79807,10048,69,2023-05-20,667,2,PASS,2998.5
783,60608,23183,399,2023-03-16,486,1,PASS,2057.6
784,59627,16061,451,2026-05-06,911,0,PASS,0.0
785,62615,23185,190,2025-03-23,668,2,PASS,2994.0
786,34070,14503,179,2026-08-22,605,2,PASS,3305.8
787,62012,13255,44,2023-12-06,557,2,PASS,3590.7
788,23881,26827,198,2026-06-26,322,3,PASS,9316.8
789,35977,18542,38,2025-05-05,187,0,PASS,0.0
790,72162,23011,65,2023-06-19,645,2,PASS,3100.8
791,75801,14691,255,2026-04-27,483,0,PASS,0.0
792,2248,11341,163,2025-07-26,272,3,PASS,11029.4
793,40025,15449,140,2023-04-29,399,0,PASS,0.0
794,79534,1863,135,2024-01-15,307,3,PASS,9772.0
795,10735,8428,437,2024-06-03,303,2,PASS,6600.7
796,49334,28792,446,2025-08-28,870,2,PASS,2298.9
797,33912,264,362,2023-06-18,735,2,PASS,2721.1
798,2691,22730,268,2023-07-01,288,2,PASS,6944.4
799,76221,16180,446,2024-05-23,891,2,PASS,2244.7
800,64450,29580,481,2023-08-31,535,1,PASS,1869.2
801,18906,3831,469,2023-02-06,889,4,CONDITIONAL,4499.4
802,51002,24594,167,2023-10-14,726,0,PASS,0.0
803,22887,4405,391,2026-01-28,873,2,PASS,2291.0
804,89925,23143,297,2026-01-15,276,4,CONDITIONAL,14492.8
805,69866,8821,306,2024-11-29,862,1,PASS,1160.1
806,82636,22556,198,2024-05-30,150,0,PASS,0.0
807,63158,13454,161,2025-07-01,114,3,PASS,26315.8
808,72751,7088,215,2025-02-10,895,2,PASS,2234.6
809,10140,6369,384,2023-04-06,178,1,PASS,5618.0
810,82637,1676,448,2025-03-14,845,2,PASS,2366.9
811,44779,3804,72,2025-05-26,860,1,PASS,1162.8
812,72192,28952,176,2025-12-09,541,4,CONDITIONAL,7393.7
813,61360,17775,207,2024-05-27,926,1,PASS,1079.9
814,28243,6619,40,2023-11-09,965,1,PASS,1036.3
815,72811,3897,332,2025-07-14,655,2,PASS,3053.4
816,35498,21171,374,2023-05-22,347,1,PASS,2881.8
817,71248,10560,316,2024-09-12,548,3,PASS,5474.5
818,47923,4658,338,2023-07-29,230,1,PASS,4347.8
819,46524,6379,215,2024-09-10,106,1,PASS,9434.0
820,39413,13097,8,2023-06-19,368,4,CONDITIONAL,10869.6
821,86966,20289,53,2024-02-10,172,0,PASS,0.0
822,80760,7871,158,2025-08-16,972,4,CONDITIONAL,4115.2
823,8329,19524,354,2025-09-24,441,0,PASS,0.0
824,61899,26062,336,2025-04-10,574,0,PASS,0.0
825,44322,6415,427,2025-11-10,892,4,CONDITIONAL,4484.3
826,16889,25529,140,2023-07-03,665,4,CONDITIONAL,6015.0
827,24444,11015,310,2024-03-19,590,2,PASS,3389.8
828,17836,23250,226,2024-07-02,201,0,PASS,0.0
829,28471,27076,313,2025-10-08,645,2,PASS,3100.8
830,79783,15684,316,2023-05-05,536,0,PASS,0.0
831,57333,13246,344,2026-05-23,208,2,PASS,9615.4
832,52859,15760,247,2025-10-28,815,4,CONDITIONAL,4908.0
833,45613,1199,124,2026-06-02,346,2,PASS,5780.3
834,75873,11451,11,2025-08-08,148,1,PASS,6756.8
835,75618,25492,375,2023-08-28,176,2,PASS,11363.6
836,54559,23548,233,2025-03-30,494,2,PASS,4048.6
837,3070,4190,201,2026-08-27,672,2,PASS,2976.2
838,21972,21990,336,2023-03-02,867,0,PASS,0.0
839,34505,11379,408,2024-11-25,245,3,PASS,12244.9
840,32639,13281,481,2025-03-04,567,2,PASS,3527.3
841,88639,24982,40,2025-08-08,224,0,PASS,0.0
842,27421,27518,491,2024-02-28,996,3,PASS,3012.0
843,47946,27220,136,2026-04-09,644,1,PASS,1552.8
844,81774,22112,482,2024-04-04,186,0,PASS,0.0
845,65409,99,160,2025-04-30,921,1,PASS,1085.8
846,9613,1688,358,2026-05-04,663,4,CONDITIONAL,6033.2
847,87372,10522,262,2025-10-05,908,3,PASS,3304.0
848,36725,4631,82,2023-03-29,481,0,PASS,0.0
849,65662,13551,442,2025-04-12,581,3,PASS,5163.5
850,68097,18010,458,2025-02-27,520,2,PASS,3846.2
851,66310,22763,160,2026-03-20,773,1,PASS,1293.7
852,88001,7987,227,2026-07-08,770,0,PASS,0.0
853,77740,6809,492,2026-02-24,177,4,CONDITIONAL,22598.9
854,57,7267,54,2023-08-27,126,1,PASS,7936.5
855,4145,7054,193,2023-06-28,113,3,PASS,26548.7
856,74601,29678,126,2025-01-01,469,4,CONDITIONAL,8528.8
857,26957,24225,114,2024-08-29,554,0,PASS,0.0
858,33802,16732,92,2026-09-05,870,2,PASS,2298.9
859,49983,3373,31,2026-09-08,759,4,CONDITIONAL,5270.1
860,28774,14809,416,2023-06-15,399,2,PASS,5012.5
861,17260,8057,251,2026-09-27,102,4,CONDITIONAL,39215.7
862,48531,26345,375,2024-07-14,878,1,PASS,1139.0
863,33522,14295,198,2026-02-12,137,3,PASS,21897.8
864,743,747,279,2026-04-06,273,3,PASS,10989.0
865,21441,13758,5,2024-03-07,433,4,CONDITIONAL,9237.9
866,71940,24857,219,2025-08-18,775,3,PASS,3871.0
867,81089,1524,117,2023-12-12,833,1,PASS,1200.5
868,86337,23124,244,2025-10-19,795,4,CONDITIONAL,5031.4
869,87406,20503,497,2026-03-05,378,4,CONDITIONAL,10582.0
870,25911,3392,158,2026-04-02,249,1,PASS,4016.1
871,86808,19991,15,2023-05-13,759,4,CONDITIONAL,5270.1
872,80120,17505,15,2023-06-20,476,0,PASS,0.0
873,31840,16208,393,2024-06-23,538,1,PASS,1858.7
874,56957,14932,226,2025-03-31,381,4,CONDITIONAL,10498.7
875,20118,12308,412,2023-07-28,385,1,PASS,2597.4
876,55793,17325,418,2026-01-14,230,2,PASS,8695.7
877,37229,3400,61,2025-11-01,838,1,PASS,1193.3
878,88529,18205,58,2023-12-12,104,0,PASS,0.0
879,19783,25947,377,2024-07-29,413,0,PASS,0.0
880,63443,22214,98,2025-06-06,131,4,CONDITIONAL,30534.4
881,89977,28010,351,2024-04-27,984,4,CONDITIONAL,4065.0
882,44108,27112,375,2024-02-08,115,2,PASS,17391.3
883,63890,25825,61,2026-09-12,988,3,PASS,3036.4
884,56737,11754,31,2024-02-24,674,2,PASS,2967.4
885,6341,22430,484,2024-09-11,536,2,PASS,3731.3
886,79867,5499,68,2025-12-31,549,2,PASS,3643.0
887,62044,24946,435,2025-11-06,637,3,PASS,4709.6
888,73577,26210,51,2026-03-25,669,0,PASS,0.0
889,55735,29384,445,2024-01-29,503,2,PASS,3976.1
890,56325,5282,270,2026-02-05,457,1,PASS,2188.2
891,39927,28218,206,2023-09-28,436,2,PASS,4587.2
892,69669,3058,500,2026-02-22,778,4,CONDITIONAL,5141.4
893,82979,19410,99,2023-11-06,645,1,PASS,1550.4
894,29904,22128,54,2026-06-23,694,0,PASS,0.0
895,70284,16957,333,2023-09-03,795,4,CONDITIONAL,5031.4
896,1068,4691,76,2024-09-11,479,2,PASS,4175.4
897,37564,11360,65,2026-06-15,916,1,PASS,1091.7
898,87055,28310,239,2024-02-15,763,3,PASS,3931.8
899,63164,20428,202,2026-05-25,868,4,CONDITIONAL,4608.3
900,6476,14577,179,2023-03-21,593,2,PASS,3372.7
901,48141,26857,208,2025-05-24,382,0,PASS,0.0
902,35301,1512,169,2023-10-01,263,1,PASS,3802.3
